

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
120,1:No,1:No,,0.842
121,1:No,1:No,,0.965
122,1:No,1:No,,0.806
123,1:No,1:No,,0.994
124,1:No,1:No,,0.963
125,1:No,1:No,,0.985
126,1:No,1:No,,0.974
127,1:No,1:No,,0.98
128,1:No,1:No,,0.997
129,1:No,1:No,,0.976
130,1:No,1:No,,0.992
131,1:No,1:No,,0.964
132,1:No,1:No,,0.79
133,1:No,1:No,,0.947
134,1:No,1:No,,0.819
135,1:No,1:No,,0.987
136,1:No,1:No,,0.973
137,1:No,1:No,,0.884
138,1:No,1:No,,0.846
139,1:No,1:No,,0.915
140,1:No,1:No,,0.981
141,1:No,1:No,,0.958
142,1:No,1:No,,0.972
143,1:No,1:No,,0.965
144,1:No,1:No,,0.95
145,1:No,1:No,,0.884
146,1:No,1:No,,0.99
147,1:No,1:No,,0.965
148,1:No,1:No,,0.894
149,1:No,1:No,,0.904
150,1:No,1:No,,0.97
151,1:No,1:No,,0.962
152,1:No,1:No,,0.865
153,1:No,1:No,,0.986
154,1:No,1:No,,0.943
155,1:No,1:No,,0.992
156,1:No,1:No,,0.927
157,1:No,1:No,,0.931
158,1:No,1:No,,0.985
159,1:No,1:No,,0.835
160,1:No,1:No,,0.984
161,1:No,1:No,,0.785
162,1:No,1:No,,0.94
163,1:No,1:No,,0.854
164,1:No,1:No,,0.878
165,1:No,1:No,,0.997
166,1:No,1:No,,0.93
167,1:No,1:No,,0.939
168,1:No,1:No,,0.963
169,1:No,1:No,,0.924
170,1:No,1:No,,0.923
171,1:No,1:No,,0.953
172,1:No,1:No,,0.907
173,1:No,1:No,,0.976
174,1:No,1:No,,0.944
175,1:No,1:No,,0.969
176,1:No,1:No,,0.977
177,1:No,1:No,,0.983
178,1:No,1:No,,0.939
179,1:No,1:No,,0.9
180,1:No,1:No,,0.911
181,1:No,1:No,,0.996
182,1:No,1:No,,0.939
183,1:No,1:No,,0.91
184,1:No,1:No,,0.988
185,1:No,1:No,,0.984
186,1:No,1:No,,0.988
187,1:No,1:No,,0.842
188,1:No,1:No,,0.992
189,1:No,1:No,,0.979
190,1:No,1:No,,0.937
191,1:No,1:No,,0.855
192,1:No,1:No,,0.913
193,1:No,1:No,,0.949
194,1:No,1:No,,0.938
195,1:No,1:No,,0.898
196,1:No,1:No,,0.985
197,1:No,1:No,,0.995
198,1:No,1:No,,0.97
199,1:No,1:No,,0.812
200,1:No,1:No,,0.883
201,1:No,1:No,,0.992
202,1:No,1:No,,0.84
203,1:No,1:No,,0.995
204,1:No,1:No,,0.996
205,1:No,1:No,,0.996
206,1:No,1:No,,0.937
207,1:No,1:No,,0.939
208,1:No,1:No,,0.983
209,1:No,1:No,,0.968
210,1:No,1:No,,0.957
211,1:No,1:No,,0.845
212,1:No,1:No,,0.857
213,1:No,1:No,,0.935
214,1:No,1:No,,0.971
215,1:No,1:No,,0.971
216,1:No,1:No,,0.988
217,1:No,1:No,,0.98
218,1:No,1:No,,0.977
219,1:No,1:No,,0.953
220,1:No,1:No,,0.99
221,1:No,1:No,,0.991
222,1:No,1:No,,0.864
223,1:No,1:No,,0.96
224,1:No,1:No,,0.949
225,1:No,1:No,,0.985
226,1:No,1:No,,0.969
227,1:No,1:No,,0.977
228,1:No,1:No,,0.978
229,1:No,1:No,,0.94
230,1:No,1:No,,0.855
231,1:No,1:No,,0.98
232,1:No,1:No,,0.834
233,1:No,1:No,,0.999
234,1:No,1:No,,0.879
235,1:No,1:No,,0.857
236,1:No,1:No,,0.963
237,1:No,1:No,,0.99
238,1:No,1:No,,0.919
239,1:No,1:No,,0.979
240,1:No,1:No,,0.985
241,1:No,1:No,,0.976
242,1:No,1:No,,0.978
243,1:No,1:No,,0.983
244,1:No,1:No,,0.969
245,1:No,1:No,,0.898
246,1:No,1:No,,0.992
247,1:No,1:No,,0.906
248,1:No,1:No,,0.993
249,1:No,1:No,,0.947
250,1:No,1:No,,0.833
251,1:No,1:No,,0.773
252,1:No,1:No,,0.993
253,1:No,1:No,,0.931
254,1:No,1:No,,0.967
255,1:No,1:No,,0.925
256,1:No,1:No,,0.965
257,1:No,1:No,,0.978
258,1:No,1:No,,0.982
259,1:No,1:No,,0.883
260,1:No,1:No,,0.801
261,1:No,1:No,,0.922
262,1:No,1:No,,0.98
263,1:No,1:No,,0.987
264,1:No,1:No,,0.983
265,1:No,1:No,,0.94
266,1:No,1:No,,0.962
267,1:No,1:No,,0.984
268,1:No,1:No,,0.983
269,1:No,1:No,,0.864
270,1:No,1:No,,0.848
271,1:No,1:No,,0.962
272,1:No,1:No,,0.986
273,1:No,1:No,,0.991
274,1:No,1:No,,0.986
275,1:No,1:No,,0.984
276,1:No,1:No,,0.84
277,1:No,1:No,,0.977
278,1:No,1:No,,0.996
279,1:No,1:No,,0.975
280,1:No,1:No,,0.993
281,1:No,1:No,,0.988
282,1:No,1:No,,0.975
283,1:No,1:No,,0.834
284,1:No,1:No,,0.987
285,1:No,1:No,,0.988
286,1:No,1:No,,0.969
287,1:No,1:No,,0.938
288,1:No,1:No,,0.971
289,1:No,1:No,,0.982
290,1:No,1:No,,0.897
291,1:No,1:No,,0.988
292,1:No,1:No,,0.987
293,1:No,1:No,,0.974
294,1:No,1:No,,0.894
295,1:No,1:No,,0.993
296,1:No,1:No,,0.967
297,1:No,1:No,,0.859
298,1:No,1:No,,0.992
299,1:No,1:No,,0.959
300,1:No,1:No,,0.982
301,1:No,1:No,,0.866
302,1:No,1:No,,0.824
303,1:No,1:No,,0.936
304,1:No,1:No,,0.985
305,1:No,1:No,,0.928
306,1:No,1:No,,0.977
307,1:No,1:No,,0.841
308,1:No,1:No,,0.924
309,1:No,1:No,,0.831
310,1:No,1:No,,0.994
311,1:No,1:No,,0.969
312,1:No,1:No,,0.964
313,1:No,1:No,,0.828
314,1:No,1:No,,0.982
315,1:No,1:No,,0.964
316,1:No,1:No,,0.982
317,1:No,1:No,,0.982
318,1:No,1:No,,0.746
319,1:No,1:No,,0.987
320,1:No,1:No,,0.834
321,1:No,1:No,,0.829
322,1:No,1:No,,0.95
323,1:No,1:No,,0.933
324,1:No,1:No,,0.987
325,1:No,1:No,,0.97
326,1:No,1:No,,0.924
327,1:No,1:No,,0.992
328,1:No,1:No,,0.939
329,1:No,1:No,,0.984
330,1:No,1:No,,0.976
331,1:No,1:No,,0.851
332,1:No,1:No,,0.963
333,1:No,1:No,,0.995
334,1:No,1:No,,0.906
335,1:No,1:No,,0.931
336,1:No,1:No,,0.992
337,1:No,1:No,,0.982
338,1:No,1:No,,0.968
339,1:No,1:No,,0.845
340,1:No,1:No,,0.882
341,1:No,1:No,,0.853
342,1:No,1:No,,0.86
343,1:No,1:No,,0.901
344,1:No,1:No,,0.979
345,1:No,1:No,,0.952
346,1:No,1:No,,0.986
347,1:No,1:No,,0.988
348,1:No,1:No,,0.988
349,1:No,1:No,,0.952
350,1:No,1:No,,0.85
351,1:No,1:No,,0.961
352,1:No,1:No,,0.835
353,1:No,1:No,,0.894
354,1:No,1:No,,0.951
355,1:No,1:No,,0.838
356,1:No,1:No,,0.978
357,1:No,1:No,,0.938
358,1:No,1:No,,0.935
359,1:No,1:No,,0.993
360,1:No,1:No,,0.988
361,1:No,1:No,,0.875
362,1:No,1:No,,0.964
363,1:No,1:No,,0.762
364,1:No,1:No,,0.974
365,1:No,1:No,,0.982
366,1:No,1:No,,0.949
367,1:No,1:No,,0.988
368,1:No,1:No,,0.826
369,1:No,1:No,,0.994
370,1:No,1:No,,0.862
371,1:No,1:No,,0.88
372,1:No,1:No,,0.991
373,1:No,1:No,,0.989
374,1:No,1:No,,0.945
375,1:No,1:No,,0.773
376,1:No,1:No,,0.942
377,1:No,1:No,,0.935
378,1:No,1:No,,0.974
379,1:No,1:No,,0.844
380,1:No,1:No,,0.969
381,1:No,1:No,,0.841
382,1:No,1:No,,0.895
383,1:No,1:No,,0.96
384,1:No,1:No,,0.995
385,1:No,1:No,,0.984
386,1:No,1:No,,0.937
387,1:No,1:No,,0.98
388,1:No,1:No,,0.91
389,1:No,1:No,,0.986
390,1:No,1:No,,0.977
391,1:No,1:No,,0.906
392,1:No,1:No,,0.767
393,1:No,1:No,,0.929
394,1:No,1:No,,0.977
395,1:No,1:No,,0.887
396,1:No,1:No,,0.925
397,1:No,1:No,,0.84
398,1:No,1:No,,0.904
399,1:No,1:No,,0.991
400,1:No,1:No,,0.955
401,1:No,1:No,,0.994
402,1:No,1:No,,0.985
403,1:No,1:No,,0.979
404,1:No,1:No,,0.919
405,1:No,1:No,,0.977
406,1:No,1:No,,0.958
407,1:No,1:No,,0.968
408,1:No,1:No,,0.968
409,1:No,1:No,,0.982
410,1:No,1:No,,0.977
411,1:No,1:No,,0.979
412,1:No,1:No,,0.946
413,1:No,1:No,,0.933
414,1:No,1:No,,0.963
415,1:No,1:No,,0.98
416,1:No,1:No,,0.949
417,1:No,1:No,,0.967
418,1:No,1:No,,0.94
419,1:No,1:No,,0.943
420,1:No,1:No,,0.984
421,1:No,1:No,,0.989
422,1:No,1:No,,0.947
423,1:No,1:No,,0.98
424,1:No,1:No,,0.925
425,1:No,1:No,,0.973
426,1:No,1:No,,0.991
427,1:No,1:No,,0.961
428,1:No,1:No,,0.917
429,1:No,1:No,,0.963
430,1:No,1:No,,0.977
431,1:No,1:No,,0.934
432,1:No,1:No,,0.968
433,1:No,1:No,,0.994
434,1:No,1:No,,0.96
435,1:No,1:No,,0.974
436,1:No,1:No,,0.984
437,1:No,1:No,,0.99
438,1:No,1:No,,0.983
439,1:No,1:No,,0.978
440,1:No,1:No,,0.934
441,1:No,1:No,,0.933
442,1:No,1:No,,0.79
443,1:No,1:No,,0.993
444,1:No,1:No,,0.993
445,1:No,1:No,,0.99
446,1:No,1:No,,0.973
447,1:No,1:No,,0.992
448,1:No,1:No,,0.899
449,1:No,1:No,,0.954
450,1:No,1:No,,0.994
451,1:No,1:No,,0.983
452,1:No,1:No,,0.993
453,1:No,1:No,,0.975
454,1:No,1:No,,0.912
455,1:No,1:No,,0.91
456,1:No,1:No,,0.918
457,1:No,1:No,,0.99
458,1:No,1:No,,0.848
459,1:No,1:No,,0.804
460,1:No,1:No,,0.873
461,1:No,1:No,,0.97
462,1:No,1:No,,0.991
463,1:No,1:No,,0.984
464,1:No,1:No,,0.97
465,1:No,1:No,,0.995
466,1:No,1:No,,0.991
467,1:No,1:No,,0.987
468,1:No,1:No,,0.95
469,1:No,1:No,,0.95
470,1:No,1:No,,0.89
471,1:No,1:No,,0.946
472,1:No,1:No,,0.916
473,1:No,1:No,,0.979
474,1:No,1:No,,0.965
475,1:No,1:No,,0.992
476,1:No,1:No,,0.99
477,1:No,1:No,,0.951
478,1:No,1:No,,0.934
479,1:No,1:No,,0.982
480,1:No,1:No,,0.985
481,1:No,1:No,,0.976
482,1:No,1:No,,0.967
483,1:No,1:No,,0.968
484,1:No,1:No,,0.877
485,1:No,1:No,,0.957
486,1:No,1:No,,0.825
487,1:No,1:No,,0.972
488,1:No,1:No,,0.987
489,1:No,1:No,,0.96
490,1:No,1:No,,0.997
491,1:No,1:No,,0.97
492,1:No,1:No,,0.96
493,1:No,1:No,,0.968
494,1:No,1:No,,0.983
495,1:No,1:No,,0.975
496,1:No,1:No,,0.988
497,1:No,1:No,,0.898
498,1:No,1:No,,0.996
499,1:No,1:No,,0.988
500,1:No,1:No,,0.957
501,1:No,1:No,,0.982
502,1:No,1:No,,0.915
503,1:No,1:No,,0.989
504,1:No,1:No,,0.914
505,1:No,1:No,,0.986
506,1:No,1:No,,0.869
507,1:No,1:No,,0.985
508,1:No,1:No,,0.964
509,1:No,1:No,,0.956
510,1:No,1:No,,0.81
511,1:No,1:No,,0.967
512,1:No,1:No,,0.993
513,1:No,1:No,,0.931
514,1:No,1:No,,0.912
515,1:No,1:No,,0.912
516,1:No,1:No,,0.998
517,1:No,1:No,,0.909
518,1:No,1:No,,0.941
519,1:No,1:No,,0.985
520,1:No,1:No,,0.975
521,1:No,1:No,,0.924
522,1:No,1:No,,0.802
523,1:No,1:No,,0.982
524,1:No,1:No,,0.903
525,1:No,1:No,,0.957
526,1:No,1:No,,0.972
527,1:No,1:No,,0.873
528,1:No,1:No,,0.968
529,1:No,1:No,,0.967
530,1:No,1:No,,0.983
531,1:No,1:No,,0.936
532,1:No,1:No,,0.962
533,1:No,1:No,,0.987
534,1:No,1:No,,0.988
535,1:No,1:No,,0.778
536,1:No,1:No,,0.998
537,1:No,1:No,,0.991
538,1:No,1:No,,0.996
539,1:No,1:No,,0.929
540,1:No,1:No,,0.993
541,1:No,1:No,,0.971
542,1:No,1:No,,0.918
543,1:No,1:No,,0.974
544,1:No,1:No,,0.988
545,1:No,1:No,,0.945
546,1:No,1:No,,0.992
547,1:No,1:No,,0.976
548,1:No,1:No,,0.944
549,1:No,1:No,,0.994
550,1:No,1:No,,0.806
551,1:No,1:No,,0.987
552,1:No,1:No,,0.905
553,1:No,1:No,,0.953
554,1:No,1:No,,0.805
555,1:No,1:No,,0.987
556,1:No,1:No,,0.864
557,1:No,1:No,,0.996
558,1:No,1:No,,0.98
559,1:No,1:No,,0.953
560,1:No,1:No,,0.982
561,1:No,1:No,,0.968
562,1:No,1:No,,0.995
563,1:No,1:No,,0.916
564,1:No,1:No,,0.902
565,1:No,1:No,,0.963
566,1:No,1:No,,0.995
567,1:No,1:No,,0.989
568,1:No,1:No,,0.986
569,1:No,1:No,,0.942
570,1:No,1:No,,0.971
571,1:No,1:No,,0.959
572,1:No,1:No,,0.984
573,1:No,1:No,,0.893
574,1:No,1:No,,0.992
575,1:No,1:No,,0.864
576,1:No,1:No,,0.929
577,1:No,1:No,,0.794
578,1:No,1:No,,0.832
579,1:No,1:No,,0.976
580,1:No,1:No,,0.959
581,1:No,1:No,,0.902
582,1:No,1:No,,0.995
583,1:No,1:No,,0.97
584,1:No,1:No,,0.989
585,1:No,1:No,,0.996
586,1:No,1:No,,0.934
587,1:No,1:No,,0.948
588,1:No,1:No,,0.94
589,1:No,1:No,,0.949
590,1:No,1:No,,0.919
591,1:No,1:No,,0.923
592,1:No,1:No,,0.989
593,1:No,1:No,,0.997
594,1:No,1:No,,0.942
595,1:No,1:No,,0.989
596,1:No,1:No,,0.968
597,1:No,1:No,,0.954
598,1:No,1:No,,0.92
599,1:No,1:No,,0.989
600,1:No,1:No,,0.897
601,1:No,1:No,,0.988
602,1:No,1:No,,0.991
603,1:No,1:No,,0.847
604,1:No,1:No,,0.987
605,1:No,1:No,,0.934
606,1:No,1:No,,0.974
607,1:No,1:No,,0.956
608,1:No,1:No,,0.993
609,1:No,1:No,,0.958
610,1:No,1:No,,0.976
611,1:No,1:No,,0.974
612,1:No,1:No,,0.951
613,1:No,1:No,,0.945
614,1:No,1:No,,0.879
615,1:No,1:No,,0.927
616,1:No,1:No,,0.985
617,1:No,1:No,,0.991
618,1:No,1:No,,0.967
619,1:No,1:No,,0.971
620,1:No,1:No,,0.911
621,1:No,1:No,,0.961
622,1:No,1:No,,0.994
623,1:No,1:No,,0.974
624,1:No,1:No,,0.995
625,1:No,1:No,,0.982
626,1:No,1:No,,0.983
627,1:No,1:No,,0.972
628,1:No,1:No,,0.97
629,1:No,1:No,,0.942
630,1:No,1:No,,0.809
631,1:No,1:No,,0.982
632,1:No,1:No,,0.967
633,1:No,1:No,,0.963
634,1:No,1:No,,0.989
635,1:No,1:No,,0.993
636,1:No,1:No,,0.972
637,1:No,1:No,,0.993
638,1:No,1:No,,0.943
639,1:No,1:No,,0.872
640,1:No,1:No,,0.987
641,1:No,1:No,,0.995
642,1:No,1:No,,0.994
643,1:No,1:No,,0.971
644,1:No,1:No,,0.899
645,1:No,1:No,,0.985
646,1:No,1:No,,0.986
647,1:No,1:No,,0.994
648,1:No,1:No,,0.957
649,1:No,1:No,,0.986
650,1:No,1:No,,0.762
651,1:No,1:No,,0.941
652,1:No,1:No,,0.996
653,1:No,1:No,,0.973
654,1:No,1:No,,0.99
655,1:No,1:No,,0.914
656,1:No,1:No,,0.963
657,1:No,1:No,,0.888
658,1:No,1:No,,0.992
659,1:No,1:No,,0.972
660,1:No,1:No,,0.888
661,1:No,1:No,,0.969
662,1:No,1:No,,0.961
663,1:No,1:No,,0.99
664,1:No,1:No,,0.98
665,1:No,1:No,,0.895
666,1:No,1:No,,0.979
667,1:No,1:No,,0.967
668,1:No,1:No,,0.995
669,1:No,1:No,,0.979
670,1:No,1:No,,0.804
671,1:No,1:No,,0.806
672,1:No,1:No,,0.955
673,1:No,1:No,,0.976
674,1:No,1:No,,0.996
675,1:No,1:No,,0.917
676,1:No,1:No,,0.97
677,1:No,1:No,,0.994
678,1:No,1:No,,0.974
679,1:No,1:No,,0.841
680,1:No,1:No,,0.953
681,1:No,1:No,,0.91
682,1:No,1:No,,0.997
683,1:No,1:No,,0.963
684,1:No,1:No,,0.979
685,2:Yes,1:No,+,0.991
686,2:Yes,1:No,+,0.964
687,2:Yes,1:No,+,0.964
688,2:Yes,1:No,+,0.899
689,2:Yes,1:No,+,0.751
690,2:Yes,1:No,+,0.832
691,2:Yes,1:No,+,0.918
692,2:Yes,1:No,+,0.946
693,2:Yes,1:No,+,0.967
694,2:Yes,1:No,+,0.993
695,2:Yes,1:No,+,0.987
696,2:Yes,1:No,+,0.883
697,2:Yes,1:No,+,0.809
698,2:Yes,1:No,+,0.943
699,2:Yes,1:No,+,0.877
700,2:Yes,1:No,+,0.979
701,2:Yes,1:No,+,0.98
702,2:Yes,1:No,+,0.982
703,2:Yes,1:No,+,0.923
704,2:Yes,1:No,+,0.951
705,2:Yes,1:No,+,0.91
706,2:Yes,1:No,+,0.936
707,2:Yes,1:No,+,0.987
708,2:Yes,1:No,+,0.992
709,2:Yes,1:No,+,0.979
710,2:Yes,1:No,+,0.994
711,2:Yes,1:No,+,0.983
712,2:Yes,1:No,+,0.946
713,2:Yes,1:No,+,0.965
714,2:Yes,1:No,+,0.994
715,2:Yes,1:No,+,0.862
716,2:Yes,1:No,+,0.926
717,2:Yes,1:No,+,0.857
718,2:Yes,1:No,+,0.987
719,2:Yes,1:No,+,0.951
720,2:Yes,1:No,+,0.972
721,2:Yes,1:No,+,0.844
722,2:Yes,1:No,+,0.88
723,2:Yes,1:No,+,0.931
724,2:Yes,1:No,+,0.975
725,2:Yes,1:No,+,0.928
726,2:Yes,1:No,+,0.906
727,2:Yes,1:No,+,0.917
728,2:Yes,1:No,+,0.915
729,2:Yes,1:No,+,0.907
730,2:Yes,1:No,+,0.975
731,2:Yes,1:No,+,0.929
732,2:Yes,1:No,+,0.942
733,2:Yes,1:No,+,0.894
734,2:Yes,1:No,+,0.883
735,2:Yes,1:No,+,0.952
736,2:Yes,1:No,+,0.768
737,2:Yes,1:No,+,0.955
738,2:Yes,1:No,+,0.91
739,2:Yes,1:No,+,0.993
740,2:Yes,1:No,+,0.972
741,2:Yes,1:No,+,0.979
742,2:Yes,1:No,+,0.981
743,2:Yes,1:No,+,0.971
744,2:Yes,1:No,+,0.978
745,2:Yes,1:No,+,0.996
746,2:Yes,1:No,+,0.935
747,2:Yes,1:No,+,0.987

