

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
138,1:No,1:No,,0.996
139,1:No,1:No,,0.999
140,1:No,1:No,,1
141,1:No,1:No,,1
142,1:No,1:No,,1
143,1:No,1:No,,1
144,1:No,1:No,,0.974
145,1:No,1:No,,1
146,1:No,1:No,,1
147,1:No,1:No,,1
148,1:No,2:Yes,+,0.995
149,1:No,1:No,,1
150,1:No,1:No,,1
151,1:No,1:No,,0.999
152,1:No,1:No,,0.96
153,1:No,1:No,,1
154,1:No,1:No,,1
155,1:No,1:No,,1
156,1:No,1:No,,0.994
157,1:No,1:No,,1
158,1:No,1:No,,1
159,1:No,2:Yes,+,0.776
160,1:No,1:No,,0.998
161,1:No,1:No,,0.518
162,1:No,1:No,,1
163,1:No,1:No,,0.818
164,1:No,1:No,,0.529
165,1:No,1:No,,1
166,1:No,1:No,,0.788
167,1:No,1:No,,1
168,1:No,1:No,,0.995
169,1:No,1:No,,0.996
170,1:No,1:No,,0.999
171,1:No,1:No,,0.998
172,1:No,1:No,,1
173,1:No,1:No,,1
174,1:No,1:No,,0.612
175,1:No,1:No,,1
176,1:No,1:No,,1
177,1:No,1:No,,1
178,1:No,1:No,,0.994
179,1:No,1:No,,0.997
180,1:No,1:No,,0.974
181,1:No,1:No,,1
182,1:No,1:No,,0.852
183,1:No,1:No,,1
184,1:No,1:No,,1
185,1:No,1:No,,1
186,1:No,1:No,,1
187,1:No,2:Yes,+,0.782
188,1:No,1:No,,1
189,1:No,1:No,,0.998
190,1:No,1:No,,0.841
191,1:No,2:Yes,+,0.521
192,1:No,1:No,,1
193,1:No,1:No,,1
194,1:No,1:No,,1
195,1:No,1:No,,1
196,1:No,1:No,,1
197,1:No,1:No,,1
198,1:No,1:No,,0.999
199,1:No,1:No,,0.981
200,1:No,1:No,,0.986
201,1:No,1:No,,1
202,1:No,2:Yes,+,0.976
203,1:No,1:No,,1
204,1:No,1:No,,1
205,1:No,1:No,,0.999
206,1:No,1:No,,1
207,1:No,1:No,,1
208,1:No,1:No,,1
209,1:No,1:No,,1
210,1:No,1:No,,1
211,1:No,1:No,,0.511
212,1:No,1:No,,1
213,1:No,1:No,,1
214,1:No,1:No,,1
215,1:No,1:No,,1
216,1:No,1:No,,0.999
217,1:No,1:No,,1
218,1:No,1:No,,0.97
219,1:No,1:No,,1
220,1:No,1:No,,0.832
221,1:No,1:No,,1
222,1:No,1:No,,1
223,1:No,1:No,,1
224,1:No,1:No,,0.999
225,1:No,1:No,,0.996
226,1:No,1:No,,1
227,1:No,2:Yes,+,0.677
228,1:No,1:No,,1
229,1:No,1:No,,1
230,1:No,1:No,,0.979
231,1:No,1:No,,1
232,1:No,1:No,,1
233,1:No,1:No,,1
234,1:No,1:No,,0.997
235,1:No,1:No,,0.917
236,1:No,1:No,,1
237,1:No,1:No,,1
238,1:No,1:No,,0.998
239,1:No,1:No,,0.99
240,1:No,1:No,,0.999
241,1:No,1:No,,0.807
242,1:No,1:No,,1
243,1:No,1:No,,1
244,1:No,1:No,,0.998
245,1:No,1:No,,0.893
246,1:No,1:No,,1
247,1:No,2:Yes,+,0.885
248,1:No,1:No,,1
249,1:No,1:No,,1
250,1:No,1:No,,1
251,1:No,1:No,,0.823
252,1:No,1:No,,1
253,1:No,1:No,,0.999
254,1:No,1:No,,1
255,1:No,1:No,,0.997
256,1:No,1:No,,1
257,1:No,1:No,,1
258,1:No,1:No,,1
259,1:No,2:Yes,+,0.977
260,1:No,1:No,,0.994
261,1:No,1:No,,0.853
262,1:No,1:No,,1
263,1:No,2:Yes,+,0.895
264,1:No,1:No,,0.865
265,1:No,1:No,,0.999
266,1:No,1:No,,1
267,1:No,1:No,,1
268,1:No,1:No,,1
269,1:No,1:No,,0.931
270,1:No,2:Yes,+,0.76
271,1:No,1:No,,1
272,1:No,1:No,,0.691
273,1:No,1:No,,1
274,1:No,1:No,,1
275,1:No,1:No,,1
276,1:No,1:No,,0.877
277,1:No,1:No,,1
278,1:No,1:No,,1
279,1:No,1:No,,1
280,1:No,1:No,,1
281,1:No,1:No,,1
282,1:No,1:No,,1
283,1:No,1:No,,0.629
284,1:No,1:No,,0.999
285,1:No,1:No,,1
286,1:No,1:No,,1
287,1:No,1:No,,0.589
288,1:No,1:No,,1
289,1:No,1:No,,0.993
290,1:No,1:No,,1
291,1:No,1:No,,1
292,1:No,1:No,,1
293,1:No,1:No,,1
294,1:No,1:No,,0.975
295,1:No,1:No,,1
296,1:No,1:No,,0.999
297,1:No,1:No,,1
298,1:No,1:No,,1
299,1:No,2:Yes,+,0.75
300,1:No,2:Yes,+,0.542
301,1:No,1:No,,1
302,1:No,1:No,,1
303,1:No,1:No,,1
304,1:No,2:Yes,+,0.974
305,1:No,1:No,,1
306,1:No,1:No,,0.995
307,1:No,1:No,,0.992
308,1:No,1:No,,1
309,1:No,2:Yes,+,0.93
310,1:No,1:No,,0.998
311,1:No,1:No,,0.997
312,1:No,1:No,,1
313,1:No,1:No,,0.97
314,1:No,1:No,,1
315,1:No,2:Yes,+,0.909
316,1:No,1:No,,1
317,1:No,1:No,,1
318,1:No,2:Yes,+,0.981
319,1:No,1:No,,1
320,1:No,1:No,,1
321,1:No,1:No,,0.998
322,1:No,1:No,,1
323,1:No,1:No,,1
324,1:No,1:No,,1
325,1:No,1:No,,0.996
326,1:No,1:No,,1
327,1:No,1:No,,1
328,1:No,1:No,,0.997
329,1:No,1:No,,1
330,1:No,2:Yes,+,0.903
331,1:No,1:No,,0.986
332,1:No,1:No,,1
333,1:No,1:No,,1
334,1:No,1:No,,1
335,1:No,1:No,,0.999
336,1:No,1:No,,1
337,1:No,1:No,,1
338,1:No,1:No,,0.999
339,1:No,1:No,,0.976
340,1:No,2:Yes,+,0.963
341,1:No,1:No,,1
342,1:No,1:No,,1
343,1:No,1:No,,0.969
344,1:No,1:No,,1
345,1:No,1:No,,1
346,1:No,1:No,,1
347,1:No,1:No,,1
348,1:No,1:No,,1
349,1:No,1:No,,1
350,1:No,1:No,,1
351,1:No,1:No,,1
352,1:No,1:No,,0.999
353,1:No,2:Yes,+,0.926
354,1:No,1:No,,0.998
355,1:No,1:No,,1
356,1:No,1:No,,0.999
357,1:No,1:No,,0.987
358,1:No,1:No,,0.999
359,1:No,1:No,,1
360,1:No,1:No,,1
361,1:No,2:Yes,+,0.638
362,1:No,1:No,,1
363,1:No,1:No,,0.684
364,1:No,1:No,,1
365,1:No,1:No,,1
366,1:No,1:No,,0.797
367,1:No,1:No,,1
368,1:No,1:No,,1
369,1:No,1:No,,1
370,1:No,1:No,,0.993
371,1:No,1:No,,0.999
372,1:No,1:No,,1
373,1:No,1:No,,1
374,1:No,1:No,,1
375,1:No,1:No,,0.659
376,1:No,1:No,,0.999
377,1:No,1:No,,0.999
378,1:No,1:No,,0.99
379,1:No,1:No,,1
380,1:No,1:No,,0.996
381,1:No,1:No,,1
382,1:No,1:No,,0.999
383,1:No,1:No,,0.919
384,1:No,1:No,,1
385,1:No,1:No,,1
386,1:No,1:No,,0.862
387,1:No,1:No,,1
388,1:No,1:No,,0.993
389,1:No,1:No,,1
390,1:No,1:No,,1
391,1:No,1:No,,0.989
392,1:No,1:No,,1
393,1:No,1:No,,1
394,1:No,1:No,,1
395,1:No,1:No,,1
396,1:No,1:No,,1
397,1:No,1:No,,1
398,1:No,1:No,,1
399,1:No,1:No,,1
400,1:No,1:No,,0.906
401,1:No,1:No,,1
402,1:No,1:No,,1
403,1:No,1:No,,0.999
404,1:No,1:No,,0.988
405,1:No,1:No,,1
406,1:No,1:No,,1
407,1:No,1:No,,1
408,1:No,1:No,,1
409,1:No,1:No,,1
410,1:No,1:No,,1
411,1:No,1:No,,0.998
412,1:No,1:No,,0.963
413,1:No,1:No,,0.884
414,1:No,1:No,,1
415,1:No,1:No,,0.99
416,1:No,1:No,,1
417,1:No,1:No,,1
418,1:No,1:No,,1
419,1:No,1:No,,0.511
420,1:No,1:No,,1
421,1:No,1:No,,1
422,1:No,1:No,,0.542
423,1:No,1:No,,1
424,1:No,1:No,,0.888
425,1:No,1:No,,1
426,1:No,1:No,,1
427,1:No,1:No,,0.996
428,1:No,1:No,,0.758
429,1:No,1:No,,1
430,1:No,1:No,,0.999
431,1:No,1:No,,0.937
432,1:No,1:No,,1
433,1:No,1:No,,0.999
434,1:No,2:Yes,+,0.835
435,1:No,1:No,,0.766
436,1:No,1:No,,1
437,1:No,1:No,,1
438,1:No,1:No,,0.997
439,1:No,2:Yes,+,0.822
440,1:No,1:No,,0.993
441,1:No,1:No,,0.999
442,1:No,1:No,,0.685
443,1:No,1:No,,1
444,1:No,1:No,,1
445,1:No,1:No,,1
446,1:No,1:No,,0.999
447,1:No,1:No,,1
448,1:No,1:No,,1
449,1:No,1:No,,1
450,1:No,1:No,,1
451,1:No,1:No,,1
452,1:No,1:No,,1
453,1:No,1:No,,0.779
454,1:No,1:No,,1
455,1:No,1:No,,0.739
456,1:No,1:No,,1
457,1:No,1:No,,1
458,1:No,1:No,,0.999
459,1:No,1:No,,1
460,1:No,1:No,,0.999
461,1:No,1:No,,1
462,1:No,1:No,,0.999
463,1:No,1:No,,1
464,1:No,2:Yes,+,0.568
465,1:No,1:No,,1
466,1:No,1:No,,1
467,1:No,1:No,,1
468,1:No,1:No,,0.959
469,1:No,1:No,,1
470,1:No,1:No,,0.586
471,1:No,1:No,,1
472,1:No,1:No,,1
473,1:No,1:No,,0.995
474,1:No,1:No,,1
475,1:No,1:No,,1
476,1:No,1:No,,1
477,1:No,1:No,,0.821
478,1:No,1:No,,1
479,1:No,1:No,,1
480,1:No,1:No,,0.997
481,1:No,1:No,,0.999
482,1:No,1:No,,1
483,1:No,1:No,,0.942
484,1:No,1:No,,1
485,1:No,2:Yes,+,0.939
486,1:No,2:Yes,+,0.97
487,1:No,1:No,,1
488,1:No,1:No,,1
489,1:No,1:No,,0.998
490,1:No,1:No,,1
491,1:No,1:No,,1
492,1:No,1:No,,1
493,1:No,2:Yes,+,0.806
494,1:No,1:No,,1
495,1:No,1:No,,1
496,1:No,1:No,,1
497,1:No,1:No,,1
498,1:No,1:No,,1
499,1:No,1:No,,1
500,1:No,2:Yes,+,0.51
501,1:No,1:No,,1
502,1:No,1:No,,0.993
503,1:No,1:No,,0.996
504,1:No,1:No,,0.718
505,1:No,1:No,,1
506,1:No,1:No,,1
507,1:No,1:No,,1
508,1:No,1:No,,1
509,1:No,1:No,,1
510,1:No,2:Yes,+,1
511,1:No,2:Yes,+,0.717
512,1:No,1:No,,1
513,1:No,1:No,,0.999
514,1:No,1:No,,1
515,1:No,1:No,,1
516,1:No,1:No,,1
517,1:No,1:No,,0.988
518,1:No,1:No,,1
519,1:No,1:No,,1
520,1:No,1:No,,0.999
521,1:No,1:No,,0.926
522,1:No,1:No,,0.997
523,1:No,1:No,,1
524,1:No,1:No,,0.988
525,1:No,2:Yes,+,0.682
526,1:No,1:No,,1
527,1:No,1:No,,0.997
528,1:No,1:No,,1
529,1:No,1:No,,0.772
530,1:No,1:No,,1
531,1:No,2:Yes,+,0.958
532,1:No,1:No,,0.893
533,1:No,1:No,,1
534,1:No,1:No,,1
535,1:No,2:Yes,+,0.753
536,1:No,1:No,,1
537,1:No,1:No,,1
538,1:No,1:No,,1
539,1:No,1:No,,1
540,1:No,1:No,,1
541,1:No,1:No,,1
542,1:No,1:No,,0.998
543,1:No,1:No,,1
544,1:No,2:Yes,+,0.761
545,1:No,2:Yes,+,0.97
546,1:No,1:No,,1
547,1:No,1:No,,0.968
548,1:No,1:No,,1
549,1:No,1:No,,1
550,1:No,1:No,,0.997
551,1:No,1:No,,1
552,1:No,1:No,,0.946
553,1:No,1:No,,1
554,1:No,1:No,,1
555,1:No,1:No,,1
556,1:No,1:No,,1
557,1:No,1:No,,1
558,1:No,1:No,,1
559,1:No,1:No,,0.999
560,1:No,1:No,,1
561,1:No,1:No,,1
562,1:No,1:No,,1
563,1:No,1:No,,0.59
564,1:No,1:No,,1
565,1:No,1:No,,1
566,1:No,1:No,,0.999
567,1:No,1:No,,1
568,1:No,1:No,,1
569,1:No,1:No,,0.998
570,1:No,1:No,,0.834
571,1:No,1:No,,1
572,1:No,1:No,,1
573,1:No,1:No,,1
574,1:No,1:No,,1
575,1:No,1:No,,1
576,1:No,1:No,,1
577,1:No,1:No,,1
578,1:No,1:No,,0.897
579,1:No,1:No,,1
580,1:No,1:No,,1
581,1:No,1:No,,0.952
582,1:No,1:No,,1
583,1:No,1:No,,1
584,1:No,1:No,,1
585,1:No,1:No,,1
586,1:No,1:No,,1
587,1:No,1:No,,1
588,1:No,1:No,,0.986
589,1:No,1:No,,0.864
590,1:No,1:No,,0.995
591,1:No,1:No,,0.999
592,1:No,1:No,,1
593,1:No,1:No,,1
594,1:No,1:No,,1
595,1:No,1:No,,1
596,1:No,1:No,,0.999
597,1:No,1:No,,1
598,1:No,1:No,,1
599,1:No,1:No,,1
600,1:No,1:No,,0.999
601,1:No,1:No,,0.996
602,1:No,1:No,,1
603,1:No,2:Yes,+,0.74
604,1:No,1:No,,1
605,1:No,1:No,,0.994
606,1:No,1:No,,1
607,1:No,1:No,,1
608,1:No,1:No,,1
609,1:No,1:No,,0.766
610,1:No,1:No,,1
611,1:No,1:No,,1
612,1:No,1:No,,0.999
613,1:No,2:Yes,+,0.98
614,1:No,1:No,,0.977
615,1:No,1:No,,0.999
616,1:No,1:No,,1
617,1:No,1:No,,1
618,1:No,1:No,,1
619,1:No,1:No,,0.898
620,1:No,1:No,,0.662
621,1:No,1:No,,0.995
622,1:No,1:No,,1
623,1:No,1:No,,1
624,1:No,1:No,,1
625,1:No,1:No,,1
626,1:No,1:No,,1
627,1:No,1:No,,1
628,1:No,1:No,,1
629,1:No,1:No,,1
630,1:No,1:No,,0.766
631,1:No,1:No,,1
632,1:No,1:No,,1
633,1:No,1:No,,1
634,1:No,1:No,,1
635,1:No,1:No,,1
636,1:No,1:No,,1
637,1:No,1:No,,1
638,1:No,1:No,,1
639,1:No,2:Yes,+,0.515
640,1:No,1:No,,1
641,1:No,1:No,,1
642,1:No,1:No,,1
643,1:No,1:No,,1
644,1:No,1:No,,0.971
645,1:No,1:No,,1
646,1:No,1:No,,1
647,1:No,1:No,,1
648,1:No,1:No,,1
649,1:No,1:No,,0.997
650,1:No,1:No,,0.817
651,1:No,1:No,,1
652,1:No,1:No,,1
653,1:No,1:No,,1
654,1:No,1:No,,1
655,1:No,1:No,,1
656,1:No,1:No,,0.999
657,1:No,1:No,,1
658,1:No,1:No,,1
659,1:No,1:No,,1
660,1:No,1:No,,1
661,1:No,1:No,,1
662,1:No,1:No,,1
663,1:No,1:No,,0.999
664,1:No,1:No,,1
665,1:No,1:No,,1
666,1:No,1:No,,1
667,1:No,1:No,,1
668,1:No,1:No,,1
669,1:No,1:No,,1
670,1:No,1:No,,1
671,1:No,1:No,,1
672,1:No,1:No,,1
673,1:No,1:No,,1
674,1:No,1:No,,1
675,1:No,1:No,,1
676,1:No,1:No,,0.935
677,1:No,1:No,,1
678,1:No,1:No,,1
679,1:No,1:No,,1
680,1:No,1:No,,1
681,1:No,1:No,,1
682,1:No,1:No,,1
683,1:No,1:No,,1
684,1:No,1:No,,0.999
685,2:Yes,1:No,+,1
686,2:Yes,1:No,+,1
687,2:Yes,1:No,+,0.998
688,2:Yes,1:No,+,0.995
689,2:Yes,2:Yes,,0.976
690,2:Yes,2:Yes,,0.99
691,2:Yes,1:No,+,1
692,2:Yes,1:No,+,1
693,2:Yes,1:No,+,1
694,2:Yes,1:No,+,1
695,2:Yes,1:No,+,1
696,2:Yes,1:No,+,1
697,2:Yes,1:No,+,0.782
698,2:Yes,2:Yes,,0.979
699,2:Yes,1:No,+,0.989
700,2:Yes,1:No,+,1
701,2:Yes,1:No,+,1
702,2:Yes,1:No,+,1
703,2:Yes,2:Yes,,0.879
704,2:Yes,1:No,+,0.997
705,2:Yes,1:No,+,1
706,2:Yes,1:No,+,1
707,2:Yes,1:No,+,1
708,2:Yes,1:No,+,1
709,2:Yes,1:No,+,1
710,2:Yes,1:No,+,1
711,2:Yes,1:No,+,1
712,2:Yes,1:No,+,1
713,2:Yes,1:No,+,1
714,2:Yes,1:No,+,1
715,2:Yes,1:No,+,0.995
716,2:Yes,1:No,+,0.995
717,2:Yes,1:No,+,0.997
718,2:Yes,1:No,+,1
719,2:Yes,1:No,+,0.987
720,2:Yes,1:No,+,1
721,2:Yes,1:No,+,1
722,2:Yes,1:No,+,1
723,2:Yes,1:No,+,0.998
724,2:Yes,1:No,+,0.886
725,2:Yes,1:No,+,1
726,2:Yes,1:No,+,1
727,2:Yes,1:No,+,0.998
728,2:Yes,1:No,+,1
729,2:Yes,1:No,+,1
730,2:Yes,1:No,+,1
731,2:Yes,1:No,+,1
732,2:Yes,1:No,+,0.996
733,2:Yes,1:No,+,0.892
734,2:Yes,1:No,+,1
735,2:Yes,1:No,+,0.998
736,2:Yes,2:Yes,,0.994
737,2:Yes,1:No,+,0.999
738,2:Yes,1:No,+,1
739,2:Yes,1:No,+,1
740,2:Yes,1:No,+,1
741,2:Yes,1:No,+,1
742,2:Yes,1:No,+,1
743,2:Yes,1:No,+,0.994
744,2:Yes,1:No,+,1
745,2:Yes,1:No,+,1
746,2:Yes,1:No,+,1
747,2:Yes,1:No,+,1

