

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
484,1:No,1:No,,0.884
485,1:No,1:No,,0.982
486,1:No,1:No,,0.909
487,1:No,1:No,,0.988
488,1:No,1:No,,0.994
489,1:No,1:No,,0.95
490,1:No,1:No,,0.998
491,1:No,1:No,,0.981
492,1:No,1:No,,0.979
493,1:No,1:No,,0.945
494,1:No,1:No,,0.986
495,1:No,1:No,,0.988
496,1:No,1:No,,0.992
497,1:No,1:No,,0.934
498,1:No,1:No,,0.996
499,1:No,1:No,,0.99
500,1:No,1:No,,0.953
501,1:No,1:No,,0.989
502,1:No,1:No,,0.968
503,1:No,1:No,,0.997
504,1:No,1:No,,0.959
505,1:No,1:No,,0.989
506,1:No,1:No,,0.893
507,1:No,1:No,,0.99
508,1:No,1:No,,0.978
509,1:No,1:No,,0.976
510,1:No,1:No,,0.746
511,1:No,1:No,,0.984
512,1:No,1:No,,0.994
513,1:No,1:No,,0.944
514,1:No,1:No,,0.972
515,1:No,1:No,,0.945
516,1:No,1:No,,0.999
517,1:No,1:No,,0.958
518,1:No,1:No,,0.962
519,1:No,1:No,,0.989
520,1:No,1:No,,0.988
521,1:No,1:No,,0.923
522,1:No,1:No,,0.86
523,1:No,1:No,,0.984
524,1:No,1:No,,0.914
525,1:No,1:No,,0.957
526,1:No,1:No,,0.982
527,1:No,1:No,,0.896
528,1:No,1:No,,0.98
529,1:No,1:No,,0.974
530,1:No,1:No,,0.989
531,1:No,1:No,,0.895
532,1:No,1:No,,0.977
533,1:No,1:No,,0.986
534,1:No,1:No,,0.993
535,1:No,1:No,,0.81
536,1:No,1:No,,0.998
537,1:No,1:No,,0.994
538,1:No,1:No,,0.997
539,1:No,1:No,,0.915
540,1:No,1:No,,0.995
541,1:No,1:No,,0.976
542,1:No,1:No,,0.967
543,1:No,1:No,,0.984
544,1:No,1:No,,0.987
545,1:No,1:No,,0.958
546,1:No,1:No,,0.997
547,1:No,1:No,,0.967
548,1:No,1:No,,0.98
549,1:No,1:No,,0.995
550,1:No,1:No,,0.868
551,1:No,1:No,,0.987
552,1:No,1:No,,0.905
553,1:No,1:No,,0.979
554,1:No,1:No,,0.869
555,1:No,1:No,,0.987
556,1:No,1:No,,0.879
557,1:No,1:No,,0.999
558,1:No,1:No,,0.987
559,1:No,1:No,,0.959
560,1:No,1:No,,0.994
561,1:No,1:No,,0.979
562,1:No,1:No,,0.996
563,1:No,1:No,,0.909
564,1:No,1:No,,0.903
565,1:No,1:No,,0.959
566,1:No,1:No,,0.995
567,1:No,1:No,,0.993
568,1:No,1:No,,0.991
569,1:No,1:No,,0.943
570,1:No,1:No,,0.985
571,1:No,1:No,,0.973
572,1:No,1:No,,0.99
573,1:No,1:No,,0.922
574,1:No,1:No,,0.994
575,1:No,1:No,,0.884
576,1:No,1:No,,0.897
577,1:No,1:No,,0.864
578,1:No,1:No,,0.879
579,1:No,1:No,,0.989
580,1:No,1:No,,0.975
581,1:No,1:No,,0.94
582,1:No,1:No,,0.995
583,1:No,1:No,,0.983
584,1:No,1:No,,0.992
585,1:No,1:No,,0.997
586,1:No,1:No,,0.973
587,1:No,1:No,,0.94
588,1:No,1:No,,0.927
589,1:No,1:No,,0.959
590,1:No,1:No,,0.934
591,1:No,1:No,,0.924
592,1:No,1:No,,0.991
593,1:No,1:No,,0.997
594,1:No,1:No,,0.964
595,1:No,1:No,,0.998
596,1:No,1:No,,0.956
597,1:No,1:No,,0.969
598,1:No,1:No,,0.965
599,1:No,1:No,,0.991
600,1:No,1:No,,0.912
601,1:No,1:No,,0.991
602,1:No,1:No,,0.991
603,1:No,1:No,,0.863
604,1:No,1:No,,0.994
605,1:No,1:No,,0.944
606,1:No,1:No,,0.978
607,1:No,1:No,,0.977
608,1:No,1:No,,0.995
609,1:No,1:No,,0.972
610,1:No,1:No,,0.991
611,1:No,1:No,,0.963
612,1:No,1:No,,0.972
613,1:No,1:No,,0.978
614,1:No,1:No,,0.902
615,1:No,1:No,,0.968
616,1:No,1:No,,0.99
617,1:No,1:No,,0.992
618,1:No,1:No,,0.964
619,1:No,1:No,,0.98
620,1:No,1:No,,0.939
621,1:No,1:No,,0.965
622,1:No,1:No,,0.998
623,1:No,1:No,,0.981
624,1:No,1:No,,0.996
625,1:No,1:No,,0.99
626,1:No,1:No,,0.985
627,1:No,1:No,,0.976
628,1:No,1:No,,0.952
629,1:No,1:No,,0.945
630,1:No,1:No,,0.858
631,1:No,1:No,,0.991
632,1:No,1:No,,0.961
633,1:No,1:No,,0.977
634,1:No,1:No,,0.994
635,1:No,1:No,,0.994
636,1:No,1:No,,0.958
637,1:No,1:No,,0.995
638,1:No,1:No,,0.964
639,1:No,1:No,,0.888
640,1:No,1:No,,0.997
641,1:No,1:No,,0.996
642,1:No,1:No,,0.996
643,1:No,1:No,,0.981
644,1:No,1:No,,0.927
645,1:No,1:No,,0.991
646,1:No,1:No,,0.991
647,1:No,1:No,,0.995
648,1:No,1:No,,0.962
649,1:No,1:No,,0.99
650,1:No,1:No,,0.735
651,1:No,1:No,,0.964
652,1:No,1:No,,0.999
653,1:No,1:No,,0.982
654,1:No,1:No,,0.991
655,1:No,1:No,,0.917
656,1:No,1:No,,0.981
657,1:No,1:No,,0.936
658,1:No,1:No,,0.992
659,1:No,1:No,,0.976
660,1:No,1:No,,0.902
661,1:No,1:No,,0.98
662,1:No,1:No,,0.95
663,1:No,1:No,,0.993
664,1:No,1:No,,0.989
665,1:No,1:No,,0.901
666,1:No,1:No,,0.992
667,1:No,1:No,,0.984
668,1:No,1:No,,0.998
669,1:No,1:No,,0.972
670,1:No,1:No,,0.822
671,1:No,1:No,,0.861
672,1:No,1:No,,0.941
673,1:No,1:No,,0.985
674,1:No,1:No,,0.997
675,1:No,1:No,,0.94
676,1:No,1:No,,0.978
677,1:No,1:No,,0.998
678,1:No,1:No,,0.98
679,1:No,1:No,,0.925
680,1:No,1:No,,0.935
681,1:No,1:No,,0.902
682,1:No,1:No,,0.998
683,1:No,1:No,,0.97
684,1:No,1:No,,0.99
685,2:Yes,1:No,+,0.993
686,2:Yes,1:No,+,0.981
687,2:Yes,1:No,+,0.968
688,2:Yes,1:No,+,0.911
689,2:Yes,1:No,+,0.722
690,2:Yes,1:No,+,0.774
691,2:Yes,1:No,+,0.977
692,2:Yes,1:No,+,0.945
693,2:Yes,1:No,+,0.965
694,2:Yes,1:No,+,0.994
695,2:Yes,1:No,+,0.982
696,2:Yes,1:No,+,0.873
697,2:Yes,1:No,+,0.866
698,2:Yes,1:No,+,0.974
699,2:Yes,1:No,+,0.94
700,2:Yes,1:No,+,0.992
701,2:Yes,1:No,+,0.996
702,2:Yes,1:No,+,0.99
703,2:Yes,1:No,+,0.937
704,2:Yes,1:No,+,0.964
705,2:Yes,1:No,+,0.928
706,2:Yes,1:No,+,0.981
707,2:Yes,1:No,+,0.99
708,2:Yes,1:No,+,0.991
709,2:Yes,1:No,+,0.991
710,2:Yes,1:No,+,0.995
711,2:Yes,1:No,+,0.987
712,2:Yes,1:No,+,0.975
713,2:Yes,1:No,+,0.969
714,2:Yes,1:No,+,0.997
715,2:Yes,1:No,+,0.903
716,2:Yes,1:No,+,0.942
717,2:Yes,1:No,+,0.887
718,2:Yes,1:No,+,0.997
719,2:Yes,1:No,+,0.973
720,2:Yes,1:No,+,0.991
721,2:Yes,1:No,+,0.895
722,2:Yes,1:No,+,0.939
723,2:Yes,1:No,+,0.964
724,2:Yes,1:No,+,0.978
725,2:Yes,1:No,+,0.917
726,2:Yes,1:No,+,0.949
727,2:Yes,1:No,+,0.968
728,2:Yes,1:No,+,0.958
729,2:Yes,1:No,+,0.923
730,2:Yes,1:No,+,0.987
731,2:Yes,1:No,+,0.954
732,2:Yes,1:No,+,0.944
733,2:Yes,1:No,+,0.923
734,2:Yes,1:No,+,0.913
735,2:Yes,1:No,+,0.983
736,2:Yes,1:No,+,0.787
737,2:Yes,1:No,+,0.952
738,2:Yes,1:No,+,0.936
739,2:Yes,1:No,+,0.995
740,2:Yes,1:No,+,0.972
741,2:Yes,1:No,+,0.985
742,2:Yes,1:No,+,0.99
743,2:Yes,1:No,+,0.984
744,2:Yes,1:No,+,0.986
745,2:Yes,1:No,+,0.998
746,2:Yes,1:No,+,0.936
747,2:Yes,1:No,+,0.992

