@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
61,2,665,19,0.972222,0.968254,0.084022,0.968254,0.915978,0.154626,0.971888,0.996261,0.019375
61,2,664,20,0.97076,0.968254,0.084138,0.968254,0.915862,0.154822,0.970549,0.997635,0.019536
61,2,663,21,0.969298,0.968254,0.084254,0.968254,0.915746,0.155019,0.96921,0.999013,0.01958
61,2,662,22,0.967836,0.968254,0.084371,0.968254,0.915629,0.155216,0.967871,1.000395,0.019594
61,2,661,23,0.966374,0.968254,0.084488,0.968254,0.915512,0.155414,0.966533,1.001781,0.01967
61,2,660,24,0.964912,0.968254,0.084605,0.968254,0.915395,0.155612,0.965194,1.00317,0.019671
61,2,659,25,0.96345,0.968254,0.084722,0.968254,0.915278,0.155811,0.963855,1.004563,0.019689
61,2,658,26,0.961988,0.968254,0.08484,0.968254,0.91516,0.15601,0.962517,1.005961,0.019778
61,2,657,27,0.960526,0.968254,0.084958,0.968254,0.915042,0.15621,0.961178,1.007362,0.020049
61,2,656,28,0.959064,0.968254,0.085077,0.968254,0.914923,0.15641,0.959839,1.008767,0.020524
61,2,655,29,0.957602,0.968254,0.085196,0.968254,0.914804,0.156611,0.958501,1.010176,0.020903
61,2,654,30,0.95614,0.968254,0.085315,0.968254,0.914685,0.156812,0.957162,1.011588,0.020937
61,2,653,31,0.954678,0.968254,0.085434,0.968254,0.914566,0.157014,0.955823,1.013005,0.021254
61,2,652,32,0.953216,0.968254,0.085554,0.968254,0.914446,0.157216,0.954485,1.014426,0.021395
61,2,651,33,0.951754,0.968254,0.085674,0.968254,0.914326,0.157419,0.953146,1.015851,0.021613
61,2,650,34,0.950292,0.968254,0.085795,0.968254,0.914205,0.157623,0.951807,1.017279,0.021655
61,2,649,35,0.94883,0.968254,0.085915,0.968254,0.914085,0.157827,0.950469,1.018712,0.021659
61,2,648,36,0.947368,0.968254,0.086037,0.968254,0.913963,0.158031,0.94913,1.020149,0.021762
61,2,647,37,0.945906,0.968254,0.086158,0.968254,0.913842,0.158236,0.947791,1.02159,0.02186
61,2,646,38,0.944444,0.968254,0.08628,0.968254,0.91372,0.158442,0.946452,1.023035,0.022249
61,2,645,39,0.942982,0.968254,0.086402,0.968254,0.913598,0.158648,0.945114,1.024484,0.022271
61,2,644,40,0.94152,0.968254,0.086525,0.968254,0.913475,0.158854,0.943775,1.025937,0.022362
61,2,643,41,0.940058,0.968254,0.086648,0.968254,0.913352,0.159061,0.942436,1.027394,0.022655
61,2,642,42,0.938596,0.968254,0.086771,0.968254,0.913229,0.159269,0.941098,1.028856,0.022864
61,2,641,43,0.937135,0.968254,0.086895,0.968254,0.913105,0.159477,0.939759,1.030322,0.022902
61,2,640,44,0.935673,0.968254,0.087019,0.968254,0.912981,0.159686,0.93842,1.031791,0.022957
61,2,639,45,0.934211,0.968254,0.087143,0.968254,0.912857,0.159895,0.937082,1.033265,0.023169
61,2,638,46,0.932749,0.968254,0.087268,0.968254,0.912732,0.160105,0.935743,1.034744,0.023431
61,2,637,47,0.931287,0.968254,0.087393,0.968254,0.912607,0.160315,0.934404,1.036226,0.023474
61,2,636,48,0.929825,0.968254,0.087518,0.968254,0.912482,0.160526,0.933066,1.037713,0.023477
61,2,635,49,0.928363,0.968254,0.087644,0.968254,0.912356,0.160738,0.931727,1.039204,0.023575
61,2,634,50,0.926901,0.968254,0.08777,0.968254,0.91223,0.16095,0.930388,1.040699,0.023583
61,2,633,51,0.925439,0.968254,0.087896,0.968254,0.912104,0.161162,0.92905,1.042198,0.023691
61,2,632,52,0.923977,0.968254,0.088023,0.968254,0.911977,0.161376,0.927711,1.043702,0.023989
61,2,631,53,0.922515,0.968254,0.08815,0.968254,0.91185,0.161589,0.926372,1.045211,0.024088
61,2,630,54,0.921053,0.968254,0.088278,0.968254,0.911722,0.161804,0.925033,1.046723,0.024153
61,2,629,55,0.919591,0.968254,0.088406,0.968254,0.911594,0.162019,0.923695,1.04824,0.02418
61,2,628,56,0.918129,0.968254,0.088534,0.968254,0.911466,0.162234,0.922356,1.049762,0.024327
60,3,628,56,0.918129,0.952381,0.087209,0.952381,0.912791,0.159787,0.921017,1.034053,0.024337
60,3,627,57,0.916667,0.952381,0.087336,0.952381,0.912664,0.16,0.919679,1.035558,0.024419
60,3,626,58,0.915205,0.952381,0.087464,0.952381,0.912536,0.160214,0.91834,1.037068,0.024721
60,3,625,59,0.913743,0.952381,0.087591,0.952381,0.912409,0.160428,0.917001,1.038582,0.024833
60,3,624,60,0.912281,0.952381,0.087719,0.952381,0.912281,0.160643,0.915663,1.0401,0.024849
60,3,623,61,0.910819,0.952381,0.087848,0.952381,0.912152,0.160858,0.914324,1.041623,0.024928
60,3,622,62,0.909357,0.952381,0.087977,0.952381,0.912023,0.161074,0.912985,1.04315,0.024942
60,3,621,63,0.907895,0.952381,0.088106,0.952381,0.911894,0.16129,0.911647,1.044682,0.024946
60,3,620,64,0.906433,0.952381,0.088235,0.952381,0.911765,0.161507,0.910308,1.046218,0.024987
60,3,619,65,0.904971,0.952381,0.088365,0.952381,0.911635,0.161725,0.908969,1.047759,0.025138
60,3,618,66,0.903509,0.952381,0.088496,0.952381,0.911504,0.161943,0.907631,1.049305,0.025154
60,3,617,67,0.902047,0.952381,0.088626,0.952381,0.911374,0.162162,0.906292,1.050855,0.025472
60,3,616,68,0.900585,0.952381,0.088757,0.952381,0.911243,0.162382,0.904953,1.052409,0.025521
60,3,615,69,0.899123,0.952381,0.088889,0.952381,0.911111,0.162602,0.903614,1.053968,0.025543
60,3,614,70,0.897661,0.952381,0.089021,0.952381,0.910979,0.162822,0.902276,1.055532,0.025668
60,3,613,71,0.896199,0.952381,0.089153,0.952381,0.910847,0.163043,0.900937,1.0571,0.025702
60,3,612,72,0.894737,0.952381,0.089286,0.952381,0.910714,0.163265,0.899598,1.058673,0.025715
60,3,611,73,0.893275,0.952381,0.089419,0.952381,0.910581,0.163488,0.89826,1.060251,0.025737
60,3,610,74,0.891813,0.952381,0.089552,0.952381,0.910448,0.163711,0.896921,1.061834,0.025798
60,3,609,75,0.890351,0.952381,0.089686,0.952381,0.910314,0.163934,0.895582,1.063421,0.02581
60,3,608,76,0.888889,0.952381,0.08982,0.952381,0.91018,0.164159,0.894244,1.065013,0.025902
60,3,607,77,0.887427,0.952381,0.089955,0.952381,0.910045,0.164384,0.892905,1.06661,0.026032
60,3,606,78,0.885965,0.952381,0.09009,0.952381,0.90991,0.164609,0.891566,1.068211,0.026179
60,3,605,79,0.884503,0.952381,0.090226,0.952381,0.909774,0.164835,0.890228,1.069817,0.026243
60,3,604,80,0.883041,0.952381,0.090361,0.952381,0.909639,0.165062,0.888889,1.071429,0.026512
60,3,603,81,0.881579,0.952381,0.090498,0.952381,0.909502,0.165289,0.88755,1.073045,0.026544
59,4,603,81,0.881579,0.936508,0.089124,0.936508,0.910876,0.162759,0.886212,1.056754,0.026585
59,4,602,82,0.880117,0.936508,0.089259,0.936508,0.910741,0.162983,0.884873,1.058353,0.026586
59,4,601,83,0.878655,0.936508,0.089394,0.936508,0.910606,0.163209,0.883534,1.059957,0.026677
59,4,600,84,0.877193,0.936508,0.08953,0.936508,0.91047,0.163435,0.882195,1.061565,0.026802
59,4,599,85,0.875731,0.936508,0.089666,0.936508,0.910334,0.163662,0.880857,1.063178,0.026878
59,4,598,86,0.874269,0.936508,0.089802,0.936508,0.910198,0.163889,0.879518,1.064797,0.02703
59,4,597,87,0.872807,0.936508,0.089939,0.936508,0.910061,0.164117,0.878179,1.06642,0.027092
59,4,596,88,0.871345,0.936508,0.090076,0.936508,0.909924,0.164345,0.876841,1.068048,0.027111
59,4,595,89,0.869883,0.936508,0.090214,0.936508,0.909786,0.164575,0.875502,1.069681,0.027131
59,4,594,90,0.868421,0.936508,0.090352,0.936508,0.909648,0.164804,0.874163,1.071319,0.027181
59,4,593,91,0.866959,0.936508,0.090491,0.936508,0.909509,0.165035,0.872825,1.072962,0.027359
59,4,592,92,0.865497,0.936508,0.09063,0.936508,0.90937,0.165266,0.871486,1.07461,0.027411
59,4,591,93,0.864035,0.936508,0.090769,0.936508,0.909231,0.165498,0.870147,1.076264,0.027504
59,4,590,94,0.862573,0.936508,0.090909,0.936508,0.909091,0.16573,0.868809,1.077922,0.027518
59,4,589,95,0.861111,0.936508,0.091049,0.936508,0.908951,0.165963,0.86747,1.079586,0.027553
59,4,588,96,0.859649,0.936508,0.09119,0.936508,0.90881,0.166197,0.866131,1.081254,0.027625
59,4,587,97,0.858187,0.936508,0.091331,0.936508,0.908669,0.166432,0.864793,1.082928,0.027672
59,4,586,98,0.856725,0.936508,0.091473,0.936508,0.908527,0.166667,0.863454,1.084607,0.0277
59,4,585,99,0.855263,0.936508,0.091615,0.936508,0.908385,0.166902,0.862115,1.086291,0.02802
59,4,584,100,0.853801,0.936508,0.091757,0.936508,0.908243,0.167139,0.860776,1.08798,0.0283
59,4,583,101,0.852339,0.936508,0.0919,0.936508,0.9081,0.167376,0.859438,1.089675,0.028313
59,4,582,102,0.850877,0.936508,0.092044,0.936508,0.907956,0.167614,0.858099,1.091375,0.02855
59,4,581,103,0.849415,0.936508,0.092188,0.936508,0.907813,0.167852,0.85676,1.09308,0.028964
59,4,580,104,0.847953,0.936508,0.092332,0.936508,0.907668,0.168091,0.855422,1.094791,0.028983
59,4,579,105,0.846491,0.936508,0.092476,0.936508,0.907524,0.168331,0.854083,1.096507,0.029001
59,4,578,106,0.845029,0.936508,0.092622,0.936508,0.907378,0.168571,0.852744,1.098228,0.029071
59,4,577,107,0.843567,0.936508,0.092767,0.936508,0.907233,0.168813,0.851406,1.099955,0.029078
59,4,576,108,0.842105,0.936508,0.092913,0.936508,0.907087,0.169054,0.850067,1.101687,0.02914
59,4,575,109,0.840643,0.936508,0.09306,0.936508,0.90694,0.169297,0.848728,1.103425,0.029244
59,4,574,110,0.839181,0.936508,0.093207,0.936508,0.906793,0.16954,0.84739,1.105168,0.029262
58,5,574,110,0.839181,0.920635,0.091772,0.920635,0.908228,0.166906,0.846051,1.088156,0.029279
58,5,573,111,0.837719,0.920635,0.091918,0.920635,0.908082,0.167147,0.844712,1.08988,0.029397
58,5,572,112,0.836257,0.920635,0.092063,0.920635,0.907937,0.167388,0.843373,1.09161,0.029612
58,5,571,113,0.834795,0.920635,0.09221,0.920635,0.90779,0.16763,0.842035,1.093345,0.029706
58,5,570,114,0.833333,0.920635,0.092357,0.920635,0.907643,0.167873,0.840696,1.095086,0.029709
58,5,569,115,0.831871,0.920635,0.092504,0.920635,0.907496,0.168116,0.839357,1.096833,0.029916
58,5,568,116,0.830409,0.920635,0.092652,0.920635,0.907348,0.16836,0.838019,1.098585,0.02996
57,6,568,116,0.830409,0.904762,0.0912,0.904762,0.9088,0.165698,0.83668,1.081371,0.029962
57,6,567,117,0.828947,0.904762,0.091346,0.904762,0.908654,0.165939,0.835341,1.083104,0.030008
57,6,566,118,0.827485,0.904762,0.091493,0.904762,0.908507,0.166181,0.834003,1.084843,0.030034
57,6,565,119,0.826023,0.904762,0.09164,0.904762,0.90836,0.166423,0.832664,1.086587,0.03016
57,6,564,120,0.824561,0.904762,0.091787,0.904762,0.908213,0.166667,0.831325,1.088337,0.030197
57,6,563,121,0.823099,0.904762,0.091935,0.904762,0.908065,0.166911,0.829987,1.090092,0.030311
57,6,562,122,0.821637,0.904762,0.092084,0.904762,0.907916,0.167155,0.828648,1.091853,0.030318
57,6,561,123,0.820175,0.904762,0.092233,0.904762,0.907767,0.167401,0.827309,1.09362,0.030471
57,6,560,124,0.818713,0.904762,0.092382,0.904762,0.907618,0.167647,0.825971,1.095392,0.030476
57,6,559,125,0.817251,0.904762,0.092532,0.904762,0.907468,0.167894,0.824632,1.097171,0.030614
57,6,558,126,0.815789,0.904762,0.092683,0.904762,0.907317,0.168142,0.823293,1.098955,0.030693
57,6,557,127,0.814327,0.904762,0.092834,0.904762,0.907166,0.16839,0.821954,1.100745,0.030728
57,6,556,128,0.812865,0.904762,0.092985,0.904762,0.907015,0.168639,0.820616,1.10254,0.030758
57,6,555,129,0.811404,0.904762,0.093137,0.904762,0.906863,0.168889,0.819277,1.104342,0.031008
56,7,555,129,0.811404,0.888889,0.091653,0.888889,0.908347,0.166172,0.817938,1.086743,0.031137
56,7,554,130,0.809942,0.888889,0.091803,0.888889,0.908197,0.166419,0.8166,1.088525,0.031143
56,7,553,131,0.80848,0.888889,0.091954,0.888889,0.908046,0.166667,0.815261,1.090312,0.031293
56,7,552,132,0.807018,0.888889,0.092105,0.888889,0.907895,0.166915,0.813922,1.092105,0.031369
56,7,551,133,0.805556,0.888889,0.092257,0.888889,0.907743,0.167164,0.812584,1.093904,0.031499
55,8,551,133,0.805556,0.873016,0.090759,0.873016,0.909241,0.164425,0.811245,1.076143,0.031849
54,9,551,133,0.805556,0.857143,0.089256,0.857143,0.910744,0.161677,0.809906,1.058323,0.031857
54,9,550,134,0.804094,0.857143,0.089404,0.857143,0.910596,0.161919,0.808568,1.060076,0.031975
54,9,549,135,0.802632,0.857143,0.089552,0.857143,0.910448,0.162162,0.807229,1.061834,0.03207
54,9,548,136,0.80117,0.857143,0.089701,0.857143,0.910299,0.162406,0.80589,1.063598,0.032243
53,10,548,136,0.80117,0.84127,0.088186,0.84127,0.911814,0.159639,0.804552,1.045638,0.032255
53,10,547,137,0.799708,0.84127,0.088333,0.84127,0.911667,0.159879,0.803213,1.047381,0.032261
53,10,546,138,0.798246,0.84127,0.088481,0.84127,0.911519,0.160121,0.801874,1.04913,0.032296
53,10,545,139,0.796784,0.84127,0.088629,0.84127,0.911371,0.160363,0.800535,1.050884,0.032306
53,10,544,140,0.795322,0.84127,0.088777,0.84127,0.911223,0.160606,0.799197,1.052644,0.032306
52,11,544,140,0.795322,0.825397,0.087248,0.825397,0.912752,0.157815,0.797858,1.034516,0.032404
52,11,543,141,0.79386,0.825397,0.087395,0.825397,0.912605,0.158055,0.796519,1.036255,0.032539
52,11,542,142,0.792398,0.825397,0.087542,0.825397,0.912458,0.158295,0.795181,1.037999,0.032596
52,11,541,143,0.790936,0.825397,0.08769,0.825397,0.91231,0.158537,0.793842,1.039749,0.032637
52,11,540,144,0.789474,0.825397,0.087838,0.825397,0.912162,0.158779,0.792503,1.041506,0.032723
52,11,539,145,0.788012,0.825397,0.087986,0.825397,0.912014,0.159021,0.791165,1.043268,0.032737
52,11,538,146,0.78655,0.825397,0.088136,0.825397,0.911864,0.159265,0.789826,1.045036,0.032926
52,11,537,147,0.785088,0.825397,0.088285,0.825397,0.911715,0.159509,0.788487,1.046811,0.03304
52,11,536,148,0.783626,0.825397,0.088435,0.825397,0.911565,0.159754,0.787149,1.048591,0.033073
52,11,535,149,0.782164,0.825397,0.088586,0.825397,0.911414,0.16,0.78581,1.050377,0.033088
52,11,534,150,0.780702,0.825397,0.088737,0.825397,0.911263,0.160247,0.784471,1.05217,0.033148
52,11,533,151,0.77924,0.825397,0.088889,0.825397,0.911111,0.160494,0.783133,1.053968,0.033395
52,11,532,152,0.777778,0.825397,0.089041,0.825397,0.910959,0.160742,0.781794,1.055773,0.033399
52,11,531,153,0.776316,0.825397,0.089194,0.825397,0.910806,0.160991,0.780455,1.057584,0.033605
52,11,530,154,0.774854,0.825397,0.089347,0.825397,0.910653,0.16124,0.779116,1.059401,0.033689
52,11,529,155,0.773392,0.825397,0.089501,0.825397,0.910499,0.161491,0.777778,1.061224,0.033743
52,11,528,156,0.77193,0.825397,0.089655,0.825397,0.910345,0.161742,0.776439,1.063054,0.033751
52,11,527,157,0.770468,0.825397,0.08981,0.825397,0.91019,0.161994,0.7751,1.06489,0.033834
52,11,526,158,0.769006,0.825397,0.089965,0.825397,0.910035,0.162246,0.773762,1.066733,0.033846
52,11,525,159,0.767544,0.825397,0.090121,0.825397,0.909879,0.1625,0.772423,1.068581,0.034013
52,11,524,160,0.766082,0.825397,0.090278,0.825397,0.909722,0.162754,0.771084,1.070437,0.034071
52,11,523,161,0.76462,0.825397,0.090435,0.825397,0.909565,0.163009,0.769746,1.072298,0.034212
52,11,522,162,0.763158,0.825397,0.090592,0.825397,0.909408,0.163265,0.768407,1.074166,0.034241
52,11,521,163,0.761696,0.825397,0.09075,0.825397,0.90925,0.163522,0.767068,1.076041,0.034339
52,11,520,164,0.760234,0.825397,0.090909,0.825397,0.909091,0.16378,0.76573,1.077922,0.034599
52,11,519,165,0.758772,0.825397,0.091068,0.825397,0.908932,0.164038,0.764391,1.07981,0.034629
52,11,518,166,0.75731,0.825397,0.091228,0.825397,0.908772,0.164297,0.763052,1.081704,0.034862
52,11,517,167,0.755848,0.825397,0.091388,0.825397,0.908612,0.164557,0.761714,1.083605,0.034878
52,11,516,168,0.754386,0.825397,0.091549,0.825397,0.908451,0.164818,0.760375,1.085513,0.034906
52,11,515,169,0.752924,0.825397,0.091711,0.825397,0.908289,0.165079,0.759036,1.087428,0.034933
52,11,514,170,0.751462,0.825397,0.091873,0.825397,0.908127,0.165342,0.757697,1.089349,0.034991
52,11,513,171,0.75,0.825397,0.092035,0.825397,0.907965,0.165605,0.756359,1.091277,0.035037
52,11,512,172,0.748538,0.825397,0.092199,0.825397,0.907801,0.165869,0.75502,1.093212,0.035047
52,11,511,173,0.747076,0.825397,0.092362,0.825397,0.907638,0.166134,0.753681,1.095154,0.035185
52,11,510,174,0.745614,0.825397,0.092527,0.825397,0.907473,0.1664,0.752343,1.097102,0.03527
52,11,509,175,0.744152,0.825397,0.092692,0.825397,0.907308,0.166667,0.751004,1.099058,0.035288
52,11,508,176,0.74269,0.825397,0.092857,0.825397,0.907143,0.166934,0.749665,1.10102,0.035377
52,11,507,177,0.741228,0.825397,0.093023,0.825397,0.906977,0.167203,0.748327,1.10299,0.035393
52,11,506,178,0.739766,0.825397,0.09319,0.825397,0.90681,0.167472,0.746988,1.104967,0.035508
52,11,505,179,0.738304,0.825397,0.093357,0.825397,0.906643,0.167742,0.745649,1.106951,0.035512
52,11,504,180,0.736842,0.825397,0.093525,0.825397,0.906475,0.168013,0.744311,1.108941,0.035764
52,11,503,181,0.73538,0.825397,0.093694,0.825397,0.906306,0.168285,0.742972,1.11094,0.035973
52,11,502,182,0.733918,0.825397,0.093863,0.825397,0.906137,0.168558,0.741633,1.112945,0.036072
52,11,501,183,0.732456,0.825397,0.094033,0.825397,0.905967,0.168831,0.740295,1.114957,0.036105
52,11,500,184,0.730994,0.825397,0.094203,0.825397,0.905797,0.169106,0.738956,1.116977,0.036114
51,12,500,184,0.730994,0.809524,0.092559,0.809524,0.907441,0.166124,0.737617,1.097485,0.036468
51,12,499,185,0.729532,0.809524,0.092727,0.809524,0.907273,0.166395,0.736278,1.099481,0.036473
51,12,498,186,0.72807,0.809524,0.092896,0.809524,0.907104,0.166667,0.73494,1.101483,0.036681
51,12,497,187,0.726608,0.809524,0.093066,0.809524,0.906934,0.166939,0.733601,1.103493,0.03669
51,12,496,188,0.725146,0.809524,0.093236,0.809524,0.906764,0.167213,0.732262,1.105511,0.036833
51,12,495,189,0.723684,0.809524,0.093407,0.809524,0.906593,0.167488,0.730924,1.107535,0.036957
51,12,494,190,0.722222,0.809524,0.093578,0.809524,0.906422,0.167763,0.729585,1.109567,0.037031
51,12,493,191,0.72076,0.809524,0.09375,0.809524,0.90625,0.16804,0.728246,1.111607,0.037036
51,12,492,192,0.719298,0.809524,0.093923,0.809524,0.906077,0.168317,0.726908,1.113654,0.037216
50,13,492,192,0.719298,0.793651,0.092251,0.793651,0.907749,0.165289,0.725569,1.093832,0.037263
50,13,491,193,0.717836,0.793651,0.092421,0.793651,0.907579,0.165563,0.72423,1.095854,0.037316
50,13,490,194,0.716374,0.793651,0.092593,0.793651,0.907407,0.165837,0.722892,1.097884,0.03736
50,13,489,195,0.714912,0.793651,0.092764,0.793651,0.907236,0.166113,0.721553,1.09992,0.037375
50,13,488,196,0.71345,0.793651,0.092937,0.793651,0.907063,0.166389,0.720214,1.101965,0.037442
49,14,488,196,0.71345,0.777778,0.091248,0.777778,0.908752,0.163333,0.718876,1.081937,0.037463
49,14,487,197,0.711988,0.777778,0.091418,0.777778,0.908582,0.163606,0.717537,1.083955,0.037525
49,14,486,198,0.710526,0.777778,0.091589,0.777778,0.908411,0.16388,0.716198,1.085981,0.037538
49,14,485,199,0.709064,0.777778,0.09176,0.777778,0.90824,0.164154,0.714859,1.088015,0.037649
49,14,484,200,0.707602,0.777778,0.091932,0.777778,0.908068,0.16443,0.713521,1.090056,0.037675
49,14,483,201,0.70614,0.777778,0.092105,0.777778,0.907895,0.164706,0.712182,1.092105,0.037676
49,14,482,202,0.704678,0.777778,0.092279,0.777778,0.907721,0.164983,0.710843,1.094162,0.037853
49,14,481,203,0.703216,0.777778,0.092453,0.777778,0.907547,0.165261,0.709505,1.096226,0.038096
48,15,481,203,0.703216,0.761905,0.090737,0.761905,0.909263,0.162162,0.708166,1.075884,0.038181
48,15,480,204,0.701754,0.761905,0.090909,0.761905,0.909091,0.162437,0.706827,1.077922,0.038243
48,15,479,205,0.700292,0.761905,0.091082,0.761905,0.908918,0.162712,0.705489,1.079967,0.038269
48,15,478,206,0.69883,0.761905,0.091255,0.761905,0.908745,0.162988,0.70415,1.082021,0.038315
48,15,477,207,0.697368,0.761905,0.091429,0.761905,0.908571,0.163265,0.702811,1.084082,0.038341
48,15,476,208,0.695906,0.761905,0.091603,0.761905,0.908397,0.163543,0.701473,1.08615,0.038353
48,15,475,209,0.694444,0.761905,0.091778,0.761905,0.908222,0.163823,0.700134,1.088227,0.038392
48,15,474,210,0.692982,0.761905,0.091954,0.761905,0.908046,0.164103,0.698795,1.090312,0.038517
48,15,473,211,0.69152,0.761905,0.092131,0.761905,0.907869,0.164384,0.697456,1.092405,0.038617
48,15,472,212,0.690058,0.761905,0.092308,0.761905,0.907692,0.164666,0.696118,1.094505,0.038629
48,15,471,213,0.688596,0.761905,0.092486,0.761905,0.907514,0.164948,0.694779,1.096614,0.038792
48,15,470,214,0.687135,0.761905,0.092664,0.761905,0.907336,0.165232,0.69344,1.098731,0.03886
48,15,469,215,0.685673,0.761905,0.092843,0.761905,0.907157,0.165517,0.692102,1.100857,0.039112
48,15,468,216,0.684211,0.761905,0.093023,0.761905,0.906977,0.165803,0.690763,1.10299,0.039144
48,15,467,217,0.682749,0.761905,0.093204,0.761905,0.906796,0.16609,0.689424,1.105132,0.039355
48,15,466,218,0.681287,0.761905,0.093385,0.761905,0.906615,0.166378,0.688086,1.107282,0.039373
48,15,465,219,0.679825,0.761905,0.093567,0.761905,0.906433,0.166667,0.686747,1.10944,0.039551
48,15,464,220,0.678363,0.761905,0.09375,0.761905,0.90625,0.166957,0.685408,1.111607,0.039694
48,15,463,221,0.676901,0.761905,0.093933,0.761905,0.906067,0.167247,0.68407,1.113782,0.039699
48,15,462,222,0.675439,0.761905,0.094118,0.761905,0.905882,0.167539,0.682731,1.115966,0.039728
48,15,461,223,0.673977,0.761905,0.094303,0.761905,0.905697,0.167832,0.681392,1.118159,0.039962
48,15,460,224,0.672515,0.761905,0.094488,0.761905,0.905512,0.168126,0.680054,1.12036,0.039967
48,15,459,225,0.671053,0.761905,0.094675,0.761905,0.905325,0.168421,0.678715,1.12257,0.040086
48,15,458,226,0.669591,0.761905,0.094862,0.761905,0.905138,0.168717,0.677376,1.124788,0.040149
48,15,457,227,0.668129,0.761905,0.09505,0.761905,0.90495,0.169014,0.676037,1.127016,0.040164
48,15,456,228,0.666667,0.761905,0.095238,0.761905,0.904762,0.169312,0.674699,1.129252,0.040477
48,15,455,229,0.665205,0.761905,0.095427,0.761905,0.904573,0.169611,0.67336,1.131497,0.040516
48,15,454,230,0.663743,0.761905,0.095618,0.761905,0.904382,0.169912,0.672021,1.133751,0.040523
48,15,453,231,0.662281,0.761905,0.095808,0.761905,0.904192,0.170213,0.670683,1.136014,0.040645
48,15,452,232,0.660819,0.761905,0.096,0.761905,0.904,0.170515,0.669344,1.138286,0.040735
48,15,451,233,0.659357,0.761905,0.096192,0.761905,0.903808,0.170819,0.668005,1.140567,0.040743
48,15,450,234,0.657895,0.761905,0.096386,0.761905,0.903614,0.171123,0.666667,1.142857,0.040779
48,15,449,235,0.656433,0.761905,0.096579,0.761905,0.903421,0.171429,0.665328,1.145157,0.040849
48,15,448,236,0.654971,0.761905,0.096774,0.761905,0.903226,0.171735,0.663989,1.147465,0.040926
47,16,448,236,0.654971,0.746032,0.094949,0.746032,0.905051,0.168459,0.662651,1.12583,0.041003
47,16,447,237,0.653509,0.746032,0.095142,0.746032,0.904858,0.168761,0.661312,1.128109,0.041021
47,16,446,238,0.652047,0.746032,0.095335,0.746032,0.904665,0.169065,0.659973,1.130397,0.041286
47,16,445,239,0.650585,0.746032,0.095528,0.746032,0.904472,0.169369,0.658635,1.132695,0.041321
46,17,445,239,0.650585,0.730159,0.093686,0.730159,0.906314,0.166065,0.657296,1.110852,0.041321
