

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
160,1:No,1:No,,0.985
161,1:No,1:No,,0.778
162,1:No,1:No,,0.936
163,1:No,1:No,,0.841
164,1:No,1:No,,0.889
165,1:No,1:No,,0.998
166,1:No,1:No,,0.935
167,1:No,1:No,,0.938
168,1:No,1:No,,0.962
169,1:No,1:No,,0.912
170,1:No,1:No,,0.935
171,1:No,1:No,,0.955
172,1:No,1:No,,0.9
173,1:No,1:No,,0.974
174,1:No,1:No,,0.948
175,1:No,1:No,,0.975
176,1:No,1:No,,0.98
177,1:No,1:No,,0.986
178,1:No,1:No,,0.937
179,1:No,1:No,,0.889
180,1:No,1:No,,0.926
181,1:No,1:No,,0.995
182,1:No,1:No,,0.939
183,1:No,1:No,,0.916
184,1:No,1:No,,0.99
185,1:No,1:No,,0.983
186,1:No,1:No,,0.989
187,1:No,1:No,,0.839
188,1:No,1:No,,0.993
189,1:No,1:No,,0.983
190,1:No,1:No,,0.939
191,1:No,1:No,,0.852
192,1:No,1:No,,0.91
193,1:No,1:No,,0.939
194,1:No,1:No,,0.94
195,1:No,1:No,,0.888
196,1:No,1:No,,0.984
197,1:No,1:No,,0.995
198,1:No,1:No,,0.97
199,1:No,1:No,,0.8
200,1:No,1:No,,0.867
201,1:No,1:No,,0.992
202,1:No,1:No,,0.86
203,1:No,1:No,,0.994
204,1:No,1:No,,0.995
205,1:No,1:No,,0.996
206,1:No,1:No,,0.938
207,1:No,1:No,,0.946
208,1:No,1:No,,0.985
209,1:No,1:No,,0.968
210,1:No,1:No,,0.959
211,1:No,1:No,,0.834
212,1:No,1:No,,0.829
213,1:No,1:No,,0.919
214,1:No,1:No,,0.971
215,1:No,1:No,,0.97
216,1:No,1:No,,0.989
217,1:No,1:No,,0.981
218,1:No,1:No,,0.977
219,1:No,1:No,,0.957
220,1:No,1:No,,0.989
221,1:No,1:No,,0.991
222,1:No,1:No,,0.859
223,1:No,1:No,,0.957
224,1:No,1:No,,0.954
225,1:No,1:No,,0.987
226,1:No,1:No,,0.97
227,1:No,1:No,,0.975
228,1:No,1:No,,0.979
229,1:No,1:No,,0.941
230,1:No,1:No,,0.862
231,1:No,1:No,,0.985
232,1:No,1:No,,0.826
233,1:No,1:No,,0.999
234,1:No,1:No,,0.882
235,1:No,1:No,,0.842
236,1:No,1:No,,0.958
237,1:No,1:No,,0.989
238,1:No,1:No,,0.912
239,1:No,1:No,,0.978
240,1:No,1:No,,0.986
241,1:No,1:No,,0.975
242,1:No,1:No,,0.979
243,1:No,1:No,,0.986
244,1:No,1:No,,0.967
245,1:No,1:No,,0.885
246,1:No,1:No,,0.99
247,1:No,1:No,,0.905
248,1:No,1:No,,0.992
249,1:No,1:No,,0.943
250,1:No,1:No,,0.852
251,1:No,1:No,,0.764
252,1:No,1:No,,0.994
253,1:No,1:No,,0.939
254,1:No,1:No,,0.968
255,1:No,1:No,,0.919
256,1:No,1:No,,0.963
257,1:No,1:No,,0.978
258,1:No,1:No,,0.985
259,1:No,1:No,,0.885
260,1:No,1:No,,0.824
261,1:No,1:No,,0.928
262,1:No,1:No,,0.981
263,1:No,1:No,,0.987
264,1:No,1:No,,0.983
265,1:No,1:No,,0.944
266,1:No,1:No,,0.967
267,1:No,1:No,,0.983
268,1:No,1:No,,0.985
269,1:No,1:No,,0.856
270,1:No,1:No,,0.829
271,1:No,1:No,,0.962
272,1:No,1:No,,0.985
273,1:No,1:No,,0.991
274,1:No,1:No,,0.984
275,1:No,1:No,,0.987
276,1:No,1:No,,0.843
277,1:No,1:No,,0.975
278,1:No,1:No,,0.996
279,1:No,1:No,,0.976
280,1:No,1:No,,0.993
281,1:No,1:No,,0.988
282,1:No,1:No,,0.975
283,1:No,1:No,,0.82
284,1:No,1:No,,0.987
285,1:No,1:No,,0.988
286,1:No,1:No,,0.969
287,1:No,1:No,,0.937
288,1:No,1:No,,0.961
289,1:No,1:No,,0.981
290,1:No,1:No,,0.876
291,1:No,1:No,,0.987
292,1:No,1:No,,0.987
293,1:No,1:No,,0.978
294,1:No,1:No,,0.889
295,1:No,1:No,,0.993
296,1:No,1:No,,0.973
297,1:No,1:No,,0.872
298,1:No,1:No,,0.993
299,1:No,1:No,,0.955
300,1:No,1:No,,0.98
301,1:No,1:No,,0.873
302,1:No,1:No,,0.808
303,1:No,1:No,,0.938
304,1:No,1:No,,0.983
305,1:No,1:No,,0.943
306,1:No,1:No,,0.979
307,1:No,1:No,,0.815
308,1:No,1:No,,0.933
309,1:No,1:No,,0.827
310,1:No,1:No,,0.995
311,1:No,1:No,,0.972
312,1:No,1:No,,0.966
313,1:No,1:No,,0.809
314,1:No,1:No,,0.984
315,1:No,1:No,,0.956
316,1:No,1:No,,0.979
317,1:No,1:No,,0.978
318,1:No,1:No,,0.753
319,1:No,1:No,,0.987
320,1:No,1:No,,0.847
321,1:No,1:No,,0.83
322,1:No,1:No,,0.953
323,1:No,1:No,,0.926
324,1:No,1:No,,0.989
325,1:No,1:No,,0.969
326,1:No,1:No,,0.914
327,1:No,1:No,,0.993
328,1:No,1:No,,0.934
329,1:No,1:No,,0.986
330,1:No,1:No,,0.975
331,1:No,1:No,,0.867
332,1:No,1:No,,0.968
333,1:No,1:No,,0.994
334,1:No,1:No,,0.893
335,1:No,1:No,,0.938
336,1:No,1:No,,0.994
337,1:No,1:No,,0.983
338,1:No,1:No,,0.965
339,1:No,1:No,,0.861
340,1:No,1:No,,0.886
341,1:No,1:No,,0.855
342,1:No,1:No,,0.846
343,1:No,1:No,,0.908
344,1:No,1:No,,0.983
345,1:No,1:No,,0.954
346,1:No,1:No,,0.983
347,1:No,1:No,,0.989
348,1:No,1:No,,0.991
349,1:No,1:No,,0.948
350,1:No,1:No,,0.835
351,1:No,1:No,,0.96
352,1:No,1:No,,0.818
353,1:No,1:No,,0.894
354,1:No,1:No,,0.95
355,1:No,1:No,,0.815
356,1:No,1:No,,0.978
357,1:No,1:No,,0.944
358,1:No,1:No,,0.927
359,1:No,1:No,,0.994
360,1:No,1:No,,0.99
361,1:No,1:No,,0.869
362,1:No,1:No,,0.955
363,1:No,1:No,,0.769
364,1:No,1:No,,0.972
365,1:No,1:No,,0.982
366,1:No,1:No,,0.951
367,1:No,1:No,,0.989
368,1:No,1:No,,0.824
369,1:No,1:No,,0.995
370,1:No,1:No,,0.862
371,1:No,1:No,,0.89
372,1:No,1:No,,0.991
373,1:No,1:No,,0.991
374,1:No,1:No,,0.953
375,1:No,1:No,,0.773
376,1:No,1:No,,0.934
377,1:No,1:No,,0.929
378,1:No,1:No,,0.981
379,1:No,1:No,,0.851
380,1:No,1:No,,0.974
381,1:No,1:No,,0.864
382,1:No,1:No,,0.907
383,1:No,1:No,,0.964
384,1:No,1:No,,0.994
385,1:No,1:No,,0.985
386,1:No,1:No,,0.936
387,1:No,1:No,,0.983
388,1:No,1:No,,0.92
389,1:No,1:No,,0.987
390,1:No,1:No,,0.976
391,1:No,1:No,,0.898
392,1:No,1:No,,0.764
393,1:No,1:No,,0.933
394,1:No,1:No,,0.981
395,1:No,1:No,,0.882
396,1:No,1:No,,0.906
397,1:No,1:No,,0.831
398,1:No,1:No,,0.904
399,1:No,1:No,,0.992
400,1:No,1:No,,0.951
401,1:No,1:No,,0.995
402,1:No,1:No,,0.985
403,1:No,1:No,,0.98
404,1:No,1:No,,0.927
405,1:No,1:No,,0.97
406,1:No,1:No,,0.96
407,1:No,1:No,,0.965
408,1:No,1:No,,0.958
409,1:No,1:No,,0.981
410,1:No,1:No,,0.973
411,1:No,1:No,,0.978
412,1:No,1:No,,0.952
413,1:No,1:No,,0.937
414,1:No,1:No,,0.969
415,1:No,1:No,,0.98
416,1:No,1:No,,0.95
417,1:No,1:No,,0.965
418,1:No,1:No,,0.947
419,1:No,1:No,,0.933
420,1:No,1:No,,0.981
421,1:No,1:No,,0.99
422,1:No,1:No,,0.948
423,1:No,1:No,,0.98
424,1:No,1:No,,0.914
425,1:No,1:No,,0.979
426,1:No,1:No,,0.989
427,1:No,1:No,,0.964
428,1:No,1:No,,0.921
429,1:No,1:No,,0.956
430,1:No,1:No,,0.979
431,1:No,1:No,,0.924
432,1:No,1:No,,0.964
433,1:No,1:No,,0.994
434,1:No,1:No,,0.97
435,1:No,1:No,,0.975
436,1:No,1:No,,0.985
437,1:No,1:No,,0.992
438,1:No,1:No,,0.98
439,1:No,1:No,,0.977
440,1:No,1:No,,0.942
441,1:No,1:No,,0.944
442,1:No,1:No,,0.79
443,1:No,1:No,,0.994
444,1:No,1:No,,0.994
445,1:No,1:No,,0.991
446,1:No,1:No,,0.975
447,1:No,1:No,,0.992
448,1:No,1:No,,0.889
449,1:No,1:No,,0.961
450,1:No,1:No,,0.993
451,1:No,1:No,,0.985
452,1:No,1:No,,0.994
453,1:No,1:No,,0.975
454,1:No,1:No,,0.918
455,1:No,1:No,,0.905
456,1:No,1:No,,0.891
457,1:No,1:No,,0.99
458,1:No,1:No,,0.845
459,1:No,1:No,,0.814
460,1:No,1:No,,0.882
461,1:No,1:No,,0.968
462,1:No,1:No,,0.992
463,1:No,1:No,,0.987
464,1:No,1:No,,0.971
465,1:No,1:No,,0.995
466,1:No,1:No,,0.989
467,1:No,1:No,,0.987
468,1:No,1:No,,0.959
469,1:No,1:No,,0.958
470,1:No,1:No,,0.895
471,1:No,1:No,,0.929
472,1:No,1:No,,0.927
473,1:No,1:No,,0.977
474,1:No,1:No,,0.97
475,1:No,1:No,,0.993
476,1:No,1:No,,0.991
477,1:No,1:No,,0.951
478,1:No,1:No,,0.927
479,1:No,1:No,,0.981
480,1:No,1:No,,0.982
481,1:No,1:No,,0.974
482,1:No,1:No,,0.967
483,1:No,1:No,,0.971
484,1:No,1:No,,0.851
485,1:No,1:No,,0.961
486,1:No,1:No,,0.832
487,1:No,1:No,,0.977
488,1:No,1:No,,0.986
489,1:No,1:No,,0.957
490,1:No,1:No,,0.997
491,1:No,1:No,,0.972
492,1:No,1:No,,0.964
493,1:No,1:No,,0.964
494,1:No,1:No,,0.986
495,1:No,1:No,,0.972
496,1:No,1:No,,0.987
497,1:No,1:No,,0.902
498,1:No,1:No,,0.997
499,1:No,1:No,,0.99
500,1:No,1:No,,0.959
501,1:No,1:No,,0.98
502,1:No,1:No,,0.908
503,1:No,1:No,,0.988
504,1:No,1:No,,0.917
505,1:No,1:No,,0.986
506,1:No,1:No,,0.871
507,1:No,1:No,,0.984
508,1:No,1:No,,0.961
509,1:No,1:No,,0.957
510,1:No,1:No,,0.8
511,1:No,1:No,,0.969
512,1:No,1:No,,0.993
513,1:No,1:No,,0.941
514,1:No,1:No,,0.929
515,1:No,1:No,,0.92
516,1:No,1:No,,0.998
517,1:No,1:No,,0.907
518,1:No,1:No,,0.95
519,1:No,1:No,,0.981
520,1:No,1:No,,0.979
521,1:No,1:No,,0.929
522,1:No,1:No,,0.807
523,1:No,1:No,,0.984
524,1:No,1:No,,0.901
525,1:No,1:No,,0.956
526,1:No,1:No,,0.975
527,1:No,1:No,,0.893
528,1:No,1:No,,0.968
529,1:No,1:No,,0.967
530,1:No,1:No,,0.985
531,1:No,1:No,,0.925
532,1:No,1:No,,0.962
533,1:No,1:No,,0.987
534,1:No,1:No,,0.988
535,1:No,1:No,,0.78
536,1:No,1:No,,0.998
537,1:No,1:No,,0.991
538,1:No,1:No,,0.996
539,1:No,1:No,,0.906
540,1:No,1:No,,0.994
541,1:No,1:No,,0.97
542,1:No,1:No,,0.929
543,1:No,1:No,,0.977
544,1:No,1:No,,0.987
545,1:No,1:No,,0.938
546,1:No,1:No,,0.992
547,1:No,1:No,,0.977
548,1:No,1:No,,0.954
549,1:No,1:No,,0.995
550,1:No,1:No,,0.821
551,1:No,1:No,,0.987
552,1:No,1:No,,0.89
553,1:No,1:No,,0.958
554,1:No,1:No,,0.821
555,1:No,1:No,,0.987
556,1:No,1:No,,0.848
557,1:No,1:No,,0.996
558,1:No,1:No,,0.985
559,1:No,1:No,,0.959
560,1:No,1:No,,0.982
561,1:No,1:No,,0.966
562,1:No,1:No,,0.996
563,1:No,1:No,,0.918
564,1:No,1:No,,0.896
565,1:No,1:No,,0.961
566,1:No,1:No,,0.995
567,1:No,1:No,,0.99
568,1:No,1:No,,0.988
569,1:No,1:No,,0.937
570,1:No,1:No,,0.972
571,1:No,1:No,,0.959
572,1:No,1:No,,0.987
573,1:No,1:No,,0.892
574,1:No,1:No,,0.993
575,1:No,1:No,,0.847
576,1:No,1:No,,0.904
577,1:No,1:No,,0.806
578,1:No,1:No,,0.848
579,1:No,1:No,,0.98
580,1:No,1:No,,0.96
581,1:No,1:No,,0.908
582,1:No,1:No,,0.995
583,1:No,1:No,,0.97
584,1:No,1:No,,0.99
585,1:No,1:No,,0.996
586,1:No,1:No,,0.927
587,1:No,1:No,,0.935
588,1:No,1:No,,0.945
589,1:No,1:No,,0.955
590,1:No,1:No,,0.919
591,1:No,1:No,,0.925
592,1:No,1:No,,0.989
593,1:No,1:No,,0.997
594,1:No,1:No,,0.949
595,1:No,1:No,,0.989
596,1:No,1:No,,0.963
597,1:No,1:No,,0.949
598,1:No,1:No,,0.921
599,1:No,1:No,,0.99
600,1:No,1:No,,0.908
601,1:No,1:No,,0.986
602,1:No,1:No,,0.992
603,1:No,1:No,,0.826
604,1:No,1:No,,0.984
605,1:No,1:No,,0.936
606,1:No,1:No,,0.975
607,1:No,1:No,,0.957
608,1:No,1:No,,0.993
609,1:No,1:No,,0.96
610,1:No,1:No,,0.978
611,1:No,1:No,,0.972
612,1:No,1:No,,0.955
613,1:No,1:No,,0.948
614,1:No,1:No,,0.865
615,1:No,1:No,,0.935
616,1:No,1:No,,0.987
617,1:No,1:No,,0.993
618,1:No,1:No,,0.965
619,1:No,1:No,,0.97
620,1:No,1:No,,0.908
621,1:No,1:No,,0.962
622,1:No,1:No,,0.994
623,1:No,1:No,,0.975
624,1:No,1:No,,0.996
625,1:No,1:No,,0.985
626,1:No,1:No,,0.977
627,1:No,1:No,,0.973
628,1:No,1:No,,0.964
629,1:No,1:No,,0.944
630,1:No,1:No,,0.812
631,1:No,1:No,,0.98
632,1:No,1:No,,0.966
633,1:No,1:No,,0.963
634,1:No,1:No,,0.986
635,1:No,1:No,,0.993
636,1:No,1:No,,0.972
637,1:No,1:No,,0.994
638,1:No,1:No,,0.942
639,1:No,1:No,,0.871
640,1:No,1:No,,0.986
641,1:No,1:No,,0.996
642,1:No,1:No,,0.994
643,1:No,1:No,,0.973
644,1:No,1:No,,0.88
645,1:No,1:No,,0.983
646,1:No,1:No,,0.982
647,1:No,1:No,,0.994
648,1:No,1:No,,0.951
649,1:No,1:No,,0.987
650,1:No,1:No,,0.751
651,1:No,1:No,,0.951
652,1:No,1:No,,0.997
653,1:No,1:No,,0.976
654,1:No,1:No,,0.991
655,1:No,1:No,,0.902
656,1:No,1:No,,0.966
657,1:No,1:No,,0.884
658,1:No,1:No,,0.992
659,1:No,1:No,,0.972
660,1:No,1:No,,0.89
661,1:No,1:No,,0.973
662,1:No,1:No,,0.961
663,1:No,1:No,,0.991
664,1:No,1:No,,0.981
665,1:No,1:No,,0.875
666,1:No,1:No,,0.975
667,1:No,1:No,,0.971
668,1:No,1:No,,0.994
669,1:No,1:No,,0.977
670,1:No,1:No,,0.81
671,1:No,1:No,,0.817
672,1:No,1:No,,0.944
673,1:No,1:No,,0.976
674,1:No,1:No,,0.996
675,1:No,1:No,,0.92
676,1:No,1:No,,0.972
677,1:No,1:No,,0.994
678,1:No,1:No,,0.973
679,1:No,1:No,,0.848
680,1:No,1:No,,0.943
681,1:No,1:No,,0.888
682,1:No,1:No,,0.997
683,1:No,1:No,,0.963
684,1:No,1:No,,0.981
685,2:Yes,1:No,+,0.993
686,2:Yes,1:No,+,0.965
687,2:Yes,1:No,+,0.969
688,2:Yes,1:No,+,0.901
689,2:Yes,1:No,+,0.753
690,2:Yes,1:No,+,0.823
691,2:Yes,1:No,+,0.937
692,2:Yes,1:No,+,0.943
693,2:Yes,1:No,+,0.965
694,2:Yes,1:No,+,0.993
695,2:Yes,1:No,+,0.987
696,2:Yes,1:No,+,0.845
697,2:Yes,1:No,+,0.813
698,2:Yes,1:No,+,0.946
699,2:Yes,1:No,+,0.892
700,2:Yes,1:No,+,0.979
701,2:Yes,1:No,+,0.982
702,2:Yes,1:No,+,0.985
703,2:Yes,1:No,+,0.934
704,2:Yes,1:No,+,0.946
705,2:Yes,1:No,+,0.897
706,2:Yes,1:No,+,0.948
707,2:Yes,1:No,+,0.984
708,2:Yes,1:No,+,0.992
709,2:Yes,1:No,+,0.984
710,2:Yes,1:No,+,0.995
711,2:Yes,1:No,+,0.983
712,2:Yes,1:No,+,0.953
713,2:Yes,1:No,+,0.966
714,2:Yes,1:No,+,0.993
715,2:Yes,1:No,+,0.855
716,2:Yes,1:No,+,0.934
717,2:Yes,1:No,+,0.861
718,2:Yes,1:No,+,0.989
719,2:Yes,1:No,+,0.949
720,2:Yes,1:No,+,0.972
721,2:Yes,1:No,+,0.857
722,2:Yes,1:No,+,0.89
723,2:Yes,1:No,+,0.934
724,2:Yes,1:No,+,0.977
725,2:Yes,1:No,+,0.91
726,2:Yes,1:No,+,0.929
727,2:Yes,1:No,+,0.933
728,2:Yes,1:No,+,0.927
729,2:Yes,1:No,+,0.923
730,2:Yes,1:No,+,0.975
731,2:Yes,1:No,+,0.935
732,2:Yes,1:No,+,0.949
733,2:Yes,1:No,+,0.895
734,2:Yes,1:No,+,0.859
735,2:Yes,1:No,+,0.952
736,2:Yes,1:No,+,0.763
737,2:Yes,1:No,+,0.941
738,2:Yes,1:No,+,0.894
739,2:Yes,1:No,+,0.994
740,2:Yes,1:No,+,0.972
741,2:Yes,1:No,+,0.978
742,2:Yes,1:No,+,0.984
743,2:Yes,1:No,+,0.971
744,2:Yes,1:No,+,0.978
745,2:Yes,1:No,+,0.996
746,2:Yes,1:No,+,0.926
747,2:Yes,1:No,+,0.988

