

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
155,1:No,1:No,,0.986
156,1:No,1:No,,0.909
157,1:No,1:No,,0.93
158,1:No,1:No,,0.97
159,1:No,1:No,,0.85
160,1:No,1:No,,0.975
161,1:No,1:No,,0.791
162,1:No,1:No,,0.951
163,1:No,1:No,,0.82
164,1:No,1:No,,0.896
165,1:No,1:No,,0.99
166,1:No,1:No,,0.931
167,1:No,1:No,,0.95
168,1:No,1:No,,0.958
169,1:No,1:No,,0.928
170,1:No,1:No,,0.933
171,1:No,1:No,,0.95
172,1:No,1:No,,0.924
173,1:No,1:No,,0.977
174,1:No,1:No,,0.961
175,1:No,1:No,,0.957
176,1:No,1:No,,0.976
177,1:No,1:No,,0.969
178,1:No,1:No,,0.931
179,1:No,1:No,,0.906
180,1:No,1:No,,0.91
181,1:No,1:No,,0.991
182,1:No,1:No,,0.945
183,1:No,1:No,,0.899
184,1:No,1:No,,0.984
185,1:No,1:No,,0.981
186,1:No,1:No,,0.979
187,1:No,1:No,,0.833
188,1:No,1:No,,0.984
189,1:No,1:No,,0.976
190,1:No,1:No,,0.928
191,1:No,1:No,,0.861
192,1:No,1:No,,0.942
193,1:No,1:No,,0.941
194,1:No,1:No,,0.937
195,1:No,1:No,,0.898
196,1:No,1:No,,0.982
197,1:No,1:No,,0.985
198,1:No,1:No,,0.968
199,1:No,1:No,,0.803
200,1:No,1:No,,0.9
201,1:No,1:No,,0.988
202,1:No,1:No,,0.823
203,1:No,1:No,,0.99
204,1:No,1:No,,0.994
205,1:No,1:No,,0.994
206,1:No,1:No,,0.941
207,1:No,1:No,,0.904
208,1:No,1:No,,0.972
209,1:No,1:No,,0.963
210,1:No,1:No,,0.95
211,1:No,1:No,,0.86
212,1:No,1:No,,0.865
213,1:No,1:No,,0.955
214,1:No,1:No,,0.975
215,1:No,1:No,,0.974
216,1:No,1:No,,0.984
217,1:No,1:No,,0.97
218,1:No,1:No,,0.972
219,1:No,1:No,,0.94
220,1:No,1:No,,0.988
221,1:No,1:No,,0.985
222,1:No,1:No,,0.868
223,1:No,1:No,,0.965
224,1:No,1:No,,0.955
225,1:No,1:No,,0.977
226,1:No,1:No,,0.969
227,1:No,1:No,,0.974
228,1:No,1:No,,0.967
229,1:No,1:No,,0.947
230,1:No,1:No,,0.866
231,1:No,1:No,,0.969
232,1:No,1:No,,0.831
233,1:No,1:No,,0.998
234,1:No,1:No,,0.892
235,1:No,1:No,,0.849
236,1:No,1:No,,0.966
237,1:No,1:No,,0.991
238,1:No,1:No,,0.93
239,1:No,1:No,,0.974
240,1:No,1:No,,0.986
241,1:No,1:No,,0.973
242,1:No,1:No,,0.977
243,1:No,1:No,,0.977
244,1:No,1:No,,0.972
245,1:No,1:No,,0.903
246,1:No,1:No,,0.991
247,1:No,1:No,,0.941
248,1:No,1:No,,0.99
249,1:No,1:No,,0.953
250,1:No,1:No,,0.832
251,1:No,1:No,,0.754
252,1:No,1:No,,0.984
253,1:No,1:No,,0.898
254,1:No,1:No,,0.972
255,1:No,1:No,,0.929
256,1:No,1:No,,0.952
257,1:No,1:No,,0.969
258,1:No,1:No,,0.977
259,1:No,1:No,,0.856
260,1:No,1:No,,0.75
261,1:No,1:No,,0.912
262,1:No,1:No,,0.972
263,1:No,1:No,,0.978
264,1:No,1:No,,0.978
265,1:No,1:No,,0.925
266,1:No,1:No,,0.957
267,1:No,1:No,,0.985
268,1:No,1:No,,0.982
269,1:No,1:No,,0.867
270,1:No,1:No,,0.847
271,1:No,1:No,,0.956
272,1:No,1:No,,0.982
273,1:No,1:No,,0.984
274,1:No,1:No,,0.982
275,1:No,1:No,,0.969
276,1:No,1:No,,0.878
277,1:No,1:No,,0.976
278,1:No,1:No,,0.986
279,1:No,1:No,,0.974
280,1:No,1:No,,0.984
281,1:No,1:No,,0.981
282,1:No,1:No,,0.972
283,1:No,1:No,,0.791
284,1:No,1:No,,0.978
285,1:No,1:No,,0.983
286,1:No,1:No,,0.961
287,1:No,1:No,,0.954
288,1:No,1:No,,0.972
289,1:No,1:No,,0.974
290,1:No,1:No,,0.89
291,1:No,1:No,,0.989
292,1:No,1:No,,0.975
293,1:No,1:No,,0.974
294,1:No,1:No,,0.891
295,1:No,1:No,,0.99
296,1:No,1:No,,0.957
297,1:No,1:No,,0.864
298,1:No,1:No,,0.98
299,1:No,1:No,,0.941
300,1:No,1:No,,0.982
301,1:No,1:No,,0.888
302,1:No,1:No,,0.838
303,1:No,1:No,,0.947
304,1:No,1:No,,0.978
305,1:No,1:No,,0.917
306,1:No,1:No,,0.972
307,1:No,1:No,,0.822
308,1:No,1:No,,0.92
309,1:No,1:No,,0.792
310,1:No,1:No,,0.991
311,1:No,1:No,,0.968
312,1:No,1:No,,0.964
313,1:No,1:No,,0.802
314,1:No,1:No,,0.97
315,1:No,1:No,,0.959
316,1:No,1:No,,0.984
317,1:No,1:No,,0.977
318,1:No,1:No,,0.723
319,1:No,1:No,,0.987
320,1:No,1:No,,0.804
321,1:No,1:No,,0.834
322,1:No,1:No,,0.956
323,1:No,1:No,,0.939
324,1:No,1:No,,0.983
325,1:No,1:No,,0.971
326,1:No,1:No,,0.922
327,1:No,1:No,,0.988
328,1:No,1:No,,0.932
329,1:No,1:No,,0.975
330,1:No,1:No,,0.975
331,1:No,1:No,,0.757
332,1:No,1:No,,0.942
333,1:No,1:No,,0.991
334,1:No,1:No,,0.913
335,1:No,1:No,,0.94
336,1:No,1:No,,0.981
337,1:No,1:No,,0.971
338,1:No,1:No,,0.966
339,1:No,1:No,,0.821
340,1:No,1:No,,0.884
341,1:No,1:No,,0.828
342,1:No,1:No,,0.863
343,1:No,1:No,,0.876
344,1:No,1:No,,0.962
345,1:No,1:No,,0.953
346,1:No,1:No,,0.979
347,1:No,1:No,,0.982
348,1:No,1:No,,0.978
349,1:No,1:No,,0.949
350,1:No,1:No,,0.862
351,1:No,1:No,,0.958
352,1:No,1:No,,0.834
353,1:No,1:No,,0.877
354,1:No,1:No,,0.946
355,1:No,1:No,,0.829
356,1:No,1:No,,0.971
357,1:No,1:No,,0.941
358,1:No,1:No,,0.936
359,1:No,1:No,,0.987
360,1:No,1:No,,0.984
361,1:No,1:No,,0.918
362,1:No,1:No,,0.971
363,1:No,1:No,,0.742
364,1:No,1:No,,0.973
365,1:No,1:No,,0.98
366,1:No,1:No,,0.956
367,1:No,1:No,,0.98
368,1:No,1:No,,0.827
369,1:No,1:No,,0.983
370,1:No,1:No,,0.909
371,1:No,1:No,,0.866
372,1:No,1:No,,0.979
373,1:No,1:No,,0.984
374,1:No,1:No,,0.934
375,1:No,1:No,,0.763
376,1:No,1:No,,0.949
377,1:No,1:No,,0.932
378,1:No,1:No,,0.963
379,1:No,1:No,,0.812
380,1:No,1:No,,0.95
381,1:No,1:No,,0.846
382,1:No,1:No,,0.914
383,1:No,1:No,,0.951
384,1:No,1:No,,0.991
385,1:No,1:No,,0.972
386,1:No,1:No,,0.948
387,1:No,1:No,,0.967
388,1:No,1:No,,0.886
389,1:No,1:No,,0.977
390,1:No,1:No,,0.983
391,1:No,1:No,,0.941
392,1:No,1:No,,0.767
393,1:No,1:No,,0.952
394,1:No,1:No,,0.967
395,1:No,1:No,,0.901
396,1:No,1:No,,0.939
397,1:No,1:No,,0.838
398,1:No,1:No,,0.921
399,1:No,1:No,,0.989
400,1:No,1:No,,0.958
401,1:No,1:No,,0.987
402,1:No,1:No,,0.98
403,1:No,1:No,,0.971
404,1:No,1:No,,0.902
405,1:No,1:No,,0.974
406,1:No,1:No,,0.97
407,1:No,1:No,,0.969
408,1:No,1:No,,0.966
409,1:No,1:No,,0.977
410,1:No,1:No,,0.975
411,1:No,1:No,,0.974
412,1:No,1:No,,0.951
413,1:No,1:No,,0.929
414,1:No,1:No,,0.953
415,1:No,1:No,,0.982
416,1:No,1:No,,0.964
417,1:No,1:No,,0.965
418,1:No,1:No,,0.95
419,1:No,1:No,,0.941
420,1:No,1:No,,0.982
421,1:No,1:No,,0.981
422,1:No,1:No,,0.962
423,1:No,1:No,,0.984
424,1:No,1:No,,0.932
425,1:No,1:No,,0.965
426,1:No,1:No,,0.987
427,1:No,1:No,,0.963
428,1:No,1:No,,0.903
429,1:No,1:No,,0.964
430,1:No,1:No,,0.979
431,1:No,1:No,,0.931
432,1:No,1:No,,0.972
433,1:No,1:No,,0.987
434,1:No,1:No,,0.942
435,1:No,1:No,,0.977
436,1:No,1:No,,0.971
437,1:No,1:No,,0.989
438,1:No,1:No,,0.982
439,1:No,1:No,,0.974
440,1:No,1:No,,0.932
441,1:No,1:No,,0.915
442,1:No,1:No,,0.774
443,1:No,1:No,,0.989
444,1:No,1:No,,0.979
445,1:No,1:No,,0.985
446,1:No,1:No,,0.974
447,1:No,1:No,,0.986
448,1:No,1:No,,0.878
449,1:No,1:No,,0.949
450,1:No,1:No,,0.995
451,1:No,1:No,,0.984
452,1:No,1:No,,0.99
453,1:No,1:No,,0.973
454,1:No,1:No,,0.92
455,1:No,1:No,,0.94
456,1:No,1:No,,0.926
457,1:No,1:No,,0.977
458,1:No,1:No,,0.819
459,1:No,1:No,,0.798
460,1:No,1:No,,0.857
461,1:No,1:No,,0.968
462,1:No,1:No,,0.99
463,1:No,1:No,,0.982
464,1:No,1:No,,0.969
465,1:No,1:No,,0.994
466,1:No,1:No,,0.99
467,1:No,1:No,,0.987
468,1:No,1:No,,0.942
469,1:No,1:No,,0.946
470,1:No,1:No,,0.914
471,1:No,1:No,,0.95
472,1:No,1:No,,0.918
473,1:No,1:No,,0.98
474,1:No,1:No,,0.96
475,1:No,1:No,,0.981
476,1:No,1:No,,0.979
477,1:No,1:No,,0.957
478,1:No,1:No,,0.948
479,1:No,1:No,,0.982
480,1:No,1:No,,0.983
481,1:No,1:No,,0.974
482,1:No,1:No,,0.963
483,1:No,1:No,,0.962
484,1:No,1:No,,0.87
485,1:No,1:No,,0.953
486,1:No,1:No,,0.812
487,1:No,1:No,,0.966
488,1:No,1:No,,0.988
489,1:No,1:No,,0.962
490,1:No,1:No,,0.993
491,1:No,1:No,,0.97
492,1:No,1:No,,0.96
493,1:No,1:No,,0.966
494,1:No,1:No,,0.978
495,1:No,1:No,,0.976
496,1:No,1:No,,0.986
497,1:No,1:No,,0.89
498,1:No,1:No,,0.99
499,1:No,1:No,,0.983
500,1:No,1:No,,0.946
501,1:No,1:No,,0.977
502,1:No,1:No,,0.897
503,1:No,1:No,,0.987
504,1:No,1:No,,0.923
505,1:No,1:No,,0.978
506,1:No,1:No,,0.887
507,1:No,1:No,,0.982
508,1:No,1:No,,0.978
509,1:No,1:No,,0.947
510,1:No,1:No,,0.812
511,1:No,1:No,,0.963
512,1:No,1:No,,0.986
513,1:No,1:No,,0.921
514,1:No,1:No,,0.851
515,1:No,1:No,,0.921
516,1:No,1:No,,0.996
517,1:No,1:No,,0.897
518,1:No,1:No,,0.916
519,1:No,1:No,,0.987
520,1:No,1:No,,0.967
521,1:No,1:No,,0.936
522,1:No,1:No,,0.794
523,1:No,1:No,,0.974
524,1:No,1:No,,0.906
525,1:No,1:No,,0.951
526,1:No,1:No,,0.968
527,1:No,1:No,,0.897
528,1:No,1:No,,0.961
529,1:No,1:No,,0.969
530,1:No,1:No,,0.971
531,1:No,1:No,,0.956
532,1:No,1:No,,0.964
533,1:No,1:No,,0.985
534,1:No,1:No,,0.98
535,1:No,1:No,,0.77
536,1:No,1:No,,0.991
537,1:No,1:No,,0.99
538,1:No,1:No,,0.99
539,1:No,1:No,,0.94
540,1:No,1:No,,0.982
541,1:No,1:No,,0.959
542,1:No,1:No,,0.908
543,1:No,1:No,,0.965
544,1:No,1:No,,0.986
545,1:No,1:No,,0.949
546,1:No,1:No,,0.983
547,1:No,1:No,,0.98
548,1:No,1:No,,0.947
549,1:No,1:No,,0.984
550,1:No,1:No,,0.812
551,1:No,1:No,,0.976
552,1:No,1:No,,0.908
553,1:No,1:No,,0.94
554,1:No,1:No,,0.798
555,1:No,1:No,,0.981
556,1:No,1:No,,0.854
557,1:No,1:No,,0.989
558,1:No,1:No,,0.97
559,1:No,1:No,,0.946
560,1:No,1:No,,0.978
561,1:No,1:No,,0.972
562,1:No,1:No,,0.987
563,1:No,1:No,,0.927
564,1:No,1:No,,0.907
565,1:No,1:No,,0.967
566,1:No,1:No,,0.992
567,1:No,1:No,,0.978
568,1:No,1:No,,0.976
569,1:No,1:No,,0.956
570,1:No,1:No,,0.973
571,1:No,1:No,,0.959
572,1:No,1:No,,0.98
573,1:No,1:No,,0.917
574,1:No,1:No,,0.982
575,1:No,1:No,,0.912
576,1:No,1:No,,0.929
577,1:No,1:No,,0.785
578,1:No,1:No,,0.805
579,1:No,1:No,,0.97
580,1:No,1:No,,0.955
581,1:No,1:No,,0.908
582,1:No,1:No,,0.993
583,1:No,1:No,,0.963
584,1:No,1:No,,0.978
585,1:No,1:No,,0.988
586,1:No,1:No,,0.926
587,1:No,1:No,,0.95
588,1:No,1:No,,0.953
589,1:No,1:No,,0.946
590,1:No,1:No,,0.917
591,1:No,1:No,,0.95
592,1:No,1:No,,0.979
593,1:No,1:No,,0.987
594,1:No,1:No,,0.929
595,1:No,1:No,,0.988
596,1:No,1:No,,0.965
597,1:No,1:No,,0.958
598,1:No,1:No,,0.921
599,1:No,1:No,,0.985
600,1:No,1:No,,0.915
601,1:No,1:No,,0.987
602,1:No,1:No,,0.987
603,1:No,1:No,,0.859
604,1:No,1:No,,0.984
605,1:No,1:No,,0.919
606,1:No,1:No,,0.966
607,1:No,1:No,,0.956
608,1:No,1:No,,0.98
609,1:No,1:No,,0.955
610,1:No,1:No,,0.972
611,1:No,1:No,,0.965
612,1:No,1:No,,0.95
613,1:No,1:No,,0.948
614,1:No,1:No,,0.882
615,1:No,1:No,,0.935
616,1:No,1:No,,0.977
617,1:No,1:No,,0.986
618,1:No,1:No,,0.953
619,1:No,1:No,,0.97
620,1:No,1:No,,0.903
621,1:No,1:No,,0.961
622,1:No,1:No,,0.994
623,1:No,1:No,,0.971
624,1:No,1:No,,0.987
625,1:No,1:No,,0.97
626,1:No,1:No,,0.978
627,1:No,1:No,,0.97
628,1:No,1:No,,0.975
629,1:No,1:No,,0.959
630,1:No,1:No,,0.798
631,1:No,1:No,,0.976
632,1:No,1:No,,0.974
633,1:No,1:No,,0.966
634,1:No,1:No,,0.986
635,1:No,1:No,,0.986
636,1:No,1:No,,0.966
637,1:No,1:No,,0.989
638,1:No,1:No,,0.954
639,1:No,1:No,,0.926
640,1:No,1:No,,0.986
641,1:No,1:No,,0.991
642,1:No,1:No,,0.983
643,1:No,1:No,,0.974
644,1:No,1:No,,0.921
645,1:No,1:No,,0.983
646,1:No,1:No,,0.983
647,1:No,1:No,,0.989
648,1:No,1:No,,0.958
649,1:No,1:No,,0.987
650,1:No,1:No,,0.736
651,1:No,1:No,,0.943
652,1:No,1:No,,0.989
653,1:No,1:No,,0.962
654,1:No,1:No,,0.988
655,1:No,1:No,,0.926
656,1:No,1:No,,0.972
657,1:No,1:No,,0.896
658,1:No,1:No,,0.986
659,1:No,1:No,,0.956
660,1:No,1:No,,0.872
661,1:No,1:No,,0.96
662,1:No,1:No,,0.957
663,1:No,1:No,,0.978
664,1:No,1:No,,0.973
665,1:No,1:No,,0.881
666,1:No,1:No,,0.979
667,1:No,1:No,,0.968
668,1:No,1:No,,0.99
669,1:No,1:No,,0.983
670,1:No,1:No,,0.782
671,1:No,1:No,,0.82
672,1:No,1:No,,0.956
673,1:No,1:No,,0.982
674,1:No,1:No,,0.996
675,1:No,1:No,,0.953
676,1:No,1:No,,0.952
677,1:No,1:No,,0.986
678,1:No,1:No,,0.974
679,1:No,1:No,,0.871
680,1:No,1:No,,0.956
681,1:No,1:No,,0.933
682,1:No,1:No,,0.996
683,1:No,1:No,,0.963
684,1:No,1:No,,0.969
685,2:Yes,1:No,+,0.984
686,2:Yes,1:No,+,0.945
687,2:Yes,1:No,+,0.953
688,2:Yes,1:No,+,0.94
689,2:Yes,1:No,+,0.714
690,2:Yes,1:No,+,0.823
691,2:Yes,1:No,+,0.917
692,2:Yes,1:No,+,0.923
693,2:Yes,1:No,+,0.97
694,2:Yes,1:No,+,0.984
695,2:Yes,1:No,+,0.978
696,2:Yes,1:No,+,0.921
697,2:Yes,1:No,+,0.793
698,2:Yes,1:No,+,0.947
699,2:Yes,1:No,+,0.835
700,2:Yes,1:No,+,0.977
701,2:Yes,1:No,+,0.972
702,2:Yes,1:No,+,0.97
703,2:Yes,1:No,+,0.921
704,2:Yes,1:No,+,0.958
705,2:Yes,1:No,+,0.924
706,2:Yes,1:No,+,0.936
707,2:Yes,1:No,+,0.987
708,2:Yes,1:No,+,0.985
709,2:Yes,1:No,+,0.964
710,2:Yes,1:No,+,0.983
711,2:Yes,1:No,+,0.975
712,2:Yes,1:No,+,0.946
713,2:Yes,1:No,+,0.964
714,2:Yes,1:No,+,0.99
715,2:Yes,1:No,+,0.863
716,2:Yes,1:No,+,0.918
717,2:Yes,1:No,+,0.866
718,2:Yes,1:No,+,0.979
719,2:Yes,1:No,+,0.958
720,2:Yes,1:No,+,0.971
721,2:Yes,1:No,+,0.821
722,2:Yes,1:No,+,0.87
723,2:Yes,1:No,+,0.94
724,2:Yes,1:No,+,0.971
725,2:Yes,1:No,+,0.9
726,2:Yes,1:No,+,0.914
727,2:Yes,1:No,+,0.915
728,2:Yes,1:No,+,0.874
729,2:Yes,1:No,+,0.881
730,2:Yes,1:No,+,0.963
731,2:Yes,1:No,+,0.937
732,2:Yes,1:No,+,0.962
733,2:Yes,1:No,+,0.884
734,2:Yes,1:No,+,0.892
735,2:Yes,1:No,+,0.953
736,2:Yes,1:No,+,0.733
737,2:Yes,1:No,+,0.961
738,2:Yes,1:No,+,0.927
739,2:Yes,1:No,+,0.985
740,2:Yes,1:No,+,0.973
741,2:Yes,1:No,+,0.975
742,2:Yes,1:No,+,0.973
743,2:Yes,1:No,+,0.974
744,2:Yes,1:No,+,0.98
745,2:Yes,1:No,+,0.995
746,2:Yes,1:No,+,0.938
747,2:Yes,1:No,+,0.979

