

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
455,1:No,1:No,,0.919
456,1:No,1:No,,0.882
457,1:No,1:No,,0.959
458,1:No,1:No,,0.806
459,1:No,1:No,,0.86
460,1:No,1:No,,0.842
461,1:No,1:No,,0.954
462,1:No,1:No,,0.977
463,1:No,1:No,,0.959
464,1:No,1:No,,0.967
465,1:No,1:No,,0.979
466,1:No,1:No,,0.982
467,1:No,1:No,,0.974
468,1:No,1:No,,0.951
469,1:No,1:No,,0.917
470,1:No,1:No,,0.928
471,1:No,1:No,,0.938
472,1:No,1:No,,0.899
473,1:No,1:No,,0.96
474,1:No,1:No,,0.94
475,1:No,1:No,,0.957
476,1:No,1:No,,0.96
477,1:No,1:No,,0.929
478,1:No,1:No,,0.936
479,1:No,1:No,,0.955
480,1:No,1:No,,0.971
481,1:No,1:No,,0.951
482,1:No,1:No,,0.944
483,1:No,1:No,,0.948
484,1:No,1:No,,0.875
485,1:No,1:No,,0.937
486,1:No,1:No,,0.852
487,1:No,1:No,,0.94
488,1:No,1:No,,0.959
489,1:No,1:No,,0.943
490,1:No,1:No,,0.979
491,1:No,1:No,,0.947
492,1:No,1:No,,0.944
493,1:No,1:No,,0.961
494,1:No,1:No,,0.952
495,1:No,1:No,,0.948
496,1:No,1:No,,0.977
497,1:No,1:No,,0.85
498,1:No,1:No,,0.978
499,1:No,1:No,,0.967
500,1:No,1:No,,0.957
501,1:No,1:No,,0.965
502,1:No,1:No,,0.878
503,1:No,1:No,,0.97
504,1:No,1:No,,0.886
505,1:No,1:No,,0.96
506,1:No,1:No,,0.883
507,1:No,1:No,,0.964
508,1:No,1:No,,0.965
509,1:No,1:No,,0.929
510,1:No,1:No,,0.77
511,1:No,1:No,,0.943
512,1:No,1:No,,0.972
513,1:No,1:No,,0.946
514,1:No,1:No,,0.848
515,1:No,1:No,,0.894
516,1:No,1:No,,0.985
517,1:No,1:No,,0.912
518,1:No,1:No,,0.898
519,1:No,1:No,,0.973
520,1:No,1:No,,0.939
521,1:No,1:No,,0.949
522,1:No,1:No,,0.804
523,1:No,1:No,,0.961
524,1:No,1:No,,0.949
525,1:No,1:No,,0.953
526,1:No,1:No,,0.962
527,1:No,1:No,,0.904
528,1:No,1:No,,0.941
529,1:No,1:No,,0.966
530,1:No,1:No,,0.952
531,1:No,1:No,,0.937
532,1:No,1:No,,0.936
533,1:No,1:No,,0.974
534,1:No,1:No,,0.967
535,1:No,1:No,,0.766
536,1:No,1:No,,0.98
537,1:No,1:No,,0.973
538,1:No,1:No,,0.978
539,1:No,1:No,,0.937
540,1:No,1:No,,0.964
541,1:No,1:No,,0.933
542,1:No,1:No,,0.894
543,1:No,1:No,,0.947
544,1:No,1:No,,0.971
545,1:No,1:No,,0.933
546,1:No,1:No,,0.971
547,1:No,1:No,,0.97
548,1:No,1:No,,0.918
549,1:No,1:No,,0.971
550,1:No,1:No,,0.879
551,1:No,1:No,,0.959
552,1:No,1:No,,0.87
553,1:No,1:No,,0.927
554,1:No,1:No,,0.859
555,1:No,1:No,,0.965
556,1:No,1:No,,0.879
557,1:No,1:No,,0.976
558,1:No,1:No,,0.947
559,1:No,1:No,,0.952
560,1:No,1:No,,0.953
561,1:No,1:No,,0.958
562,1:No,1:No,,0.975
563,1:No,1:No,,0.932
564,1:No,1:No,,0.912
565,1:No,1:No,,0.959
566,1:No,1:No,,0.981
567,1:No,1:No,,0.958
568,1:No,1:No,,0.954
569,1:No,1:No,,0.935
570,1:No,1:No,,0.959
571,1:No,1:No,,0.957
572,1:No,1:No,,0.97
573,1:No,1:No,,0.925
574,1:No,1:No,,0.962
575,1:No,1:No,,0.896
576,1:No,1:No,,0.919
577,1:No,1:No,,0.844
578,1:No,1:No,,0.853
579,1:No,1:No,,0.949
580,1:No,1:No,,0.931
581,1:No,1:No,,0.886
582,1:No,1:No,,0.983
583,1:No,1:No,,0.942
584,1:No,1:No,,0.962
585,1:No,1:No,,0.977
586,1:No,1:No,,0.891
587,1:No,1:No,,0.91
588,1:No,1:No,,0.946
589,1:No,1:No,,0.953
590,1:No,1:No,,0.928
591,1:No,1:No,,0.934
592,1:No,1:No,,0.965
593,1:No,1:No,,0.974
594,1:No,1:No,,0.906
595,1:No,1:No,,0.972
596,1:No,1:No,,0.943
597,1:No,1:No,,0.944
598,1:No,1:No,,0.926
599,1:No,1:No,,0.967
600,1:No,1:No,,0.936
601,1:No,1:No,,0.975
602,1:No,1:No,,0.965
603,1:No,1:No,,0.883
604,1:No,1:No,,0.969
605,1:No,1:No,,0.933
606,1:No,1:No,,0.955
607,1:No,1:No,,0.934
608,1:No,1:No,,0.964
609,1:No,1:No,,0.957
610,1:No,1:No,,0.951
611,1:No,1:No,,0.944
612,1:No,1:No,,0.93
613,1:No,1:No,,0.915
614,1:No,1:No,,0.9
615,1:No,1:No,,0.913
616,1:No,1:No,,0.954
617,1:No,1:No,,0.971
618,1:No,1:No,,0.926
619,1:No,1:No,,0.948
620,1:No,1:No,,0.887
621,1:No,1:No,,0.938
622,1:No,1:No,,0.985
623,1:No,1:No,,0.963
624,1:No,1:No,,0.975
625,1:No,1:No,,0.948
626,1:No,1:No,,0.968
627,1:No,1:No,,0.962
628,1:No,1:No,,0.969
629,1:No,1:No,,0.945
630,1:No,1:No,,0.814
631,1:No,1:No,,0.957
632,1:No,1:No,,0.958
633,1:No,1:No,,0.934
634,1:No,1:No,,0.975
635,1:No,1:No,,0.971
636,1:No,1:No,,0.946
637,1:No,1:No,,0.974
638,1:No,1:No,,0.939
639,1:No,1:No,,0.907
640,1:No,1:No,,0.969
641,1:No,1:No,,0.98
642,1:No,1:No,,0.966
643,1:No,1:No,,0.954
644,1:No,1:No,,0.931
645,1:No,1:No,,0.975
646,1:No,1:No,,0.972
647,1:No,1:No,,0.973
648,1:No,1:No,,0.935
649,1:No,1:No,,0.977
650,1:No,1:No,,0.68
651,1:No,1:No,,0.919
652,1:No,1:No,,0.979
653,1:No,1:No,,0.941
654,1:No,1:No,,0.973
655,1:No,1:No,,0.937
656,1:No,1:No,,0.962
657,1:No,1:No,,0.894
658,1:No,1:No,,0.977
659,1:No,1:No,,0.942
660,1:No,1:No,,0.909
661,1:No,1:No,,0.926
662,1:No,1:No,,0.929
663,1:No,1:No,,0.963
664,1:No,1:No,,0.955
665,1:No,1:No,,0.873
666,1:No,1:No,,0.965
667,1:No,1:No,,0.956
668,1:No,1:No,,0.983
669,1:No,1:No,,0.974
670,1:No,1:No,,0.782
671,1:No,1:No,,0.804
672,1:No,1:No,,0.929
673,1:No,1:No,,0.97
674,1:No,1:No,,0.986
675,1:No,1:No,,0.945
676,1:No,1:No,,0.922
677,1:No,1:No,,0.974
678,1:No,1:No,,0.959
679,1:No,1:No,,0.89
680,1:No,1:No,,0.926
681,1:No,1:No,,0.906
682,1:No,1:No,,0.982
683,1:No,1:No,,0.943
684,1:No,1:No,,0.945
685,2:Yes,1:No,+,0.968
686,2:Yes,1:No,+,0.905
687,2:Yes,1:No,+,0.944
688,2:Yes,1:No,+,0.922
689,2:Yes,1:No,+,0.602
690,2:Yes,1:No,+,0.772
691,2:Yes,1:No,+,0.897
692,2:Yes,1:No,+,0.878
693,2:Yes,1:No,+,0.959
694,2:Yes,1:No,+,0.969
695,2:Yes,1:No,+,0.963
696,2:Yes,1:No,+,0.882
697,2:Yes,1:No,+,0.812
698,2:Yes,1:No,+,0.933
699,2:Yes,1:No,+,0.816
700,2:Yes,1:No,+,0.951
701,2:Yes,1:No,+,0.954
702,2:Yes,1:No,+,0.954
703,2:Yes,1:No,+,0.913
704,2:Yes,1:No,+,0.939
705,2:Yes,1:No,+,0.926
706,2:Yes,1:No,+,0.905
707,2:Yes,1:No,+,0.976
708,2:Yes,1:No,+,0.97
709,2:Yes,1:No,+,0.937
710,2:Yes,1:No,+,0.968
711,2:Yes,1:No,+,0.962
712,2:Yes,1:No,+,0.931
713,2:Yes,1:No,+,0.949
714,2:Yes,1:No,+,0.981
715,2:Yes,1:No,+,0.884
716,2:Yes,1:No,+,0.934
717,2:Yes,1:No,+,0.911
718,2:Yes,1:No,+,0.964
719,2:Yes,1:No,+,0.945
720,2:Yes,1:No,+,0.949
721,2:Yes,1:No,+,0.81
722,2:Yes,1:No,+,0.858
723,2:Yes,1:No,+,0.946
724,2:Yes,1:No,+,0.968
725,2:Yes,1:No,+,0.909
726,2:Yes,1:No,+,0.896
727,2:Yes,1:No,+,0.905
728,2:Yes,1:No,+,0.843
729,2:Yes,1:No,+,0.868
730,2:Yes,1:No,+,0.945
731,2:Yes,1:No,+,0.916
732,2:Yes,1:No,+,0.958
733,2:Yes,1:No,+,0.888
734,2:Yes,1:No,+,0.891
735,2:Yes,1:No,+,0.922
736,2:Yes,1:No,+,0.691
737,2:Yes,1:No,+,0.947
738,2:Yes,1:No,+,0.927
739,2:Yes,1:No,+,0.971
740,2:Yes,1:No,+,0.973
741,2:Yes,1:No,+,0.955
742,2:Yes,1:No,+,0.951
743,2:Yes,1:No,+,0.963
744,2:Yes,1:No,+,0.969
745,2:Yes,1:No,+,0.985
746,2:Yes,1:No,+,0.899
747,2:Yes,1:No,+,0.959

