

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
290,1:No,1:No,,0.833
291,1:No,1:No,,0.972
292,1:No,1:No,,0.946
293,1:No,1:No,,0.957
294,1:No,1:No,,0.859
295,1:No,1:No,,0.963
296,1:No,1:No,,0.914
297,1:No,1:No,,0.892
298,1:No,1:No,,0.959
299,1:No,1:No,,0.877
300,1:No,1:No,,0.956
301,1:No,1:No,,0.874
302,1:No,1:No,,0.817
303,1:No,1:No,,0.926
304,1:No,1:No,,0.951
305,1:No,1:No,,0.903
306,1:No,1:No,,0.944
307,1:No,1:No,,0.847
308,1:No,1:No,,0.882
309,1:No,1:No,,0.772
310,1:No,1:No,,0.967
311,1:No,1:No,,0.933
312,1:No,1:No,,0.944
313,1:No,1:No,,0.761
314,1:No,1:No,,0.925
315,1:No,1:No,,0.894
316,1:No,1:No,,0.954
317,1:No,1:No,,0.934
318,1:No,1:No,,0.662
319,1:No,1:No,,0.961
320,1:No,1:No,,0.801
321,1:No,1:No,,0.836
322,1:No,1:No,,0.919
323,1:No,1:No,,0.885
324,1:No,1:No,,0.936
325,1:No,1:No,,0.93
326,1:No,1:No,,0.894
327,1:No,1:No,,0.963
328,1:No,1:No,,0.898
329,1:No,1:No,,0.943
330,1:No,1:No,,0.954
331,1:No,1:No,,0.713
332,1:No,1:No,,0.909
333,1:No,1:No,,0.977
334,1:No,1:No,,0.9
335,1:No,1:No,,0.92
336,1:No,1:No,,0.971
337,1:No,1:No,,0.939
338,1:No,1:No,,0.922
339,1:No,1:No,,0.852
340,1:No,1:No,,0.851
341,1:No,1:No,,0.832
342,1:No,1:No,,0.838
343,1:No,1:No,,0.863
344,1:No,1:No,,0.929
345,1:No,1:No,,0.897
346,1:No,1:No,,0.953
347,1:No,1:No,,0.946
348,1:No,1:No,,0.956
349,1:No,1:No,,0.916
350,1:No,1:No,,0.853
351,1:No,1:No,,0.91
352,1:No,1:No,,0.793
353,1:No,1:No,,0.893
354,1:No,1:No,,0.926
355,1:No,1:No,,0.784
356,1:No,1:No,,0.93
357,1:No,1:No,,0.925
358,1:No,1:No,,0.925
359,1:No,1:No,,0.945
360,1:No,1:No,,0.967
361,1:No,1:No,,0.899
362,1:No,1:No,,0.95
363,1:No,1:No,,0.743
364,1:No,1:No,,0.935
365,1:No,1:No,,0.961
366,1:No,1:No,,0.907
367,1:No,1:No,,0.958
368,1:No,1:No,,0.833
369,1:No,1:No,,0.963
370,1:No,1:No,,0.879
371,1:No,1:No,,0.851
372,1:No,1:No,,0.962
373,1:No,1:No,,0.941
374,1:No,1:No,,0.894
375,1:No,1:No,,0.738
376,1:No,1:No,,0.902
377,1:No,1:No,,0.89
378,1:No,1:No,,0.907
379,1:No,1:No,,0.818
380,1:No,1:No,,0.907
381,1:No,1:No,,0.882
382,1:No,1:No,,0.874
383,1:No,1:No,,0.944
384,1:No,1:No,,0.974
385,1:No,1:No,,0.941
386,1:No,1:No,,0.927
387,1:No,1:No,,0.928
388,1:No,1:No,,0.864
389,1:No,1:No,,0.939
390,1:No,1:No,,0.953
391,1:No,1:No,,0.903
392,1:No,1:No,,0.731
393,1:No,1:No,,0.93
394,1:No,1:No,,0.927
395,1:No,1:No,,0.907
396,1:No,1:No,,0.91
397,1:No,1:No,,0.849
398,1:No,1:No,,0.904
399,1:No,1:No,,0.973
400,1:No,1:No,,0.922
401,1:No,1:No,,0.963
402,1:No,1:No,,0.954
403,1:No,1:No,,0.948
404,1:No,1:No,,0.912
405,1:No,1:No,,0.932
406,1:No,1:No,,0.94
407,1:No,1:No,,0.952
408,1:No,1:No,,0.924
409,1:No,1:No,,0.944
410,1:No,1:No,,0.953
411,1:No,1:No,,0.963
412,1:No,1:No,,0.918
413,1:No,1:No,,0.902
414,1:No,1:No,,0.916
415,1:No,1:No,,0.963
416,1:No,1:No,,0.933
417,1:No,1:No,,0.93
418,1:No,1:No,,0.928
419,1:No,1:No,,0.911
420,1:No,1:No,,0.962
421,1:No,1:No,,0.95
422,1:No,1:No,,0.938
423,1:No,1:No,,0.959
424,1:No,1:No,,0.881
425,1:No,1:No,,0.911
426,1:No,1:No,,0.977
427,1:No,1:No,,0.933
428,1:No,1:No,,0.898
429,1:No,1:No,,0.932
430,1:No,1:No,,0.946
431,1:No,1:No,,0.884
432,1:No,1:No,,0.943
433,1:No,1:No,,0.97
434,1:No,1:No,,0.895
435,1:No,1:No,,0.957
436,1:No,1:No,,0.956
437,1:No,1:No,,0.95
438,1:No,1:No,,0.962
439,1:No,1:No,,0.943
440,1:No,1:No,,0.884
441,1:No,1:No,,0.877
442,1:No,1:No,,0.803
443,1:No,1:No,,0.965
444,1:No,1:No,,0.963
445,1:No,1:No,,0.95
446,1:No,1:No,,0.934
447,1:No,1:No,,0.959
448,1:No,1:No,,0.819
449,1:No,1:No,,0.905
450,1:No,1:No,,0.972
451,1:No,1:No,,0.957
452,1:No,1:No,,0.966
453,1:No,1:No,,0.954
454,1:No,1:No,,0.924
455,1:No,1:No,,0.906
456,1:No,1:No,,0.842
457,1:No,1:No,,0.952
458,1:No,1:No,,0.809
459,1:No,1:No,,0.837
460,1:No,1:No,,0.84
461,1:No,1:No,,0.952
462,1:No,1:No,,0.964
463,1:No,1:No,,0.937
464,1:No,1:No,,0.952
465,1:No,1:No,,0.953
466,1:No,1:No,,0.976
467,1:No,1:No,,0.961
468,1:No,1:No,,0.943
469,1:No,1:No,,0.885
470,1:No,1:No,,0.91
471,1:No,1:No,,0.919
472,1:No,1:No,,0.87
473,1:No,1:No,,0.943
474,1:No,1:No,,0.924
475,1:No,1:No,,0.947
476,1:No,1:No,,0.955
477,1:No,1:No,,0.912
478,1:No,1:No,,0.924
479,1:No,1:No,,0.933
480,1:No,1:No,,0.959
481,1:No,1:No,,0.937
482,1:No,1:No,,0.937
483,1:No,1:No,,0.943
484,1:No,1:No,,0.865
485,1:No,1:No,,0.92
486,1:No,1:No,,0.846
487,1:No,1:No,,0.915
488,1:No,1:No,,0.924
489,1:No,1:No,,0.918
490,1:No,1:No,,0.965
491,1:No,1:No,,0.921
492,1:No,1:No,,0.932
493,1:No,1:No,,0.937
494,1:No,1:No,,0.936
495,1:No,1:No,,0.93
496,1:No,1:No,,0.969
497,1:No,1:No,,0.816
498,1:No,1:No,,0.975
499,1:No,1:No,,0.959
500,1:No,1:No,,0.946
501,1:No,1:No,,0.961
502,1:No,1:No,,0.874
503,1:No,1:No,,0.957
504,1:No,1:No,,0.882
505,1:No,1:No,,0.947
506,1:No,1:No,,0.859
507,1:No,1:No,,0.949
508,1:No,1:No,,0.946
509,1:No,1:No,,0.909
510,1:No,1:No,,0.783
511,1:No,1:No,,0.932
512,1:No,1:No,,0.96
513,1:No,1:No,,0.932
514,1:No,1:No,,0.839
515,1:No,1:No,,0.87
516,1:No,1:No,,0.973
517,1:No,1:No,,0.897
518,1:No,1:No,,0.863
519,1:No,1:No,,0.957
520,1:No,1:No,,0.92
521,1:No,1:No,,0.936
522,1:No,1:No,,0.813
523,1:No,1:No,,0.944
524,1:No,1:No,,0.923
525,1:No,1:No,,0.931
526,1:No,1:No,,0.947
527,1:No,1:No,,0.885
528,1:No,1:No,,0.921
529,1:No,1:No,,0.95
530,1:No,1:No,,0.939
531,1:No,1:No,,0.905
532,1:No,1:No,,0.924
533,1:No,1:No,,0.952
534,1:No,1:No,,0.947
535,1:No,1:No,,0.775
536,1:No,1:No,,0.976
537,1:No,1:No,,0.957
538,1:No,1:No,,0.97
539,1:No,1:No,,0.907
540,1:No,1:No,,0.956
541,1:No,1:No,,0.905
542,1:No,1:No,,0.866
543,1:No,1:No,,0.938
544,1:No,1:No,,0.952
545,1:No,1:No,,0.912
546,1:No,1:No,,0.963
547,1:No,1:No,,0.962
548,1:No,1:No,,0.9
549,1:No,1:No,,0.966
550,1:No,1:No,,0.859
551,1:No,1:No,,0.948
552,1:No,1:No,,0.852
553,1:No,1:No,,0.894
554,1:No,1:No,,0.837
555,1:No,1:No,,0.957
556,1:No,1:No,,0.873
557,1:No,1:No,,0.966
558,1:No,1:No,,0.935
559,1:No,1:No,,0.941
560,1:No,1:No,,0.933
561,1:No,1:No,,0.945
562,1:No,1:No,,0.974
563,1:No,1:No,,0.91
564,1:No,1:No,,0.863
565,1:No,1:No,,0.932
566,1:No,1:No,,0.973
567,1:No,1:No,,0.941
568,1:No,1:No,,0.94
569,1:No,1:No,,0.925
570,1:No,1:No,,0.942
571,1:No,1:No,,0.938
572,1:No,1:No,,0.962
573,1:No,1:No,,0.895
574,1:No,1:No,,0.946
575,1:No,1:No,,0.882
576,1:No,1:No,,0.869
577,1:No,1:No,,0.828
578,1:No,1:No,,0.838
579,1:No,1:No,,0.932
580,1:No,1:No,,0.888
581,1:No,1:No,,0.861
582,1:No,1:No,,0.961
583,1:No,1:No,,0.93
584,1:No,1:No,,0.953
585,1:No,1:No,,0.971
586,1:No,1:No,,0.869
587,1:No,1:No,,0.888
588,1:No,1:No,,0.932
589,1:No,1:No,,0.945
590,1:No,1:No,,0.916
591,1:No,1:No,,0.922
592,1:No,1:No,,0.956
593,1:No,1:No,,0.97
594,1:No,1:No,,0.871
595,1:No,1:No,,0.96
596,1:No,1:No,,0.909
597,1:No,1:No,,0.936
598,1:No,1:No,,0.908
599,1:No,1:No,,0.949
600,1:No,1:No,,0.923
601,1:No,1:No,,0.963
602,1:No,1:No,,0.928
603,1:No,1:No,,0.852
604,1:No,1:No,,0.957
605,1:No,1:No,,0.917
606,1:No,1:No,,0.937
607,1:No,1:No,,0.907
608,1:No,1:No,,0.962
609,1:No,1:No,,0.943
610,1:No,1:No,,0.925
611,1:No,1:No,,0.939
612,1:No,1:No,,0.909
613,1:No,1:No,,0.907
614,1:No,1:No,,0.885
615,1:No,1:No,,0.886
616,1:No,1:No,,0.939
617,1:No,1:No,,0.963
618,1:No,1:No,,0.899
619,1:No,1:No,,0.929
620,1:No,1:No,,0.846
621,1:No,1:No,,0.925
622,1:No,1:No,,0.972
623,1:No,1:No,,0.944
624,1:No,1:No,,0.966
625,1:No,1:No,,0.937
626,1:No,1:No,,0.96
627,1:No,1:No,,0.941
628,1:No,1:No,,0.935
629,1:No,1:No,,0.938
630,1:No,1:No,,0.817
631,1:No,1:No,,0.947
632,1:No,1:No,,0.942
633,1:No,1:No,,0.915
634,1:No,1:No,,0.966
635,1:No,1:No,,0.957
636,1:No,1:No,,0.916
637,1:No,1:No,,0.962
638,1:No,1:No,,0.936
639,1:No,1:No,,0.89
640,1:No,1:No,,0.959
641,1:No,1:No,,0.976
642,1:No,1:No,,0.958
643,1:No,1:No,,0.934
644,1:No,1:No,,0.907
645,1:No,1:No,,0.967
646,1:No,1:No,,0.961
647,1:No,1:No,,0.958
648,1:No,1:No,,0.913
649,1:No,1:No,,0.965
650,1:No,1:No,,0.706
651,1:No,1:No,,0.89
652,1:No,1:No,,0.974
653,1:No,1:No,,0.93
654,1:No,1:No,,0.962
655,1:No,1:No,,0.915
656,1:No,1:No,,0.951
657,1:No,1:No,,0.888
658,1:No,1:No,,0.972
659,1:No,1:No,,0.923
660,1:No,1:No,,0.887
661,1:No,1:No,,0.905
662,1:No,1:No,,0.918
663,1:No,1:No,,0.956
664,1:No,1:No,,0.939
665,1:No,1:No,,0.853
666,1:No,1:No,,0.948
667,1:No,1:No,,0.949
668,1:No,1:No,,0.977
669,1:No,1:No,,0.967
670,1:No,1:No,,0.778
671,1:No,1:No,,0.803
672,1:No,1:No,,0.91
673,1:No,1:No,,0.957
674,1:No,1:No,,0.978
675,1:No,1:No,,0.927
676,1:No,1:No,,0.892
677,1:No,1:No,,0.966
678,1:No,1:No,,0.945
679,1:No,1:No,,0.873
680,1:No,1:No,,0.915
681,1:No,1:No,,0.902
682,1:No,1:No,,0.963
683,1:No,1:No,,0.922
684,1:No,1:No,,0.929
685,2:Yes,1:No,+,0.961
686,2:Yes,1:No,+,0.881
687,2:Yes,1:No,+,0.932
688,2:Yes,1:No,+,0.911
689,2:Yes,1:No,+,0.61
690,2:Yes,1:No,+,0.78
691,2:Yes,1:No,+,0.875
692,2:Yes,1:No,+,0.855
693,2:Yes,1:No,+,0.949
694,2:Yes,1:No,+,0.957
695,2:Yes,1:No,+,0.958
696,2:Yes,1:No,+,0.86
697,2:Yes,1:No,+,0.822
698,2:Yes,1:No,+,0.931
699,2:Yes,1:No,+,0.835
700,2:Yes,1:No,+,0.922
701,2:Yes,1:No,+,0.951
702,2:Yes,1:No,+,0.948
703,2:Yes,1:No,+,0.891
704,2:Yes,1:No,+,0.927
705,2:Yes,1:No,+,0.905
706,2:Yes,1:No,+,0.891
707,2:Yes,1:No,+,0.964
708,2:Yes,1:No,+,0.962
709,2:Yes,1:No,+,0.918
710,2:Yes,1:No,+,0.962
711,2:Yes,1:No,+,0.953
712,2:Yes,1:No,+,0.919
713,2:Yes,1:No,+,0.933
714,2:Yes,1:No,+,0.973
715,2:Yes,1:No,+,0.864
716,2:Yes,1:No,+,0.924
717,2:Yes,1:No,+,0.88
718,2:Yes,1:No,+,0.957
719,2:Yes,1:No,+,0.936
720,2:Yes,1:No,+,0.937
721,2:Yes,1:No,+,0.81
722,2:Yes,1:No,+,0.828
723,2:Yes,1:No,+,0.924
724,2:Yes,1:No,+,0.954
725,2:Yes,1:No,+,0.879
726,2:Yes,1:No,+,0.868
727,2:Yes,1:No,+,0.895
728,2:Yes,1:No,+,0.82
729,2:Yes,1:No,+,0.838
730,2:Yes,1:No,+,0.938
731,2:Yes,1:No,+,0.886
732,2:Yes,1:No,+,0.952
733,2:Yes,1:No,+,0.854
734,2:Yes,1:No,+,0.878
735,2:Yes,1:No,+,0.902
736,2:Yes,1:No,+,0.691
737,2:Yes,1:No,+,0.935
738,2:Yes,1:No,+,0.9
739,2:Yes,1:No,+,0.962
740,2:Yes,1:No,+,0.959
741,2:Yes,1:No,+,0.935
742,2:Yes,1:No,+,0.935
743,2:Yes,1:No,+,0.946
744,2:Yes,1:No,+,0.959
745,2:Yes,1:No,+,0.976
746,2:Yes,1:No,+,0.878
747,2:Yes,1:No,+,0.926

