

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
196,1:No,1:No,,0.981
197,1:No,1:No,,0.992
198,1:No,1:No,,0.978
199,1:No,1:No,,0.845
200,1:No,1:No,,0.886
201,1:No,1:No,,0.991
202,1:No,1:No,,0.882
203,1:No,1:No,,0.993
204,1:No,1:No,,0.996
205,1:No,1:No,,0.995
206,1:No,1:No,,0.934
207,1:No,1:No,,0.899
208,1:No,1:No,,0.979
209,1:No,1:No,,0.956
210,1:No,1:No,,0.951
211,1:No,1:No,,0.879
212,1:No,1:No,,0.881
213,1:No,1:No,,0.955
214,1:No,1:No,,0.961
215,1:No,1:No,,0.972
216,1:No,1:No,,0.986
217,1:No,1:No,,0.974
218,1:No,1:No,,0.974
219,1:No,1:No,,0.93
220,1:No,1:No,,0.988
221,1:No,1:No,,0.984
222,1:No,1:No,,0.872
223,1:No,1:No,,0.97
224,1:No,1:No,,0.952
225,1:No,1:No,,0.982
226,1:No,1:No,,0.958
227,1:No,1:No,,0.974
228,1:No,1:No,,0.946
229,1:No,1:No,,0.931
230,1:No,1:No,,0.899
231,1:No,1:No,,0.967
232,1:No,1:No,,0.869
233,1:No,1:No,,0.998
234,1:No,1:No,,0.907
235,1:No,1:No,,0.895
236,1:No,1:No,,0.968
237,1:No,1:No,,0.988
238,1:No,1:No,,0.927
239,1:No,1:No,,0.981
240,1:No,1:No,,0.985
241,1:No,1:No,,0.976
242,1:No,1:No,,0.982
243,1:No,1:No,,0.98
244,1:No,1:No,,0.973
245,1:No,1:No,,0.89
246,1:No,1:No,,0.99
247,1:No,1:No,,0.939
248,1:No,1:No,,0.989
249,1:No,1:No,,0.943
250,1:No,1:No,,0.876
251,1:No,1:No,,0.806
252,1:No,1:No,,0.987
253,1:No,1:No,,0.904
254,1:No,1:No,,0.962
255,1:No,1:No,,0.937
256,1:No,1:No,,0.956
257,1:No,1:No,,0.968
258,1:No,1:No,,0.974
259,1:No,1:No,,0.88
260,1:No,1:No,,0.819
261,1:No,1:No,,0.937
262,1:No,1:No,,0.972
263,1:No,1:No,,0.989
264,1:No,1:No,,0.979
265,1:No,1:No,,0.94
266,1:No,1:No,,0.964
267,1:No,1:No,,0.974
268,1:No,1:No,,0.982
269,1:No,1:No,,0.888
270,1:No,1:No,,0.846
271,1:No,1:No,,0.943
272,1:No,1:No,,0.988
273,1:No,1:No,,0.987
274,1:No,1:No,,0.985
275,1:No,1:No,,0.967
276,1:No,1:No,,0.883
277,1:No,1:No,,0.976
278,1:No,1:No,,0.99
279,1:No,1:No,,0.96
280,1:No,1:No,,0.982
281,1:No,1:No,,0.979
282,1:No,1:No,,0.973
283,1:No,1:No,,0.833
284,1:No,1:No,,0.978
285,1:No,1:No,,0.979
286,1:No,1:No,,0.949
287,1:No,1:No,,0.952
288,1:No,1:No,,0.974
289,1:No,1:No,,0.97
290,1:No,1:No,,0.887
291,1:No,1:No,,0.991
292,1:No,1:No,,0.976
293,1:No,1:No,,0.978
294,1:No,1:No,,0.894
295,1:No,1:No,,0.991
296,1:No,1:No,,0.952
297,1:No,1:No,,0.886
298,1:No,1:No,,0.987
299,1:No,1:No,,0.945
300,1:No,1:No,,0.982
301,1:No,1:No,,0.908
302,1:No,1:No,,0.836
303,1:No,1:No,,0.95
304,1:No,1:No,,0.983
305,1:No,1:No,,0.927
306,1:No,1:No,,0.974
307,1:No,1:No,,0.869
308,1:No,1:No,,0.907
309,1:No,1:No,,0.838
310,1:No,1:No,,0.991
311,1:No,1:No,,0.961
312,1:No,1:No,,0.968
313,1:No,1:No,,0.822
314,1:No,1:No,,0.971
315,1:No,1:No,,0.937
316,1:No,1:No,,0.982
317,1:No,1:No,,0.964
318,1:No,1:No,,0.79
319,1:No,1:No,,0.984
320,1:No,1:No,,0.861
321,1:No,1:No,,0.872
322,1:No,1:No,,0.948
323,1:No,1:No,,0.937
324,1:No,1:No,,0.977
325,1:No,1:No,,0.973
326,1:No,1:No,,0.921
327,1:No,1:No,,0.992
328,1:No,1:No,,0.934
329,1:No,1:No,,0.979
330,1:No,1:No,,0.979
331,1:No,1:No,,0.806
332,1:No,1:No,,0.946
333,1:No,1:No,,0.994
334,1:No,1:No,,0.922
335,1:No,1:No,,0.945
336,1:No,1:No,,0.989
337,1:No,1:No,,0.974
338,1:No,1:No,,0.96
339,1:No,1:No,,0.874
340,1:No,1:No,,0.914
341,1:No,1:No,,0.845
342,1:No,1:No,,0.882
343,1:No,1:No,,0.895
344,1:No,1:No,,0.971
345,1:No,1:No,,0.941
346,1:No,1:No,,0.979
347,1:No,1:No,,0.982
348,1:No,1:No,,0.981
349,1:No,1:No,,0.943
350,1:No,1:No,,0.882
351,1:No,1:No,,0.961
352,1:No,1:No,,0.833
353,1:No,1:No,,0.896
354,1:No,1:No,,0.943
355,1:No,1:No,,0.836
356,1:No,1:No,,0.971
357,1:No,1:No,,0.95
358,1:No,1:No,,0.935
359,1:No,1:No,,0.984
360,1:No,1:No,,0.986
361,1:No,1:No,,0.927
362,1:No,1:No,,0.972
363,1:No,1:No,,0.81
364,1:No,1:No,,0.978
365,1:No,1:No,,0.984
366,1:No,1:No,,0.953
367,1:No,1:No,,0.989
368,1:No,1:No,,0.845
369,1:No,1:No,,0.99
370,1:No,1:No,,0.914
371,1:No,1:No,,0.892
372,1:No,1:No,,0.988
373,1:No,1:No,,0.982
374,1:No,1:No,,0.921
375,1:No,1:No,,0.817
376,1:No,1:No,,0.94
377,1:No,1:No,,0.924
378,1:No,1:No,,0.957
379,1:No,1:No,,0.86
380,1:No,1:No,,0.959
381,1:No,1:No,,0.88
382,1:No,1:No,,0.911
383,1:No,1:No,,0.96
384,1:No,1:No,,0.993
385,1:No,1:No,,0.973
386,1:No,1:No,,0.955
387,1:No,1:No,,0.969
388,1:No,1:No,,0.895
389,1:No,1:No,,0.976
390,1:No,1:No,,0.98
391,1:No,1:No,,0.934
392,1:No,1:No,,0.797
393,1:No,1:No,,0.96
394,1:No,1:No,,0.97
395,1:No,1:No,,0.896
396,1:No,1:No,,0.941
397,1:No,1:No,,0.875
398,1:No,1:No,,0.93
399,1:No,1:No,,0.989
400,1:No,1:No,,0.949
401,1:No,1:No,,0.992
402,1:No,1:No,,0.987
403,1:No,1:No,,0.977
404,1:No,1:No,,0.913
405,1:No,1:No,,0.961
406,1:No,1:No,,0.972
407,1:No,1:No,,0.975
408,1:No,1:No,,0.951
409,1:No,1:No,,0.981
410,1:No,1:No,,0.979
411,1:No,1:No,,0.984
412,1:No,1:No,,0.949
413,1:No,1:No,,0.93
414,1:No,1:No,,0.955
415,1:No,1:No,,0.976
416,1:No,1:No,,0.962
417,1:No,1:No,,0.956
418,1:No,1:No,,0.95
419,1:No,1:No,,0.929
420,1:No,1:No,,0.985
421,1:No,1:No,,0.98
422,1:No,1:No,,0.957
423,1:No,1:No,,0.983
424,1:No,1:No,,0.938
425,1:No,1:No,,0.955
426,1:No,1:No,,0.992
427,1:No,1:No,,0.963
428,1:No,1:No,,0.929
429,1:No,1:No,,0.961
430,1:No,1:No,,0.978
431,1:No,1:No,,0.931
432,1:No,1:No,,0.96
433,1:No,1:No,,0.993
434,1:No,1:No,,0.946
435,1:No,1:No,,0.983
436,1:No,1:No,,0.981
437,1:No,1:No,,0.987
438,1:No,1:No,,0.985
439,1:No,1:No,,0.977
440,1:No,1:No,,0.935
441,1:No,1:No,,0.907
442,1:No,1:No,,0.84
443,1:No,1:No,,0.989
444,1:No,1:No,,0.99
445,1:No,1:No,,0.985
446,1:No,1:No,,0.967
447,1:No,1:No,,0.989
448,1:No,1:No,,0.866
449,1:No,1:No,,0.943
450,1:No,1:No,,0.987
451,1:No,1:No,,0.98
452,1:No,1:No,,0.991
453,1:No,1:No,,0.973
454,1:No,1:No,,0.937
455,1:No,1:No,,0.942
456,1:No,1:No,,0.885
457,1:No,1:No,,0.982
458,1:No,1:No,,0.861
459,1:No,1:No,,0.845
460,1:No,1:No,,0.88
461,1:No,1:No,,0.975
462,1:No,1:No,,0.989
463,1:No,1:No,,0.977
464,1:No,1:No,,0.967
465,1:No,1:No,,0.986
466,1:No,1:No,,0.993
467,1:No,1:No,,0.987
468,1:No,1:No,,0.953
469,1:No,1:No,,0.933
470,1:No,1:No,,0.917
471,1:No,1:No,,0.945
472,1:No,1:No,,0.901
473,1:No,1:No,,0.978
474,1:No,1:No,,0.955
475,1:No,1:No,,0.981
476,1:No,1:No,,0.982
477,1:No,1:No,,0.959
478,1:No,1:No,,0.949
479,1:No,1:No,,0.979
480,1:No,1:No,,0.985
481,1:No,1:No,,0.976
482,1:No,1:No,,0.963
483,1:No,1:No,,0.968
484,1:No,1:No,,0.898
485,1:No,1:No,,0.949
486,1:No,1:No,,0.864
487,1:No,1:No,,0.96
488,1:No,1:No,,0.974
489,1:No,1:No,,0.949
490,1:No,1:No,,0.994
491,1:No,1:No,,0.96
492,1:No,1:No,,0.964
493,1:No,1:No,,0.949
494,1:No,1:No,,0.973
495,1:No,1:No,,0.972
496,1:No,1:No,,0.99
497,1:No,1:No,,0.857
498,1:No,1:No,,0.994
499,1:No,1:No,,0.987
500,1:No,1:No,,0.957
501,1:No,1:No,,0.984
502,1:No,1:No,,0.929
503,1:No,1:No,,0.989
504,1:No,1:No,,0.937
505,1:No,1:No,,0.979
506,1:No,1:No,,0.893
507,1:No,1:No,,0.98
508,1:No,1:No,,0.973
509,1:No,1:No,,0.951
510,1:No,1:No,,0.824
511,1:No,1:No,,0.976
512,1:No,1:No,,0.985
513,1:No,1:No,,0.933
514,1:No,1:No,,0.876
515,1:No,1:No,,0.913
516,1:No,1:No,,0.995
517,1:No,1:No,,0.92
518,1:No,1:No,,0.912
519,1:No,1:No,,0.984
520,1:No,1:No,,0.964
521,1:No,1:No,,0.944
522,1:No,1:No,,0.836
523,1:No,1:No,,0.968
524,1:No,1:No,,0.917
525,1:No,1:No,,0.947
526,1:No,1:No,,0.969
527,1:No,1:No,,0.903
528,1:No,1:No,,0.964
529,1:No,1:No,,0.965
530,1:No,1:No,,0.969
531,1:No,1:No,,0.932
532,1:No,1:No,,0.966
533,1:No,1:No,,0.977
534,1:No,1:No,,0.975
535,1:No,1:No,,0.821
536,1:No,1:No,,0.996
537,1:No,1:No,,0.985
538,1:No,1:No,,0.993
539,1:No,1:No,,0.928
540,1:No,1:No,,0.987
541,1:No,1:No,,0.941
542,1:No,1:No,,0.919
543,1:No,1:No,,0.972
544,1:No,1:No,,0.979
545,1:No,1:No,,0.942
546,1:No,1:No,,0.989
547,1:No,1:No,,0.978
548,1:No,1:No,,0.938
549,1:No,1:No,,0.991
550,1:No,1:No,,0.86
551,1:No,1:No,,0.979
552,1:No,1:No,,0.893
553,1:No,1:No,,0.925
554,1:No,1:No,,0.842
555,1:No,1:No,,0.983
556,1:No,1:No,,0.901
557,1:No,1:No,,0.991
558,1:No,1:No,,0.971
559,1:No,1:No,,0.95
560,1:No,1:No,,0.976
561,1:No,1:No,,0.972
562,1:No,1:No,,0.993
563,1:No,1:No,,0.919
564,1:No,1:No,,0.898
565,1:No,1:No,,0.952
566,1:No,1:No,,0.993
567,1:No,1:No,,0.978
568,1:No,1:No,,0.977
569,1:No,1:No,,0.957
570,1:No,1:No,,0.972
571,1:No,1:No,,0.96
572,1:No,1:No,,0.983
573,1:No,1:No,,0.918
574,1:No,1:No,,0.986
575,1:No,1:No,,0.908
576,1:No,1:No,,0.904
577,1:No,1:No,,0.841
578,1:No,1:No,,0.847
579,1:No,1:No,,0.966
580,1:No,1:No,,0.933
581,1:No,1:No,,0.902
582,1:No,1:No,,0.986
583,1:No,1:No,,0.955
584,1:No,1:No,,0.985
585,1:No,1:No,,0.994
586,1:No,1:No,,0.932
587,1:No,1:No,,0.936
588,1:No,1:No,,0.944
589,1:No,1:No,,0.955
590,1:No,1:No,,0.934
591,1:No,1:No,,0.951
592,1:No,1:No,,0.983
593,1:No,1:No,,0.993
594,1:No,1:No,,0.927
595,1:No,1:No,,0.99
596,1:No,1:No,,0.95
597,1:No,1:No,,0.965
598,1:No,1:No,,0.933
599,1:No,1:No,,0.985
600,1:No,1:No,,0.92
601,1:No,1:No,,0.988
602,1:No,1:No,,0.971
603,1:No,1:No,,0.879
604,1:No,1:No,,0.982
605,1:No,1:No,,0.928
606,1:No,1:No,,0.959
607,1:No,1:No,,0.951
608,1:No,1:No,,0.986
609,1:No,1:No,,0.959
610,1:No,1:No,,0.958
611,1:No,1:No,,0.966
612,1:No,1:No,,0.946
613,1:No,1:No,,0.957
614,1:No,1:No,,0.914
615,1:No,1:No,,0.931
616,1:No,1:No,,0.977
617,1:No,1:No,,0.988
618,1:No,1:No,,0.94
619,1:No,1:No,,0.968
620,1:No,1:No,,0.896
621,1:No,1:No,,0.958
622,1:No,1:No,,0.99
623,1:No,1:No,,0.965
624,1:No,1:No,,0.991
625,1:No,1:No,,0.974
626,1:No,1:No,,0.983
627,1:No,1:No,,0.961
628,1:No,1:No,,0.946
629,1:No,1:No,,0.965
630,1:No,1:No,,0.84
631,1:No,1:No,,0.98
632,1:No,1:No,,0.971
633,1:No,1:No,,0.962
634,1:No,1:No,,0.988
635,1:No,1:No,,0.988
636,1:No,1:No,,0.957
637,1:No,1:No,,0.991
638,1:No,1:No,,0.959
639,1:No,1:No,,0.923
640,1:No,1:No,,0.989
641,1:No,1:No,,0.995
642,1:No,1:No,,0.989
643,1:No,1:No,,0.97
644,1:No,1:No,,0.935
645,1:No,1:No,,0.986
646,1:No,1:No,,0.985
647,1:No,1:No,,0.986
648,1:No,1:No,,0.957
649,1:No,1:No,,0.984
650,1:No,1:No,,0.796
651,1:No,1:No,,0.94
652,1:No,1:No,,0.993
653,1:No,1:No,,0.966
654,1:No,1:No,,0.988
655,1:No,1:No,,0.942
656,1:No,1:No,,0.977
657,1:No,1:No,,0.917
658,1:No,1:No,,0.992
659,1:No,1:No,,0.96
660,1:No,1:No,,0.896
661,1:No,1:No,,0.952
662,1:No,1:No,,0.95
663,1:No,1:No,,0.986
664,1:No,1:No,,0.973
665,1:No,1:No,,0.893
666,1:No,1:No,,0.976
667,1:No,1:No,,0.971
668,1:No,1:No,,0.994
669,1:No,1:No,,0.982
670,1:No,1:No,,0.833
671,1:No,1:No,,0.84
672,1:No,1:No,,0.941
673,1:No,1:No,,0.983
674,1:No,1:No,,0.996
675,1:No,1:No,,0.944
676,1:No,1:No,,0.941
677,1:No,1:No,,0.99
678,1:No,1:No,,0.972
679,1:No,1:No,,0.894
680,1:No,1:No,,0.941
681,1:No,1:No,,0.929
682,1:No,1:No,,0.991
683,1:No,1:No,,0.953
684,1:No,1:No,,0.97
685,2:Yes,1:No,+,0.987
686,2:Yes,1:No,+,0.937
687,2:Yes,1:No,+,0.949
688,2:Yes,1:No,+,0.943
689,2:Yes,1:No,+,0.779
690,2:Yes,1:No,+,0.831
691,2:Yes,1:No,+,0.924
692,2:Yes,1:No,+,0.907
693,2:Yes,1:No,+,0.973
694,2:Yes,1:No,+,0.986
695,2:Yes,1:No,+,0.983
696,2:Yes,1:No,+,0.894
697,2:Yes,1:No,+,0.844
698,2:Yes,1:No,+,0.96
699,2:Yes,1:No,+,0.873
700,2:Yes,1:No,+,0.972
701,2:Yes,1:No,+,0.983
702,2:Yes,1:No,+,0.98
703,2:Yes,1:No,+,0.913
704,2:Yes,1:No,+,0.954
705,2:Yes,1:No,+,0.928
706,2:Yes,1:No,+,0.938
707,2:Yes,1:No,+,0.987
708,2:Yes,1:No,+,0.988
709,2:Yes,1:No,+,0.964
710,2:Yes,1:No,+,0.99
711,2:Yes,1:No,+,0.983
712,2:Yes,1:No,+,0.953
713,2:Yes,1:No,+,0.958
714,2:Yes,1:No,+,0.992
715,2:Yes,1:No,+,0.89
716,2:Yes,1:No,+,0.933
717,2:Yes,1:No,+,0.884
718,2:Yes,1:No,+,0.987
719,2:Yes,1:No,+,0.965
720,2:Yes,1:No,+,0.979
721,2:Yes,1:No,+,0.863
722,2:Yes,1:No,+,0.884
723,2:Yes,1:No,+,0.953
724,2:Yes,1:No,+,0.967
725,2:Yes,1:No,+,0.908
726,2:Yes,1:No,+,0.894
727,2:Yes,1:No,+,0.924
728,2:Yes,1:No,+,0.879
729,2:Yes,1:No,+,0.889
730,2:Yes,1:No,+,0.968
731,2:Yes,1:No,+,0.928
732,2:Yes,1:No,+,0.964
733,2:Yes,1:No,+,0.892
734,2:Yes,1:No,+,0.909
735,2:Yes,1:No,+,0.956
736,2:Yes,1:No,+,0.796
737,2:Yes,1:No,+,0.958
738,2:Yes,1:No,+,0.929
739,2:Yes,1:No,+,0.99
740,2:Yes,1:No,+,0.97
741,2:Yes,1:No,+,0.972
742,2:Yes,1:No,+,0.971
743,2:Yes,1:No,+,0.972
744,2:Yes,1:No,+,0.982
745,2:Yes,1:No,+,0.994
746,2:Yes,1:No,+,0.914
747,2:Yes,1:No,+,0.967

