

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
137,1:No,1:No,,0.503
138,1:No,1:No,,0.992
139,1:No,1:No,,1
140,1:No,1:No,,1
141,1:No,1:No,,1
142,1:No,1:No,,1
143,1:No,1:No,,0.999
144,1:No,1:No,,0.867
145,1:No,1:No,,1
146,1:No,1:No,,1
147,1:No,1:No,,0.999
148,1:No,2:Yes,+,0.655
149,1:No,1:No,,0.996
150,1:No,1:No,,0.997
151,1:No,1:No,,0.721
152,1:No,2:Yes,+,0.601
153,1:No,1:No,,1
154,1:No,1:No,,1
155,1:No,1:No,,1
156,1:No,1:No,,1
157,1:No,1:No,,0.796
158,1:No,1:No,,1
159,1:No,1:No,,0.832
160,1:No,1:No,,0.993
161,1:No,1:No,,0.991
162,1:No,1:No,,1
163,1:No,1:No,,0.958
164,1:No,1:No,,0.906
165,1:No,1:No,,1
166,1:No,1:No,,0.992
167,1:No,1:No,,1
168,1:No,1:No,,0.997
169,1:No,1:No,,0.999
170,1:No,1:No,,1
171,1:No,1:No,,0.993
172,1:No,1:No,,1
173,1:No,1:No,,1
174,1:No,1:No,,0.918
175,1:No,1:No,,1
176,1:No,1:No,,1
177,1:No,1:No,,1
178,1:No,1:No,,1
179,1:No,1:No,,0.832
180,1:No,1:No,,1
181,1:No,1:No,,1
182,1:No,1:No,,0.996
183,1:No,1:No,,0.989
184,1:No,1:No,,1
185,1:No,1:No,,0.999
186,1:No,1:No,,1
187,1:No,1:No,,0.679
188,1:No,1:No,,1
189,1:No,1:No,,1
190,1:No,1:No,,0.992
191,1:No,1:No,,0.88
192,1:No,1:No,,0.997
193,1:No,1:No,,1
194,1:No,1:No,,1
195,1:No,1:No,,1
196,1:No,1:No,,1
197,1:No,1:No,,1
198,1:No,1:No,,1
199,1:No,1:No,,1
200,1:No,1:No,,0.996
201,1:No,1:No,,1
202,1:No,1:No,,0.532
203,1:No,1:No,,1
204,1:No,1:No,,1
205,1:No,1:No,,1
206,1:No,1:No,,0.998
207,1:No,1:No,,1
208,1:No,1:No,,1
209,1:No,1:No,,1
210,1:No,1:No,,1
211,1:No,1:No,,0.836
212,1:No,1:No,,1
213,1:No,1:No,,0.999
214,1:No,1:No,,1
215,1:No,1:No,,1
216,1:No,1:No,,1
217,1:No,1:No,,1
218,1:No,1:No,,0.983
219,1:No,1:No,,0.999
220,1:No,1:No,,1
221,1:No,1:No,,1
222,1:No,1:No,,0.999
223,1:No,1:No,,0.999
224,1:No,1:No,,1
225,1:No,1:No,,0.982
226,1:No,1:No,,1
227,1:No,1:No,,0.597
228,1:No,1:No,,1
229,1:No,1:No,,0.999
230,1:No,1:No,,0.981
231,1:No,1:No,,1
232,1:No,1:No,,0.999
233,1:No,1:No,,1
234,1:No,1:No,,0.995
235,1:No,2:Yes,+,0.552
236,1:No,1:No,,1
237,1:No,1:No,,1
238,1:No,1:No,,1
239,1:No,1:No,,0.988
240,1:No,1:No,,0.998
241,1:No,1:No,,0.955
242,1:No,1:No,,1
243,1:No,1:No,,1
244,1:No,1:No,,0.999
245,1:No,1:No,,0.916
246,1:No,1:No,,1
247,1:No,1:No,,0.933
248,1:No,1:No,,1
249,1:No,1:No,,1
250,1:No,1:No,,1
251,1:No,1:No,,0.94
252,1:No,1:No,,1
253,1:No,1:No,,0.972
254,1:No,1:No,,1
255,1:No,1:No,,0.998
256,1:No,1:No,,1
257,1:No,1:No,,1
258,1:No,1:No,,1
259,1:No,1:No,,0.552
260,1:No,1:No,,0.997
261,1:No,1:No,,0.915
262,1:No,1:No,,1
263,1:No,1:No,,1
264,1:No,1:No,,0.99
265,1:No,1:No,,0.891
266,1:No,1:No,,1
267,1:No,1:No,,1
268,1:No,1:No,,0.999
269,1:No,1:No,,0.987
270,1:No,1:No,,0.953
271,1:No,1:No,,1
272,1:No,1:No,,0.989
273,1:No,1:No,,1
274,1:No,1:No,,1
275,1:No,1:No,,1
276,1:No,2:Yes,+,0.776
277,1:No,1:No,,1
278,1:No,1:No,,1
279,1:No,1:No,,1
280,1:No,1:No,,1
281,1:No,1:No,,1
282,1:No,1:No,,0.992
283,1:No,1:No,,0.998
284,1:No,1:No,,1
285,1:No,1:No,,1
286,1:No,1:No,,1
287,1:No,1:No,,0.87
288,1:No,1:No,,1
289,1:No,1:No,,1
290,1:No,1:No,,1
291,1:No,1:No,,1
292,1:No,1:No,,1
293,1:No,1:No,,0.998
294,1:No,1:No,,0.931
295,1:No,1:No,,1
296,1:No,1:No,,0.999
297,1:No,1:No,,1
298,1:No,1:No,,1
299,1:No,1:No,,0.993
300,1:No,1:No,,0.873
301,1:No,1:No,,0.996
302,1:No,1:No,,1
303,1:No,1:No,,1
304,1:No,2:Yes,+,0.685
305,1:No,1:No,,1
306,1:No,1:No,,0.964
307,1:No,1:No,,0.993
308,1:No,1:No,,1
309,1:No,1:No,,0.896
310,1:No,1:No,,1
311,1:No,1:No,,1
312,1:No,1:No,,1
313,1:No,1:No,,1
314,1:No,1:No,,0.999
315,1:No,1:No,,0.526
316,1:No,1:No,,1
317,1:No,1:No,,1
318,1:No,2:Yes,+,0.876
319,1:No,1:No,,1
320,1:No,1:No,,0.962
321,1:No,1:No,,0.844
322,1:No,1:No,,1
323,1:No,1:No,,1
324,1:No,1:No,,1
325,1:No,1:No,,0.998
326,1:No,1:No,,1
327,1:No,1:No,,1
328,1:No,1:No,,0.637
329,1:No,1:No,,1
330,1:No,2:Yes,+,0.581
331,1:No,1:No,,1
332,1:No,1:No,,1
333,1:No,1:No,,1
334,1:No,1:No,,1
335,1:No,1:No,,0.986
336,1:No,1:No,,1
337,1:No,1:No,,1
338,1:No,1:No,,0.999
339,1:No,1:No,,0.99
340,1:No,1:No,,0.639
341,1:No,1:No,,1
342,1:No,1:No,,1
343,1:No,1:No,,0.919
344,1:No,1:No,,1
345,1:No,1:No,,0.894
346,1:No,1:No,,1
347,1:No,1:No,,1
348,1:No,1:No,,1
349,1:No,1:No,,1
350,1:No,1:No,,1
351,1:No,1:No,,1
352,1:No,1:No,,1
353,1:No,1:No,,0.694
354,1:No,1:No,,0.994
355,1:No,1:No,,1
356,1:No,1:No,,0.734
357,1:No,1:No,,0.999
358,1:No,1:No,,0.999
359,1:No,1:No,,1
360,1:No,1:No,,1
361,1:No,2:Yes,+,0.788
362,1:No,1:No,,1
363,1:No,1:No,,0.959
364,1:No,1:No,,1
365,1:No,1:No,,1
366,1:No,1:No,,0.96
367,1:No,1:No,,1
368,1:No,1:No,,1
369,1:No,1:No,,1
370,1:No,1:No,,0.996
371,1:No,2:Yes,+,0.788
372,1:No,1:No,,1
373,1:No,1:No,,1
374,1:No,1:No,,1
375,1:No,2:Yes,+,0.716
376,1:No,1:No,,1
377,1:No,1:No,,0.999
378,1:No,1:No,,0.998
379,1:No,2:Yes,+,0.98
380,1:No,1:No,,0.996
381,1:No,1:No,,1
382,1:No,1:No,,0.961
383,1:No,1:No,,0.776
384,1:No,1:No,,1
385,1:No,1:No,,1
386,1:No,1:No,,0.937
387,1:No,1:No,,1
388,1:No,2:Yes,+,0.641
389,1:No,1:No,,1
390,1:No,1:No,,1
391,1:No,1:No,,0.998
392,1:No,1:No,,1
393,1:No,1:No,,1
394,1:No,1:No,,1
395,1:No,1:No,,1
396,1:No,1:No,,1
397,1:No,1:No,,0.986
398,1:No,1:No,,1
399,1:No,1:No,,1
400,1:No,1:No,,0.995
401,1:No,1:No,,1
402,1:No,1:No,,1
403,1:No,1:No,,0.971
404,1:No,1:No,,0.994
405,1:No,1:No,,1
406,1:No,1:No,,1
407,1:No,1:No,,1
408,1:No,1:No,,1
409,1:No,1:No,,1
410,1:No,1:No,,1
411,1:No,1:No,,0.997
412,1:No,2:Yes,+,0.563
413,1:No,1:No,,0.993
414,1:No,1:No,,1
415,1:No,1:No,,0.996
416,1:No,1:No,,0.994
417,1:No,1:No,,0.999
418,1:No,1:No,,1
419,1:No,1:No,,0.649
420,1:No,1:No,,1
421,1:No,1:No,,1
422,1:No,1:No,,0.978
423,1:No,1:No,,1
424,1:No,2:Yes,+,0.531
425,1:No,1:No,,1
426,1:No,1:No,,1
427,1:No,1:No,,0.755
428,1:No,1:No,,0.986
429,1:No,1:No,,1
430,1:No,1:No,,1
431,1:No,1:No,,1
432,1:No,1:No,,1
433,1:No,1:No,,0.999
434,1:No,1:No,,0.781
435,1:No,1:No,,0.999
436,1:No,1:No,,1
437,1:No,1:No,,1
438,1:No,1:No,,0.998
439,1:No,1:No,,0.988
440,1:No,2:Yes,+,0.618
441,1:No,1:No,,1
442,1:No,2:Yes,+,0.794
443,1:No,1:No,,1
444,1:No,1:No,,1
445,1:No,1:No,,1
446,1:No,1:No,,1
447,1:No,1:No,,1
448,1:No,1:No,,1
449,1:No,1:No,,0.996
450,1:No,1:No,,1
451,1:No,1:No,,0.999
452,1:No,1:No,,1
453,1:No,1:No,,0.996
454,1:No,1:No,,0.999
455,1:No,1:No,,0.952
456,1:No,1:No,,1
457,1:No,1:No,,1
458,1:No,1:No,,0.995
459,1:No,1:No,,1
460,1:No,1:No,,0.975
461,1:No,1:No,,1
462,1:No,1:No,,1
463,1:No,1:No,,1
464,1:No,1:No,,0.607
465,1:No,1:No,,1
466,1:No,1:No,,1
467,1:No,1:No,,1
468,1:No,1:No,,0.996
469,1:No,1:No,,1
470,1:No,1:No,,0.901
471,1:No,1:No,,0.999
472,1:No,1:No,,1
473,1:No,1:No,,1
474,1:No,1:No,,0.999
475,1:No,1:No,,1
476,1:No,1:No,,1
477,1:No,1:No,,0.991
478,1:No,1:No,,1
479,1:No,1:No,,1
480,1:No,1:No,,0.985
481,1:No,1:No,,0.999
482,1:No,1:No,,1
483,1:No,1:No,,0.993
484,1:No,1:No,,0.999
485,1:No,1:No,,0.627
486,1:No,2:Yes,+,0.997
487,1:No,1:No,,0.999
488,1:No,1:No,,1
489,1:No,1:No,,0.999
490,1:No,1:No,,1
491,1:No,1:No,,0.999
492,1:No,1:No,,0.998
493,1:No,1:No,,0.876
494,1:No,1:No,,0.992
495,1:No,1:No,,1
496,1:No,1:No,,1
497,1:No,1:No,,1
498,1:No,1:No,,1
499,1:No,1:No,,1
500,1:No,1:No,,0.57
501,1:No,1:No,,1
502,1:No,1:No,,0.984
503,1:No,1:No,,1
504,1:No,2:Yes,+,0.85
505,1:No,1:No,,1
506,1:No,1:No,,0.91
507,1:No,1:No,,1
508,1:No,1:No,,1
509,1:No,1:No,,0.968
510,1:No,2:Yes,+,0.987
511,1:No,1:No,,0.916
512,1:No,1:No,,1
513,1:No,1:No,,0.996
514,1:No,1:No,,0.998
515,1:No,1:No,,1
516,1:No,1:No,,1
517,1:No,1:No,,0.99
518,1:No,1:No,,1
519,1:No,1:No,,1
520,1:No,1:No,,1
521,1:No,1:No,,0.981
522,1:No,1:No,,0.995
523,1:No,1:No,,1
524,1:No,1:No,,0.996
525,1:No,1:No,,0.582
526,1:No,1:No,,0.999
527,1:No,1:No,,0.999
528,1:No,1:No,,0.999
529,1:No,1:No,,0.989
530,1:No,1:No,,1
531,1:No,2:Yes,+,0.745
532,1:No,1:No,,0.969
533,1:No,1:No,,1
534,1:No,1:No,,1
535,1:No,1:No,,0.835
536,1:No,1:No,,1
537,1:No,1:No,,1
538,1:No,1:No,,1
539,1:No,1:No,,1
540,1:No,1:No,,1
541,1:No,1:No,,1
542,1:No,1:No,,0.973
543,1:No,1:No,,1
544,1:No,1:No,,0.7
545,1:No,1:No,,0.998
546,1:No,1:No,,1
547,1:No,1:No,,0.95
548,1:No,1:No,,1
549,1:No,1:No,,1
550,1:No,1:No,,0.987
551,1:No,1:No,,1
552,1:No,1:No,,0.997
553,1:No,1:No,,1
554,1:No,1:No,,0.999
555,1:No,1:No,,0.998
556,1:No,1:No,,0.986
557,1:No,1:No,,1
558,1:No,1:No,,1
559,1:No,1:No,,1
560,1:No,1:No,,1
561,1:No,1:No,,1
562,1:No,1:No,,1
563,1:No,1:No,,0.905
564,1:No,1:No,,0.999
565,1:No,1:No,,0.999
566,1:No,1:No,,1
567,1:No,1:No,,1
568,1:No,1:No,,1
569,1:No,1:No,,0.999
570,1:No,1:No,,1
571,1:No,1:No,,1
572,1:No,1:No,,1
573,1:No,1:No,,1
574,1:No,1:No,,1
575,1:No,1:No,,1
576,1:No,1:No,,1
577,1:No,1:No,,0.977
578,1:No,1:No,,0.996
579,1:No,1:No,,1
580,1:No,1:No,,0.998
581,1:No,2:Yes,+,0.752
582,1:No,1:No,,1
583,1:No,1:No,,1
584,1:No,1:No,,1
585,1:No,1:No,,1
586,1:No,1:No,,1
587,1:No,1:No,,1
588,1:No,1:No,,0.951
589,1:No,1:No,,0.996
590,1:No,1:No,,1
591,1:No,1:No,,0.992
592,1:No,1:No,,1
593,1:No,1:No,,1
594,1:No,1:No,,1
595,1:No,1:No,,1
596,1:No,1:No,,0.903
597,1:No,1:No,,0.999
598,1:No,1:No,,1
599,1:No,1:No,,1
600,1:No,1:No,,1
601,1:No,1:No,,0.997
602,1:No,1:No,,1
603,1:No,2:Yes,+,0.758
604,1:No,1:No,,1
605,1:No,1:No,,0.966
606,1:No,1:No,,1
607,1:No,1:No,,1
608,1:No,1:No,,1
609,1:No,1:No,,0.996
610,1:No,1:No,,1
611,1:No,1:No,,1
612,1:No,1:No,,1
613,1:No,1:No,,0.982
614,1:No,1:No,,0.999
615,1:No,1:No,,0.999
616,1:No,1:No,,1
617,1:No,1:No,,1
618,1:No,1:No,,1
619,1:No,1:No,,0.867
620,1:No,2:Yes,+,0.964
621,1:No,1:No,,0.818
622,1:No,1:No,,1
623,1:No,1:No,,1
624,1:No,1:No,,1
625,1:No,1:No,,1
626,1:No,1:No,,1
627,1:No,1:No,,0.999
628,1:No,1:No,,1
629,1:No,1:No,,1
630,1:No,1:No,,0.833
631,1:No,1:No,,1
632,1:No,1:No,,0.974
633,1:No,1:No,,1
634,1:No,1:No,,1
635,1:No,1:No,,1
636,1:No,1:No,,1
637,1:No,1:No,,1
638,1:No,1:No,,1
639,1:No,1:No,,0.908
640,1:No,1:No,,1
641,1:No,1:No,,1
642,1:No,1:No,,1
643,1:No,1:No,,1
644,1:No,1:No,,0.999
645,1:No,1:No,,1
646,1:No,1:No,,1
647,1:No,1:No,,1
648,1:No,1:No,,1
649,1:No,1:No,,0.996
650,1:No,2:Yes,+,0.58
651,1:No,1:No,,0.999
652,1:No,1:No,,1
653,1:No,1:No,,1
654,1:No,1:No,,1
655,1:No,1:No,,1
656,1:No,1:No,,0.988
657,1:No,1:No,,1
658,1:No,1:No,,0.996
659,1:No,1:No,,1
660,1:No,1:No,,0.977
661,1:No,1:No,,1
662,1:No,1:No,,1
663,1:No,1:No,,0.994
664,1:No,1:No,,0.999
665,1:No,1:No,,1
666,1:No,1:No,,1
667,1:No,1:No,,1
668,1:No,1:No,,1
669,1:No,1:No,,0.998
670,1:No,1:No,,0.655
671,1:No,1:No,,0.996
672,1:No,1:No,,1
673,1:No,1:No,,1
674,1:No,1:No,,1
675,1:No,1:No,,1
676,1:No,1:No,,0.949
677,1:No,1:No,,1
678,1:No,1:No,,1
679,1:No,1:No,,1
680,1:No,1:No,,1
681,1:No,1:No,,1
682,1:No,1:No,,1
683,1:No,1:No,,0.964
684,1:No,1:No,,1
685,2:Yes,1:No,+,1
686,2:Yes,1:No,+,1
687,2:Yes,1:No,+,1
688,2:Yes,1:No,+,0.999
689,2:Yes,1:No,+,0.973
690,2:Yes,2:Yes,,0.584
691,2:Yes,1:No,+,0.929
692,2:Yes,1:No,+,1
693,2:Yes,1:No,+,1
694,2:Yes,1:No,+,1
695,2:Yes,1:No,+,0.99
696,2:Yes,1:No,+,1
697,2:Yes,1:No,+,0.941
698,2:Yes,1:No,+,0.961
699,2:Yes,1:No,+,0.573
700,2:Yes,1:No,+,1
701,2:Yes,1:No,+,1
702,2:Yes,1:No,+,1
703,2:Yes,1:No,+,0.956
704,2:Yes,1:No,+,1
705,2:Yes,1:No,+,1
706,2:Yes,1:No,+,0.997
707,2:Yes,1:No,+,0.999
708,2:Yes,1:No,+,1
709,2:Yes,1:No,+,1
710,2:Yes,1:No,+,1
711,2:Yes,1:No,+,0.998
712,2:Yes,1:No,+,0.98
713,2:Yes,1:No,+,0.99
714,2:Yes,1:No,+,1
715,2:Yes,1:No,+,0.998
716,2:Yes,1:No,+,0.996
717,2:Yes,1:No,+,0.977
718,2:Yes,1:No,+,1
719,2:Yes,1:No,+,0.999
720,2:Yes,1:No,+,0.984
721,2:Yes,1:No,+,0.816
722,2:Yes,1:No,+,1
723,2:Yes,1:No,+,1
724,2:Yes,1:No,+,0.995
725,2:Yes,1:No,+,1
726,2:Yes,1:No,+,1
727,2:Yes,1:No,+,0.938
728,2:Yes,1:No,+,1
729,2:Yes,1:No,+,1
730,2:Yes,1:No,+,1
731,2:Yes,1:No,+,0.955
732,2:Yes,1:No,+,1
733,2:Yes,1:No,+,0.953
734,2:Yes,1:No,+,1
735,2:Yes,1:No,+,1
736,2:Yes,1:No,+,0.938
737,2:Yes,1:No,+,1
738,2:Yes,1:No,+,1
739,2:Yes,1:No,+,1
740,2:Yes,1:No,+,1
741,2:Yes,1:No,+,0.99
742,2:Yes,1:No,+,1
743,2:Yes,1:No,+,0.976
744,2:Yes,1:No,+,0.999
745,2:Yes,1:No,+,1
746,2:Yes,1:No,+,1
747,2:Yes,1:No,+,1

