

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
367,1:No,1:No,,0.968
368,1:No,1:No,,0.852
369,1:No,1:No,,0.973
370,1:No,1:No,,0.903
371,1:No,1:No,,0.861
372,1:No,1:No,,0.97
373,1:No,1:No,,0.972
374,1:No,1:No,,0.919
375,1:No,1:No,,0.739
376,1:No,1:No,,0.942
377,1:No,1:No,,0.926
378,1:No,1:No,,0.942
379,1:No,1:No,,0.812
380,1:No,1:No,,0.928
381,1:No,1:No,,0.891
382,1:No,1:No,,0.908
383,1:No,1:No,,0.957
384,1:No,1:No,,0.984
385,1:No,1:No,,0.957
386,1:No,1:No,,0.938
387,1:No,1:No,,0.947
388,1:No,1:No,,0.88
389,1:No,1:No,,0.963
390,1:No,1:No,,0.976
391,1:No,1:No,,0.927
392,1:No,1:No,,0.753
393,1:No,1:No,,0.942
394,1:No,1:No,,0.946
395,1:No,1:No,,0.921
396,1:No,1:No,,0.927
397,1:No,1:No,,0.862
398,1:No,1:No,,0.908
399,1:No,1:No,,0.981
400,1:No,1:No,,0.955
401,1:No,1:No,,0.978
402,1:No,1:No,,0.968
403,1:No,1:No,,0.96
404,1:No,1:No,,0.929
405,1:No,1:No,,0.968
406,1:No,1:No,,0.964
407,1:No,1:No,,0.961
408,1:No,1:No,,0.954
409,1:No,1:No,,0.969
410,1:No,1:No,,0.963
411,1:No,1:No,,0.964
412,1:No,1:No,,0.937
413,1:No,1:No,,0.918
414,1:No,1:No,,0.935
415,1:No,1:No,,0.98
416,1:No,1:No,,0.958
417,1:No,1:No,,0.954
418,1:No,1:No,,0.937
419,1:No,1:No,,0.94
420,1:No,1:No,,0.973
421,1:No,1:No,,0.973
422,1:No,1:No,,0.953
423,1:No,1:No,,0.978
424,1:No,1:No,,0.907
425,1:No,1:No,,0.946
426,1:No,1:No,,0.983
427,1:No,1:No,,0.949
428,1:No,1:No,,0.904
429,1:No,1:No,,0.952
430,1:No,1:No,,0.969
431,1:No,1:No,,0.917
432,1:No,1:No,,0.975
433,1:No,1:No,,0.979
434,1:No,1:No,,0.915
435,1:No,1:No,,0.97
436,1:No,1:No,,0.96
437,1:No,1:No,,0.977
438,1:No,1:No,,0.976
439,1:No,1:No,,0.962
440,1:No,1:No,,0.913
441,1:No,1:No,,0.903
442,1:No,1:No,,0.784
443,1:No,1:No,,0.981
444,1:No,1:No,,0.968
445,1:No,1:No,,0.975
446,1:No,1:No,,0.961
447,1:No,1:No,,0.976
448,1:No,1:No,,0.868
449,1:No,1:No,,0.931
450,1:No,1:No,,0.99
451,1:No,1:No,,0.98
452,1:No,1:No,,0.982
453,1:No,1:No,,0.973
454,1:No,1:No,,0.943
455,1:No,1:No,,0.924
456,1:No,1:No,,0.895
457,1:No,1:No,,0.965
458,1:No,1:No,,0.801
459,1:No,1:No,,0.839
460,1:No,1:No,,0.838
461,1:No,1:No,,0.955
462,1:No,1:No,,0.983
463,1:No,1:No,,0.969
464,1:No,1:No,,0.971
465,1:No,1:No,,0.989
466,1:No,1:No,,0.985
467,1:No,1:No,,0.981
468,1:No,1:No,,0.95
469,1:No,1:No,,0.926
470,1:No,1:No,,0.93
471,1:No,1:No,,0.943
472,1:No,1:No,,0.906
473,1:No,1:No,,0.968
474,1:No,1:No,,0.945
475,1:No,1:No,,0.964
476,1:No,1:No,,0.964
477,1:No,1:No,,0.938
478,1:No,1:No,,0.94
479,1:No,1:No,,0.965
480,1:No,1:No,,0.976
481,1:No,1:No,,0.959
482,1:No,1:No,,0.945
483,1:No,1:No,,0.952
484,1:No,1:No,,0.867
485,1:No,1:No,,0.942
486,1:No,1:No,,0.835
487,1:No,1:No,,0.948
488,1:No,1:No,,0.973
489,1:No,1:No,,0.949
490,1:No,1:No,,0.985
491,1:No,1:No,,0.955
492,1:No,1:No,,0.949
493,1:No,1:No,,0.965
494,1:No,1:No,,0.959
495,1:No,1:No,,0.959
496,1:No,1:No,,0.98
497,1:No,1:No,,0.852
498,1:No,1:No,,0.982
499,1:No,1:No,,0.973
500,1:No,1:No,,0.956
501,1:No,1:No,,0.966
502,1:No,1:No,,0.872
503,1:No,1:No,,0.977
504,1:No,1:No,,0.892
505,1:No,1:No,,0.967
506,1:No,1:No,,0.886
507,1:No,1:No,,0.971
508,1:No,1:No,,0.973
509,1:No,1:No,,0.932
510,1:No,1:No,,0.79
511,1:No,1:No,,0.948
512,1:No,1:No,,0.978
513,1:No,1:No,,0.945
514,1:No,1:No,,0.824
515,1:No,1:No,,0.902
516,1:No,1:No,,0.991
517,1:No,1:No,,0.902
518,1:No,1:No,,0.896
519,1:No,1:No,,0.979
520,1:No,1:No,,0.946
521,1:No,1:No,,0.948
522,1:No,1:No,,0.791
523,1:No,1:No,,0.964
524,1:No,1:No,,0.944
525,1:No,1:No,,0.955
526,1:No,1:No,,0.968
527,1:No,1:No,,0.906
528,1:No,1:No,,0.948
529,1:No,1:No,,0.97
530,1:No,1:No,,0.959
531,1:No,1:No,,0.944
532,1:No,1:No,,0.946
533,1:No,1:No,,0.982
534,1:No,1:No,,0.972
535,1:No,1:No,,0.757
536,1:No,1:No,,0.984
537,1:No,1:No,,0.981
538,1:No,1:No,,0.982
539,1:No,1:No,,0.942
540,1:No,1:No,,0.969
541,1:No,1:No,,0.941
542,1:No,1:No,,0.892
543,1:No,1:No,,0.951
544,1:No,1:No,,0.979
545,1:No,1:No,,0.936
546,1:No,1:No,,0.973
547,1:No,1:No,,0.972
548,1:No,1:No,,0.929
549,1:No,1:No,,0.973
550,1:No,1:No,,0.864
551,1:No,1:No,,0.963
552,1:No,1:No,,0.88
553,1:No,1:No,,0.926
554,1:No,1:No,,0.843
555,1:No,1:No,,0.97
556,1:No,1:No,,0.865
557,1:No,1:No,,0.98
558,1:No,1:No,,0.951
559,1:No,1:No,,0.953
560,1:No,1:No,,0.961
561,1:No,1:No,,0.961
562,1:No,1:No,,0.977
563,1:No,1:No,,0.935
564,1:No,1:No,,0.916
565,1:No,1:No,,0.967
566,1:No,1:No,,0.986
567,1:No,1:No,,0.965
568,1:No,1:No,,0.961
569,1:No,1:No,,0.94
570,1:No,1:No,,0.964
571,1:No,1:No,,0.96
572,1:No,1:No,,0.975
573,1:No,1:No,,0.928
574,1:No,1:No,,0.969
575,1:No,1:No,,0.903
576,1:No,1:No,,0.922
577,1:No,1:No,,0.823
578,1:No,1:No,,0.833
579,1:No,1:No,,0.954
580,1:No,1:No,,0.938
581,1:No,1:No,,0.891
582,1:No,1:No,,0.989
583,1:No,1:No,,0.946
584,1:No,1:No,,0.968
585,1:No,1:No,,0.981
586,1:No,1:No,,0.896
587,1:No,1:No,,0.924
588,1:No,1:No,,0.95
589,1:No,1:No,,0.951
590,1:No,1:No,,0.921
591,1:No,1:No,,0.939
592,1:No,1:No,,0.969
593,1:No,1:No,,0.977
594,1:No,1:No,,0.907
595,1:No,1:No,,0.979
596,1:No,1:No,,0.952
597,1:No,1:No,,0.946
598,1:No,1:No,,0.925
599,1:No,1:No,,0.975
600,1:No,1:No,,0.933
601,1:No,1:No,,0.98
602,1:No,1:No,,0.976
603,1:No,1:No,,0.877
604,1:No,1:No,,0.973
605,1:No,1:No,,0.93
606,1:No,1:No,,0.959
607,1:No,1:No,,0.943
608,1:No,1:No,,0.966
609,1:No,1:No,,0.959
610,1:No,1:No,,0.959
611,1:No,1:No,,0.946
612,1:No,1:No,,0.936
613,1:No,1:No,,0.925
614,1:No,1:No,,0.892
615,1:No,1:No,,0.922
616,1:No,1:No,,0.963
617,1:No,1:No,,0.977
618,1:No,1:No,,0.933
619,1:No,1:No,,0.956
620,1:No,1:No,,0.887
621,1:No,1:No,,0.944
622,1:No,1:No,,0.991
623,1:No,1:No,,0.97
624,1:No,1:No,,0.98
625,1:No,1:No,,0.955
626,1:No,1:No,,0.969
627,1:No,1:No,,0.969
628,1:No,1:No,,0.976
629,1:No,1:No,,0.948
630,1:No,1:No,,0.801
631,1:No,1:No,,0.962
632,1:No,1:No,,0.963
633,1:No,1:No,,0.945
634,1:No,1:No,,0.979
635,1:No,1:No,,0.977
636,1:No,1:No,,0.953
637,1:No,1:No,,0.982
638,1:No,1:No,,0.941
639,1:No,1:No,,0.914
640,1:No,1:No,,0.975
641,1:No,1:No,,0.984
642,1:No,1:No,,0.972
643,1:No,1:No,,0.962
644,1:No,1:No,,0.933
645,1:No,1:No,,0.978
646,1:No,1:No,,0.976
647,1:No,1:No,,0.981
648,1:No,1:No,,0.944
649,1:No,1:No,,0.982
650,1:No,1:No,,0.696
651,1:No,1:No,,0.926
652,1:No,1:No,,0.982
653,1:No,1:No,,0.947
654,1:No,1:No,,0.98
655,1:No,1:No,,0.938
656,1:No,1:No,,0.967
657,1:No,1:No,,0.888
658,1:No,1:No,,0.981
659,1:No,1:No,,0.946
660,1:No,1:No,,0.901
661,1:No,1:No,,0.93
662,1:No,1:No,,0.935
663,1:No,1:No,,0.967
664,1:No,1:No,,0.961
665,1:No,1:No,,0.866
666,1:No,1:No,,0.971
667,1:No,1:No,,0.959
668,1:No,1:No,,0.985
669,1:No,1:No,,0.976
670,1:No,1:No,,0.766
671,1:No,1:No,,0.813
672,1:No,1:No,,0.936
673,1:No,1:No,,0.976
674,1:No,1:No,,0.992
675,1:No,1:No,,0.949
676,1:No,1:No,,0.929
677,1:No,1:No,,0.977
678,1:No,1:No,,0.966
679,1:No,1:No,,0.89
680,1:No,1:No,,0.933
681,1:No,1:No,,0.912
682,1:No,1:No,,0.99
683,1:No,1:No,,0.948
684,1:No,1:No,,0.952
685,2:Yes,1:No,+,0.973
686,2:Yes,1:No,+,0.917
687,2:Yes,1:No,+,0.948
688,2:Yes,1:No,+,0.927
689,2:Yes,1:No,+,0.646
690,2:Yes,1:No,+,0.785
691,2:Yes,1:No,+,0.906
692,2:Yes,1:No,+,0.892
693,2:Yes,1:No,+,0.961
694,2:Yes,1:No,+,0.975
695,2:Yes,1:No,+,0.965
696,2:Yes,1:No,+,0.9
697,2:Yes,1:No,+,0.791
698,2:Yes,1:No,+,0.934
699,2:Yes,1:No,+,0.808
700,2:Yes,1:No,+,0.961
701,2:Yes,1:No,+,0.957
702,2:Yes,1:No,+,0.959
703,2:Yes,1:No,+,0.913
704,2:Yes,1:No,+,0.944
705,2:Yes,1:No,+,0.927
706,2:Yes,1:No,+,0.916
707,2:Yes,1:No,+,0.981
708,2:Yes,1:No,+,0.974
709,2:Yes,1:No,+,0.944
710,2:Yes,1:No,+,0.971
711,2:Yes,1:No,+,0.966
712,2:Yes,1:No,+,0.934
713,2:Yes,1:No,+,0.955
714,2:Yes,1:No,+,0.984
715,2:Yes,1:No,+,0.876
716,2:Yes,1:No,+,0.931
717,2:Yes,1:No,+,0.904
718,2:Yes,1:No,+,0.967
719,2:Yes,1:No,+,0.948
720,2:Yes,1:No,+,0.956
721,2:Yes,1:No,+,0.796
722,2:Yes,1:No,+,0.859
723,2:Yes,1:No,+,0.949
724,2:Yes,1:No,+,0.971
725,2:Yes,1:No,+,0.905
726,2:Yes,1:No,+,0.906
727,2:Yes,1:No,+,0.904
728,2:Yes,1:No,+,0.837
729,2:Yes,1:No,+,0.861
730,2:Yes,1:No,+,0.948
731,2:Yes,1:No,+,0.924
732,2:Yes,1:No,+,0.958
733,2:Yes,1:No,+,0.885
734,2:Yes,1:No,+,0.888
735,2:Yes,1:No,+,0.931
736,2:Yes,1:No,+,0.695
737,2:Yes,1:No,+,0.95
738,2:Yes,1:No,+,0.929
739,2:Yes,1:No,+,0.976
740,2:Yes,1:No,+,0.977
741,2:Yes,1:No,+,0.963
742,2:Yes,1:No,+,0.959
743,2:Yes,1:No,+,0.968
744,2:Yes,1:No,+,0.972
745,2:Yes,1:No,+,0.991
746,2:Yes,1:No,+,0.911
747,2:Yes,1:No,+,0.968

