

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
104,1:No,1:No,,0.931
105,1:No,1:No,,0.975
106,1:No,1:No,,0.943
107,1:No,1:No,,0.88
108,1:No,1:No,,0.761
109,1:No,1:No,,0.953
110,1:No,1:No,,0.987
111,1:No,1:No,,0.951
112,1:No,1:No,,0.796
113,1:No,1:No,,0.985
114,1:No,1:No,,0.995
115,1:No,1:No,,0.937
116,1:No,1:No,,0.86
117,1:No,1:No,,0.996
118,1:No,1:No,,0.962
119,1:No,1:No,,0.983
120,1:No,1:No,,0.869
121,1:No,1:No,,0.97
122,1:No,1:No,,0.817
123,1:No,1:No,,0.996
124,1:No,1:No,,0.971
125,1:No,1:No,,0.989
126,1:No,1:No,,0.984
127,1:No,1:No,,0.982
128,1:No,1:No,,0.998
129,1:No,1:No,,0.982
130,1:No,1:No,,0.994
131,1:No,1:No,,0.973
132,1:No,1:No,,0.776
133,1:No,1:No,,0.957
134,1:No,1:No,,0.827
135,1:No,1:No,,0.989
136,1:No,1:No,,0.98
137,1:No,1:No,,0.907
138,1:No,1:No,,0.852
139,1:No,1:No,,0.92
140,1:No,1:No,,0.976
141,1:No,1:No,,0.954
142,1:No,1:No,,0.981
143,1:No,1:No,,0.973
144,1:No,1:No,,0.949
145,1:No,1:No,,0.896
146,1:No,1:No,,0.992
147,1:No,1:No,,0.973
148,1:No,1:No,,0.881
149,1:No,1:No,,0.93
150,1:No,1:No,,0.982
151,1:No,1:No,,0.973
152,1:No,1:No,,0.863
153,1:No,1:No,,0.991
154,1:No,1:No,,0.947
155,1:No,1:No,,0.995
156,1:No,1:No,,0.927
157,1:No,1:No,,0.913
158,1:No,1:No,,0.989
159,1:No,1:No,,0.828
160,1:No,1:No,,0.988
161,1:No,1:No,,0.782
162,1:No,1:No,,0.934
163,1:No,1:No,,0.842
164,1:No,1:No,,0.89
165,1:No,1:No,,0.998
166,1:No,1:No,,0.94
167,1:No,1:No,,0.939
168,1:No,1:No,,0.962
169,1:No,1:No,,0.906
170,1:No,1:No,,0.937
171,1:No,1:No,,0.957
172,1:No,1:No,,0.892
173,1:No,1:No,,0.975
174,1:No,1:No,,0.949
175,1:No,1:No,,0.981
176,1:No,1:No,,0.985
177,1:No,1:No,,0.989
178,1:No,1:No,,0.937
179,1:No,1:No,,0.881
180,1:No,1:No,,0.929
181,1:No,1:No,,0.996
182,1:No,1:No,,0.943
183,1:No,1:No,,0.923
184,1:No,1:No,,0.992
185,1:No,1:No,,0.983
186,1:No,1:No,,0.991
187,1:No,1:No,,0.845
188,1:No,1:No,,0.994
189,1:No,1:No,,0.986
190,1:No,1:No,,0.938
191,1:No,1:No,,0.856
192,1:No,1:No,,0.904
193,1:No,1:No,,0.931
194,1:No,1:No,,0.94
195,1:No,1:No,,0.894
196,1:No,1:No,,0.985
197,1:No,1:No,,0.996
198,1:No,1:No,,0.972
199,1:No,1:No,,0.805
200,1:No,1:No,,0.871
201,1:No,1:No,,0.994
202,1:No,1:No,,0.853
203,1:No,1:No,,0.995
204,1:No,1:No,,0.996
205,1:No,1:No,,0.997
206,1:No,1:No,,0.939
207,1:No,1:No,,0.95
208,1:No,1:No,,0.986
209,1:No,1:No,,0.973
210,1:No,1:No,,0.967
211,1:No,1:No,,0.828
212,1:No,1:No,,0.817
213,1:No,1:No,,0.912
214,1:No,1:No,,0.974
215,1:No,1:No,,0.971
216,1:No,1:No,,0.991
217,1:No,1:No,,0.984
218,1:No,1:No,,0.98
219,1:No,1:No,,0.96
220,1:No,1:No,,0.991
221,1:No,1:No,,0.992
222,1:No,1:No,,0.844
223,1:No,1:No,,0.958
224,1:No,1:No,,0.956
225,1:No,1:No,,0.99
226,1:No,1:No,,0.972
227,1:No,1:No,,0.978
228,1:No,1:No,,0.981
229,1:No,1:No,,0.944
230,1:No,1:No,,0.862
231,1:No,1:No,,0.989
232,1:No,1:No,,0.824
233,1:No,1:No,,0.999
234,1:No,1:No,,0.882
235,1:No,1:No,,0.841
236,1:No,1:No,,0.959
237,1:No,1:No,,0.991
238,1:No,1:No,,0.905
239,1:No,1:No,,0.981
240,1:No,1:No,,0.988
241,1:No,1:No,,0.977
242,1:No,1:No,,0.982
243,1:No,1:No,,0.988
244,1:No,1:No,,0.969
245,1:No,1:No,,0.889
246,1:No,1:No,,0.991
247,1:No,1:No,,0.899
248,1:No,1:No,,0.993
249,1:No,1:No,,0.939
250,1:No,1:No,,0.852
251,1:No,1:No,,0.765
252,1:No,1:No,,0.995
253,1:No,1:No,,0.945
254,1:No,1:No,,0.97
255,1:No,1:No,,0.915
256,1:No,1:No,,0.961
257,1:No,1:No,,0.98
258,1:No,1:No,,0.989
259,1:No,1:No,,0.883
260,1:No,1:No,,0.839
261,1:No,1:No,,0.934
262,1:No,1:No,,0.984
263,1:No,1:No,,0.99
264,1:No,1:No,,0.985
265,1:No,1:No,,0.95
266,1:No,1:No,,0.97
267,1:No,1:No,,0.983
268,1:No,1:No,,0.987
269,1:No,1:No,,0.856
270,1:No,1:No,,0.824
271,1:No,1:No,,0.957
272,1:No,1:No,,0.987
273,1:No,1:No,,0.992
274,1:No,1:No,,0.985
275,1:No,1:No,,0.99
276,1:No,1:No,,0.842
277,1:No,1:No,,0.976
278,1:No,1:No,,0.997
279,1:No,1:No,,0.981
280,1:No,1:No,,0.994
281,1:No,1:No,,0.99
282,1:No,1:No,,0.976
283,1:No,1:No,,0.818
284,1:No,1:No,,0.989
285,1:No,1:No,,0.99
286,1:No,1:No,,0.966
287,1:No,1:No,,0.934
288,1:No,1:No,,0.959
289,1:No,1:No,,0.983
290,1:No,1:No,,0.88
291,1:No,1:No,,0.989
292,1:No,1:No,,0.99
293,1:No,1:No,,0.981
294,1:No,1:No,,0.892
295,1:No,1:No,,0.994
296,1:No,1:No,,0.978
297,1:No,1:No,,0.87
298,1:No,1:No,,0.994
299,1:No,1:No,,0.959
300,1:No,1:No,,0.983
301,1:No,1:No,,0.875
302,1:No,1:No,,0.809
303,1:No,1:No,,0.938
304,1:No,1:No,,0.986
305,1:No,1:No,,0.946
306,1:No,1:No,,0.982
307,1:No,1:No,,0.811
308,1:No,1:No,,0.941
309,1:No,1:No,,0.833
310,1:No,1:No,,0.996
311,1:No,1:No,,0.973
312,1:No,1:No,,0.968
313,1:No,1:No,,0.806
314,1:No,1:No,,0.984
315,1:No,1:No,,0.959
316,1:No,1:No,,0.98
317,1:No,1:No,,0.975
318,1:No,1:No,,0.761
319,1:No,1:No,,0.988
320,1:No,1:No,,0.852
321,1:No,1:No,,0.837
322,1:No,1:No,,0.959
323,1:No,1:No,,0.923
324,1:No,1:No,,0.992
325,1:No,1:No,,0.971
326,1:No,1:No,,0.906
327,1:No,1:No,,0.994
328,1:No,1:No,,0.934
329,1:No,1:No,,0.989
330,1:No,1:No,,0.978
331,1:No,1:No,,0.872
332,1:No,1:No,,0.973
333,1:No,1:No,,0.996
334,1:No,1:No,,0.883
335,1:No,1:No,,0.939
336,1:No,1:No,,0.995
337,1:No,1:No,,0.985
338,1:No,1:No,,0.97
339,1:No,1:No,,0.859
340,1:No,1:No,,0.883
341,1:No,1:No,,0.857
342,1:No,1:No,,0.85
343,1:No,1:No,,0.912
344,1:No,1:No,,0.987
345,1:No,1:No,,0.959
346,1:No,1:No,,0.983
347,1:No,1:No,,0.991
348,1:No,1:No,,0.991
349,1:No,1:No,,0.944
350,1:No,1:No,,0.826
351,1:No,1:No,,0.962
352,1:No,1:No,,0.814
353,1:No,1:No,,0.888
354,1:No,1:No,,0.949
355,1:No,1:No,,0.808
356,1:No,1:No,,0.982
357,1:No,1:No,,0.946
358,1:No,1:No,,0.924
359,1:No,1:No,,0.995
360,1:No,1:No,,0.991
361,1:No,1:No,,0.865
362,1:No,1:No,,0.955
363,1:No,1:No,,0.777
364,1:No,1:No,,0.975
365,1:No,1:No,,0.984
366,1:No,1:No,,0.952
367,1:No,1:No,,0.991
368,1:No,1:No,,0.828
369,1:No,1:No,,0.996
370,1:No,1:No,,0.857
371,1:No,1:No,,0.891
372,1:No,1:No,,0.993
373,1:No,1:No,,0.992
374,1:No,1:No,,0.961
375,1:No,1:No,,0.781
376,1:No,1:No,,0.933
377,1:No,1:No,,0.93
378,1:No,1:No,,0.986
379,1:No,1:No,,0.85
380,1:No,1:No,,0.98
381,1:No,1:No,,0.866
382,1:No,1:No,,0.91
383,1:No,1:No,,0.966
384,1:No,1:No,,0.995
385,1:No,1:No,,0.987
386,1:No,1:No,,0.937
387,1:No,1:No,,0.987
388,1:No,1:No,,0.928
389,1:No,1:No,,0.99
390,1:No,1:No,,0.978
391,1:No,1:No,,0.888
392,1:No,1:No,,0.769
393,1:No,1:No,,0.932
394,1:No,1:No,,0.986
395,1:No,1:No,,0.887
396,1:No,1:No,,0.897
397,1:No,1:No,,0.827
398,1:No,1:No,,0.9
399,1:No,1:No,,0.993
400,1:No,1:No,,0.95
401,1:No,1:No,,0.996
402,1:No,1:No,,0.988
403,1:No,1:No,,0.984
404,1:No,1:No,,0.932
405,1:No,1:No,,0.966
406,1:No,1:No,,0.962
407,1:No,1:No,,0.969
408,1:No,1:No,,0.952
409,1:No,1:No,,0.984
410,1:No,1:No,,0.974
411,1:No,1:No,,0.981
412,1:No,1:No,,0.953
413,1:No,1:No,,0.939
414,1:No,1:No,,0.972
415,1:No,1:No,,0.983
416,1:No,1:No,,0.951
417,1:No,1:No,,0.963
418,1:No,1:No,,0.949
419,1:No,1:No,,0.931
420,1:No,1:No,,0.983
421,1:No,1:No,,0.992
422,1:No,1:No,,0.948
423,1:No,1:No,,0.983
424,1:No,1:No,,0.911
425,1:No,1:No,,0.983
426,1:No,1:No,,0.991
427,1:No,1:No,,0.964
428,1:No,1:No,,0.918
429,1:No,1:No,,0.953
430,1:No,1:No,,0.981
431,1:No,1:No,,0.925
432,1:No,1:No,,0.963
433,1:No,1:No,,0.996
434,1:No,1:No,,0.978
435,1:No,1:No,,0.978
436,1:No,1:No,,0.987
437,1:No,1:No,,0.994
438,1:No,1:No,,0.983
439,1:No,1:No,,0.98
440,1:No,1:No,,0.948
441,1:No,1:No,,0.954
442,1:No,1:No,,0.784
443,1:No,1:No,,0.995
444,1:No,1:No,,0.995
445,1:No,1:No,,0.993
446,1:No,1:No,,0.978
447,1:No,1:No,,0.993
448,1:No,1:No,,0.885
449,1:No,1:No,,0.97
450,1:No,1:No,,0.994
451,1:No,1:No,,0.986
452,1:No,1:No,,0.995
453,1:No,1:No,,0.977
454,1:No,1:No,,0.918
455,1:No,1:No,,0.897
456,1:No,1:No,,0.888
457,1:No,1:No,,0.992
458,1:No,1:No,,0.844
459,1:No,1:No,,0.811
460,1:No,1:No,,0.884
461,1:No,1:No,,0.971
462,1:No,1:No,,0.994
463,1:No,1:No,,0.99
464,1:No,1:No,,0.973
465,1:No,1:No,,0.996
466,1:No,1:No,,0.991
467,1:No,1:No,,0.989
468,1:No,1:No,,0.962
469,1:No,1:No,,0.962
470,1:No,1:No,,0.897
471,1:No,1:No,,0.915
472,1:No,1:No,,0.936
473,1:No,1:No,,0.978
474,1:No,1:No,,0.977
475,1:No,1:No,,0.994
476,1:No,1:No,,0.993
477,1:No,1:No,,0.95
478,1:No,1:No,,0.923
479,1:No,1:No,,0.982
480,1:No,1:No,,0.983
481,1:No,1:No,,0.975
482,1:No,1:No,,0.964
483,1:No,1:No,,0.974
484,1:No,1:No,,0.841
485,1:No,1:No,,0.967
486,1:No,1:No,,0.824
487,1:No,1:No,,0.982
488,1:No,1:No,,0.986
489,1:No,1:No,,0.958
490,1:No,1:No,,0.998
491,1:No,1:No,,0.975
492,1:No,1:No,,0.97
493,1:No,1:No,,0.963
494,1:No,1:No,,0.987
495,1:No,1:No,,0.972
496,1:No,1:No,,0.989
497,1:No,1:No,,0.901
498,1:No,1:No,,0.997
499,1:No,1:No,,0.991
500,1:No,1:No,,0.96
501,1:No,1:No,,0.983
502,1:No,1:No,,0.906
503,1:No,1:No,,0.99
504,1:No,1:No,,0.916
505,1:No,1:No,,0.988
506,1:No,1:No,,0.877
507,1:No,1:No,,0.985
508,1:No,1:No,,0.961
509,1:No,1:No,,0.962
510,1:No,1:No,,0.811
511,1:No,1:No,,0.972
512,1:No,1:No,,0.994
513,1:No,1:No,,0.948
514,1:No,1:No,,0.934
515,1:No,1:No,,0.92
516,1:No,1:No,,0.998
517,1:No,1:No,,0.9
518,1:No,1:No,,0.954
519,1:No,1:No,,0.983
520,1:No,1:No,,0.983
521,1:No,1:No,,0.931
522,1:No,1:No,,0.815
523,1:No,1:No,,0.983
524,1:No,1:No,,0.895
525,1:No,1:No,,0.957
526,1:No,1:No,,0.977
527,1:No,1:No,,0.891
528,1:No,1:No,,0.972
529,1:No,1:No,,0.969
530,1:No,1:No,,0.988
531,1:No,1:No,,0.924
532,1:No,1:No,,0.964
533,1:No,1:No,,0.987
534,1:No,1:No,,0.988
535,1:No,1:No,,0.788
536,1:No,1:No,,0.998
537,1:No,1:No,,0.992
538,1:No,1:No,,0.997
539,1:No,1:No,,0.898
540,1:No,1:No,,0.995
541,1:No,1:No,,0.967
542,1:No,1:No,,0.938
543,1:No,1:No,,0.979
544,1:No,1:No,,0.989
545,1:No,1:No,,0.934
546,1:No,1:No,,0.993
547,1:No,1:No,,0.978
548,1:No,1:No,,0.96
549,1:No,1:No,,0.996
550,1:No,1:No,,0.812
551,1:No,1:No,,0.989
552,1:No,1:No,,0.878
553,1:No,1:No,,0.963
554,1:No,1:No,,0.824
555,1:No,1:No,,0.988
556,1:No,1:No,,0.844
557,1:No,1:No,,0.997
558,1:No,1:No,,0.984
559,1:No,1:No,,0.965
560,1:No,1:No,,0.984
561,1:No,1:No,,0.968
562,1:No,1:No,,0.997
563,1:No,1:No,,0.92
564,1:No,1:No,,0.896
565,1:No,1:No,,0.959
566,1:No,1:No,,0.996
567,1:No,1:No,,0.992
568,1:No,1:No,,0.99
569,1:No,1:No,,0.932
570,1:No,1:No,,0.975
571,1:No,1:No,,0.959
572,1:No,1:No,,0.989
573,1:No,1:No,,0.892
574,1:No,1:No,,0.994
575,1:No,1:No,,0.839
576,1:No,1:No,,0.904
577,1:No,1:No,,0.798
578,1:No,1:No,,0.84
579,1:No,1:No,,0.985
580,1:No,1:No,,0.964
581,1:No,1:No,,0.907
582,1:No,1:No,,0.995
583,1:No,1:No,,0.973
584,1:No,1:No,,0.993
585,1:No,1:No,,0.997
586,1:No,1:No,,0.929
587,1:No,1:No,,0.926
588,1:No,1:No,,0.947
589,1:No,1:No,,0.956
590,1:No,1:No,,0.915
591,1:No,1:No,,0.924
592,1:No,1:No,,0.991
593,1:No,1:No,,0.997
594,1:No,1:No,,0.953
595,1:No,1:No,,0.991
596,1:No,1:No,,0.963
597,1:No,1:No,,0.948
598,1:No,1:No,,0.916
599,1:No,1:No,,0.992
600,1:No,1:No,,0.913
601,1:No,1:No,,0.988
602,1:No,1:No,,0.992
603,1:No,1:No,,0.825
604,1:No,1:No,,0.985
605,1:No,1:No,,0.936
606,1:No,1:No,,0.972
607,1:No,1:No,,0.962
608,1:No,1:No,,0.994
609,1:No,1:No,,0.963
610,1:No,1:No,,0.984
611,1:No,1:No,,0.968
612,1:No,1:No,,0.957
613,1:No,1:No,,0.952
614,1:No,1:No,,0.868
615,1:No,1:No,,0.94
616,1:No,1:No,,0.99
617,1:No,1:No,,0.994
618,1:No,1:No,,0.96
619,1:No,1:No,,0.972
620,1:No,1:No,,0.909
621,1:No,1:No,,0.96
622,1:No,1:No,,0.995
623,1:No,1:No,,0.977
624,1:No,1:No,,0.996
625,1:No,1:No,,0.988
626,1:No,1:No,,0.978
627,1:No,1:No,,0.974
628,1:No,1:No,,0.962
629,1:No,1:No,,0.944
630,1:No,1:No,,0.824
631,1:No,1:No,,0.981
632,1:No,1:No,,0.967
633,1:No,1:No,,0.964
634,1:No,1:No,,0.988
635,1:No,1:No,,0.995
636,1:No,1:No,,0.973
637,1:No,1:No,,0.995
638,1:No,1:No,,0.942
639,1:No,1:No,,0.864
640,1:No,1:No,,0.988
641,1:No,1:No,,0.997
642,1:No,1:No,,0.995
643,1:No,1:No,,0.975
644,1:No,1:No,,0.873
645,1:No,1:No,,0.985
646,1:No,1:No,,0.984
647,1:No,1:No,,0.995
648,1:No,1:No,,0.948
649,1:No,1:No,,0.989
650,1:No,1:No,,0.757
651,1:No,1:No,,0.957
652,1:No,1:No,,0.998
653,1:No,1:No,,0.979
654,1:No,1:No,,0.993
655,1:No,1:No,,0.9
656,1:No,1:No,,0.969
657,1:No,1:No,,0.877
658,1:No,1:No,,0.994
659,1:No,1:No,,0.974
660,1:No,1:No,,0.884
661,1:No,1:No,,0.977
662,1:No,1:No,,0.956
663,1:No,1:No,,0.993
664,1:No,1:No,,0.985
665,1:No,1:No,,0.873
666,1:No,1:No,,0.976
667,1:No,1:No,,0.973
668,1:No,1:No,,0.995
669,1:No,1:No,,0.978
670,1:No,1:No,,0.799
671,1:No,1:No,,0.831
672,1:No,1:No,,0.936
673,1:No,1:No,,0.979
674,1:No,1:No,,0.997
675,1:No,1:No,,0.917
676,1:No,1:No,,0.971
677,1:No,1:No,,0.995
678,1:No,1:No,,0.977
679,1:No,1:No,,0.845
680,1:No,1:No,,0.933
681,1:No,1:No,,0.877
682,1:No,1:No,,0.998
683,1:No,1:No,,0.966
684,1:No,1:No,,0.985
685,2:Yes,1:No,+,0.994
686,2:Yes,1:No,+,0.961
687,2:Yes,1:No,+,0.971
688,2:Yes,1:No,+,0.895
689,2:Yes,1:No,+,0.757
690,2:Yes,1:No,+,0.835
691,2:Yes,1:No,+,0.945
692,2:Yes,1:No,+,0.936
693,2:Yes,1:No,+,0.967
694,2:Yes,1:No,+,0.994
695,2:Yes,1:No,+,0.988
696,2:Yes,1:No,+,0.836
697,2:Yes,1:No,+,0.821
698,2:Yes,1:No,+,0.95
699,2:Yes,1:No,+,0.895
700,2:Yes,1:No,+,0.98
701,2:Yes,1:No,+,0.985
702,2:Yes,1:No,+,0.988
703,2:Yes,1:No,+,0.934
704,2:Yes,1:No,+,0.941
705,2:Yes,1:No,+,0.891
706,2:Yes,1:No,+,0.955
707,2:Yes,1:No,+,0.986
708,2:Yes,1:No,+,0.993
709,2:Yes,1:No,+,0.987
710,2:Yes,1:No,+,0.996
711,2:Yes,1:No,+,0.986
712,2:Yes,1:No,+,0.959
713,2:Yes,1:No,+,0.968
714,2:Yes,1:No,+,0.994
715,2:Yes,1:No,+,0.854
716,2:Yes,1:No,+,0.935
717,2:Yes,1:No,+,0.852
718,2:Yes,1:No,+,0.991
719,2:Yes,1:No,+,0.951
720,2:Yes,1:No,+,0.975
721,2:Yes,1:No,+,0.862
722,2:Yes,1:No,+,0.89
723,2:Yes,1:No,+,0.936
724,2:Yes,1:No,+,0.98
725,2:Yes,1:No,+,0.906
726,2:Yes,1:No,+,0.936
727,2:Yes,1:No,+,0.938
728,2:Yes,1:No,+,0.93
729,2:Yes,1:No,+,0.928
730,2:Yes,1:No,+,0.978
731,2:Yes,1:No,+,0.939
732,2:Yes,1:No,+,0.952
733,2:Yes,1:No,+,0.893
734,2:Yes,1:No,+,0.848
735,2:Yes,1:No,+,0.955
736,2:Yes,1:No,+,0.765
737,2:Yes,1:No,+,0.932
738,2:Yes,1:No,+,0.89
739,2:Yes,1:No,+,0.995
740,2:Yes,1:No,+,0.976
741,2:Yes,1:No,+,0.978
742,2:Yes,1:No,+,0.987
743,2:Yes,1:No,+,0.971
744,2:Yes,1:No,+,0.98
745,2:Yes,1:No,+,0.997
746,2:Yes,1:No,+,0.916
747,2:Yes,1:No,+,0.988

