@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
48,15,467,217,0.682749,0.761905,0.093204,0.761905,0.906796,0.16609,0.689424,1.105132,0.000001
48,15,466,218,0.681287,0.761905,0.093385,0.761905,0.906615,0.166378,0.688086,1.107282,0.000001
48,15,465,219,0.679825,0.761905,0.093567,0.761905,0.906433,0.166667,0.686747,1.10944,0.000001
48,15,464,220,0.678363,0.761905,0.09375,0.761905,0.90625,0.166957,0.685408,1.111607,0.000001
48,15,463,221,0.676901,0.761905,0.093933,0.761905,0.906067,0.167247,0.68407,1.113782,0.000001
48,15,462,222,0.675439,0.761905,0.094118,0.761905,0.905882,0.167539,0.682731,1.115966,0.000001
48,15,461,223,0.673977,0.761905,0.094303,0.761905,0.905697,0.167832,0.681392,1.118159,0.000001
47,16,461,223,0.673977,0.746032,0.09252,0.746032,0.90748,0.164623,0.680054,1.097019,0.000002
47,16,460,224,0.672515,0.746032,0.092702,0.746032,0.907298,0.164912,0.678715,1.099183,0.000002
47,16,459,225,0.671053,0.746032,0.092885,0.746032,0.907115,0.165202,0.677376,1.101355,0.000002
47,16,458,226,0.669591,0.746032,0.093069,0.746032,0.906931,0.165493,0.676037,1.103536,0.000002
47,16,457,227,0.668129,0.746032,0.093254,0.746032,0.906746,0.165785,0.674699,1.105726,0.000002
47,16,456,228,0.666667,0.746032,0.093439,0.746032,0.906561,0.166078,0.67336,1.107924,0.000002
47,16,455,229,0.665205,0.746032,0.093625,0.746032,0.906375,0.166372,0.672021,1.110131,0.000002
47,16,454,230,0.663743,0.746032,0.093812,0.746032,0.906188,0.166667,0.670683,1.112347,0.000002
47,16,453,231,0.662281,0.746032,0.094,0.746032,0.906,0.166963,0.669344,1.114571,0.000002
47,16,452,232,0.660819,0.746032,0.094188,0.746032,0.905812,0.16726,0.668005,1.116805,0.000002
47,16,451,233,0.659357,0.746032,0.094378,0.746032,0.905622,0.167558,0.666667,1.119048,0.000002
47,16,450,234,0.657895,0.746032,0.094567,0.746032,0.905433,0.167857,0.665328,1.121299,0.000002
47,16,449,235,0.656433,0.746032,0.094758,0.746032,0.905242,0.168157,0.663989,1.12356,0.000002
47,16,448,236,0.654971,0.746032,0.094949,0.746032,0.905051,0.168459,0.662651,1.12583,0.000002
46,17,448,236,0.654971,0.730159,0.093117,0.730159,0.906883,0.165171,0.661312,1.104106,0.000002
46,17,447,237,0.653509,0.730159,0.093306,0.730159,0.906694,0.165468,0.659973,1.106346,0.000002
46,17,446,238,0.652047,0.730159,0.093496,0.730159,0.906504,0.165766,0.658635,1.108595,0.000002
46,17,445,239,0.650585,0.730159,0.093686,0.730159,0.906314,0.166065,0.657296,1.110852,0.000002
46,17,444,240,0.649123,0.730159,0.093878,0.730159,0.906122,0.166365,0.655957,1.11312,0.000003
46,17,443,241,0.647661,0.730159,0.09407,0.730159,0.90593,0.166667,0.654618,1.115396,0.000003
46,17,442,242,0.646199,0.730159,0.094262,0.730159,0.905738,0.166969,0.65328,1.117681,0.000003
46,17,441,243,0.644737,0.730159,0.094456,0.730159,0.905544,0.167273,0.651941,1.119977,0.000003
46,17,440,244,0.643275,0.730159,0.09465,0.730159,0.90535,0.167577,0.650602,1.122281,0.000003
46,17,439,245,0.641813,0.730159,0.094845,0.730159,0.905155,0.167883,0.649264,1.124595,0.000003
46,17,438,246,0.640351,0.730159,0.095041,0.730159,0.904959,0.16819,0.647925,1.126919,0.000003
46,17,437,247,0.638889,0.730159,0.095238,0.730159,0.904762,0.168498,0.646586,1.129252,0.000004
46,17,436,248,0.637427,0.730159,0.095436,0.730159,0.904564,0.168807,0.645248,1.131595,0.000004
46,17,435,249,0.635965,0.730159,0.095634,0.730159,0.904366,0.169118,0.643909,1.133947,0.000004
45,18,435,249,0.635965,0.714286,0.09375,0.714286,0.90625,0.165746,0.64257,1.111607,0.000004
45,18,434,250,0.634503,0.714286,0.093946,0.714286,0.906054,0.166052,0.641232,1.113928,0.000004
