

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
212,1:No,1:No,,0.859
213,1:No,1:No,,0.952
214,1:No,1:No,,0.97
215,1:No,1:No,,0.964
216,1:No,1:No,,0.977
217,1:No,1:No,,0.961
218,1:No,1:No,,0.966
219,1:No,1:No,,0.924
220,1:No,1:No,,0.982
221,1:No,1:No,,0.978
222,1:No,1:No,,0.876
223,1:No,1:No,,0.958
224,1:No,1:No,,0.95
225,1:No,1:No,,0.969
226,1:No,1:No,,0.961
227,1:No,1:No,,0.97
228,1:No,1:No,,0.953
229,1:No,1:No,,0.943
230,1:No,1:No,,0.89
231,1:No,1:No,,0.954
232,1:No,1:No,,0.834
233,1:No,1:No,,0.996
234,1:No,1:No,,0.914
235,1:No,1:No,,0.841
236,1:No,1:No,,0.959
237,1:No,1:No,,0.989
238,1:No,1:No,,0.921
239,1:No,1:No,,0.965
240,1:No,1:No,,0.983
241,1:No,1:No,,0.963
242,1:No,1:No,,0.972
243,1:No,1:No,,0.969
244,1:No,1:No,,0.966
245,1:No,1:No,,0.907
246,1:No,1:No,,0.987
247,1:No,1:No,,0.942
248,1:No,1:No,,0.987
249,1:No,1:No,,0.951
250,1:No,1:No,,0.857
251,1:No,1:No,,0.725
252,1:No,1:No,,0.977
253,1:No,1:No,,0.877
254,1:No,1:No,,0.965
255,1:No,1:No,,0.93
256,1:No,1:No,,0.934
257,1:No,1:No,,0.96
258,1:No,1:No,,0.966
259,1:No,1:No,,0.842
260,1:No,1:No,,0.703
261,1:No,1:No,,0.93
262,1:No,1:No,,0.964
263,1:No,1:No,,0.968
264,1:No,1:No,,0.971
265,1:No,1:No,,0.937
266,1:No,1:No,,0.961
267,1:No,1:No,,0.98
268,1:No,1:No,,0.981
269,1:No,1:No,,0.87
270,1:No,1:No,,0.847
271,1:No,1:No,,0.944
272,1:No,1:No,,0.973
273,1:No,1:No,,0.977
274,1:No,1:No,,0.974
275,1:No,1:No,,0.954
276,1:No,1:No,,0.888
277,1:No,1:No,,0.964
278,1:No,1:No,,0.98
279,1:No,1:No,,0.968
280,1:No,1:No,,0.975
281,1:No,1:No,,0.974
282,1:No,1:No,,0.964
283,1:No,1:No,,0.78
284,1:No,1:No,,0.97
285,1:No,1:No,,0.977
286,1:No,1:No,,0.951
287,1:No,1:No,,0.957
288,1:No,1:No,,0.966
289,1:No,1:No,,0.968
290,1:No,1:No,,0.881
291,1:No,1:No,,0.987
292,1:No,1:No,,0.964
293,1:No,1:No,,0.975
294,1:No,1:No,,0.892
295,1:No,1:No,,0.988
296,1:No,1:No,,0.946
297,1:No,1:No,,0.891
298,1:No,1:No,,0.974
299,1:No,1:No,,0.908
300,1:No,1:No,,0.977
301,1:No,1:No,,0.898
302,1:No,1:No,,0.852
303,1:No,1:No,,0.95
304,1:No,1:No,,0.972
305,1:No,1:No,,0.909
306,1:No,1:No,,0.964
307,1:No,1:No,,0.822
308,1:No,1:No,,0.916
309,1:No,1:No,,0.761
310,1:No,1:No,,0.986
311,1:No,1:No,,0.96
312,1:No,1:No,,0.967
313,1:No,1:No,,0.789
314,1:No,1:No,,0.958
315,1:No,1:No,,0.943
316,1:No,1:No,,0.98
317,1:No,1:No,,0.971
318,1:No,1:No,,0.675
319,1:No,1:No,,0.984
320,1:No,1:No,,0.786
321,1:No,1:No,,0.837
322,1:No,1:No,,0.946
323,1:No,1:No,,0.932
324,1:No,1:No,,0.975
325,1:No,1:No,,0.961
326,1:No,1:No,,0.917
327,1:No,1:No,,0.986
328,1:No,1:No,,0.921
329,1:No,1:No,,0.967
330,1:No,1:No,,0.969
331,1:No,1:No,,0.724
332,1:No,1:No,,0.927
333,1:No,1:No,,0.986
334,1:No,1:No,,0.918
335,1:No,1:No,,0.942
336,1:No,1:No,,0.974
337,1:No,1:No,,0.96
338,1:No,1:No,,0.959
339,1:No,1:No,,0.83
340,1:No,1:No,,0.86
341,1:No,1:No,,0.81
342,1:No,1:No,,0.865
343,1:No,1:No,,0.865
344,1:No,1:No,,0.949
345,1:No,1:No,,0.944
346,1:No,1:No,,0.973
347,1:No,1:No,,0.974
348,1:No,1:No,,0.971
349,1:No,1:No,,0.941
350,1:No,1:No,,0.869
351,1:No,1:No,,0.949
352,1:No,1:No,,0.836
353,1:No,1:No,,0.886
354,1:No,1:No,,0.944
355,1:No,1:No,,0.817
356,1:No,1:No,,0.962
357,1:No,1:No,,0.941
358,1:No,1:No,,0.946
359,1:No,1:No,,0.979
360,1:No,1:No,,0.979
361,1:No,1:No,,0.928
362,1:No,1:No,,0.966
363,1:No,1:No,,0.708
364,1:No,1:No,,0.964
365,1:No,1:No,,0.974
366,1:No,1:No,,0.946
367,1:No,1:No,,0.971
368,1:No,1:No,,0.829
369,1:No,1:No,,0.976
370,1:No,1:No,,0.91
371,1:No,1:No,,0.856
372,1:No,1:No,,0.973
373,1:No,1:No,,0.977
374,1:No,1:No,,0.92
375,1:No,1:No,,0.738
376,1:No,1:No,,0.945
377,1:No,1:No,,0.929
378,1:No,1:No,,0.948
379,1:No,1:No,,0.796
380,1:No,1:No,,0.929
381,1:No,1:No,,0.875
382,1:No,1:No,,0.914
383,1:No,1:No,,0.956
384,1:No,1:No,,0.985
385,1:No,1:No,,0.962
386,1:No,1:No,,0.943
387,1:No,1:No,,0.952
388,1:No,1:No,,0.87
389,1:No,1:No,,0.968
390,1:No,1:No,,0.98
391,1:No,1:No,,0.935
392,1:No,1:No,,0.758
393,1:No,1:No,,0.948
394,1:No,1:No,,0.952
395,1:No,1:No,,0.912
396,1:No,1:No,,0.933
397,1:No,1:No,,0.845
398,1:No,1:No,,0.915
399,1:No,1:No,,0.984
400,1:No,1:No,,0.956
401,1:No,1:No,,0.981
402,1:No,1:No,,0.972
403,1:No,1:No,,0.963
404,1:No,1:No,,0.916
405,1:No,1:No,,0.971
406,1:No,1:No,,0.968
407,1:No,1:No,,0.963
408,1:No,1:No,,0.959
409,1:No,1:No,,0.973
410,1:No,1:No,,0.966
411,1:No,1:No,,0.966
412,1:No,1:No,,0.944
413,1:No,1:No,,0.921
414,1:No,1:No,,0.945
415,1:No,1:No,,0.981
416,1:No,1:No,,0.963
417,1:No,1:No,,0.957
418,1:No,1:No,,0.944
419,1:No,1:No,,0.94
420,1:No,1:No,,0.975
421,1:No,1:No,,0.976
422,1:No,1:No,,0.959
423,1:No,1:No,,0.981
424,1:No,1:No,,0.918
425,1:No,1:No,,0.953
426,1:No,1:No,,0.984
427,1:No,1:No,,0.955
428,1:No,1:No,,0.897
429,1:No,1:No,,0.954
430,1:No,1:No,,0.972
431,1:No,1:No,,0.921
432,1:No,1:No,,0.977
433,1:No,1:No,,0.982
434,1:No,1:No,,0.92
435,1:No,1:No,,0.973
436,1:No,1:No,,0.963
437,1:No,1:No,,0.983
438,1:No,1:No,,0.978
439,1:No,1:No,,0.967
440,1:No,1:No,,0.919
441,1:No,1:No,,0.899
442,1:No,1:No,,0.769
443,1:No,1:No,,0.985
444,1:No,1:No,,0.97
445,1:No,1:No,,0.98
446,1:No,1:No,,0.966
447,1:No,1:No,,0.979
448,1:No,1:No,,0.872
449,1:No,1:No,,0.933
450,1:No,1:No,,0.993
451,1:No,1:No,,0.984
452,1:No,1:No,,0.986
453,1:No,1:No,,0.974
454,1:No,1:No,,0.938
455,1:No,1:No,,0.933
456,1:No,1:No,,0.913
457,1:No,1:No,,0.969
458,1:No,1:No,,0.795
459,1:No,1:No,,0.81
460,1:No,1:No,,0.843
461,1:No,1:No,,0.959
462,1:No,1:No,,0.986
463,1:No,1:No,,0.975
464,1:No,1:No,,0.971
465,1:No,1:No,,0.993
466,1:No,1:No,,0.986
467,1:No,1:No,,0.985
468,1:No,1:No,,0.949
469,1:No,1:No,,0.935
470,1:No,1:No,,0.932
471,1:No,1:No,,0.948
472,1:No,1:No,,0.909
473,1:No,1:No,,0.974
474,1:No,1:No,,0.948
475,1:No,1:No,,0.97
476,1:No,1:No,,0.968
477,1:No,1:No,,0.947
478,1:No,1:No,,0.946
479,1:No,1:No,,0.972
480,1:No,1:No,,0.978
481,1:No,1:No,,0.965
482,1:No,1:No,,0.951
483,1:No,1:No,,0.954
484,1:No,1:No,,0.862
485,1:No,1:No,,0.947
486,1:No,1:No,,0.817
487,1:No,1:No,,0.954
488,1:No,1:No,,0.981
489,1:No,1:No,,0.953
490,1:No,1:No,,0.989
491,1:No,1:No,,0.961
492,1:No,1:No,,0.951
493,1:No,1:No,,0.966
494,1:No,1:No,,0.965
495,1:No,1:No,,0.967
496,1:No,1:No,,0.982
497,1:No,1:No,,0.878
498,1:No,1:No,,0.984
499,1:No,1:No,,0.977
500,1:No,1:No,,0.951
501,1:No,1:No,,0.969
502,1:No,1:No,,0.871
503,1:No,1:No,,0.981
504,1:No,1:No,,0.905
505,1:No,1:No,,0.971
506,1:No,1:No,,0.893
507,1:No,1:No,,0.975
508,1:No,1:No,,0.977
509,1:No,1:No,,0.934
510,1:No,1:No,,0.806
511,1:No,1:No,,0.952
512,1:No,1:No,,0.981
513,1:No,1:No,,0.937
514,1:No,1:No,,0.813
515,1:No,1:No,,0.912
516,1:No,1:No,,0.995
517,1:No,1:No,,0.892
518,1:No,1:No,,0.897
519,1:No,1:No,,0.983
520,1:No,1:No,,0.952
521,1:No,1:No,,0.947
522,1:No,1:No,,0.788
523,1:No,1:No,,0.967
524,1:No,1:No,,0.927
525,1:No,1:No,,0.953
526,1:No,1:No,,0.97
527,1:No,1:No,,0.905
528,1:No,1:No,,0.952
529,1:No,1:No,,0.971
530,1:No,1:No,,0.963
531,1:No,1:No,,0.949
532,1:No,1:No,,0.955
533,1:No,1:No,,0.986
534,1:No,1:No,,0.975
535,1:No,1:No,,0.752
536,1:No,1:No,,0.986
537,1:No,1:No,,0.986
538,1:No,1:No,,0.985
539,1:No,1:No,,0.943
540,1:No,1:No,,0.974
541,1:No,1:No,,0.947
542,1:No,1:No,,0.89
543,1:No,1:No,,0.957
544,1:No,1:No,,0.982
545,1:No,1:No,,0.941
546,1:No,1:No,,0.974
547,1:No,1:No,,0.975
548,1:No,1:No,,0.94
549,1:No,1:No,,0.976
550,1:No,1:No,,0.841
551,1:No,1:No,,0.967
552,1:No,1:No,,0.898
553,1:No,1:No,,0.926
554,1:No,1:No,,0.817
555,1:No,1:No,,0.974
556,1:No,1:No,,0.853
557,1:No,1:No,,0.983
558,1:No,1:No,,0.958
559,1:No,1:No,,0.952
560,1:No,1:No,,0.967
561,1:No,1:No,,0.964
562,1:No,1:No,,0.979
563,1:No,1:No,,0.936
564,1:No,1:No,,0.913
565,1:No,1:No,,0.971
566,1:No,1:No,,0.988
567,1:No,1:No,,0.97
568,1:No,1:No,,0.967
569,1:No,1:No,,0.948
570,1:No,1:No,,0.968
571,1:No,1:No,,0.959
572,1:No,1:No,,0.977
573,1:No,1:No,,0.926
574,1:No,1:No,,0.974
575,1:No,1:No,,0.915
576,1:No,1:No,,0.924
577,1:No,1:No,,0.796
578,1:No,1:No,,0.807
579,1:No,1:No,,0.957
580,1:No,1:No,,0.941
581,1:No,1:No,,0.897
582,1:No,1:No,,0.992
583,1:No,1:No,,0.953
584,1:No,1:No,,0.971
585,1:No,1:No,,0.984
586,1:No,1:No,,0.903
587,1:No,1:No,,0.938
588,1:No,1:No,,0.956
589,1:No,1:No,,0.949
590,1:No,1:No,,0.913
591,1:No,1:No,,0.945
592,1:No,1:No,,0.972
593,1:No,1:No,,0.979
594,1:No,1:No,,0.909
595,1:No,1:No,,0.983
596,1:No,1:No,,0.957
597,1:No,1:No,,0.95
598,1:No,1:No,,0.923
599,1:No,1:No,,0.98
600,1:No,1:No,,0.933
601,1:No,1:No,,0.982
602,1:No,1:No,,0.982
603,1:No,1:No,,0.867
604,1:No,1:No,,0.977
605,1:No,1:No,,0.924
606,1:No,1:No,,0.961
607,1:No,1:No,,0.948
608,1:No,1:No,,0.97
609,1:No,1:No,,0.958
610,1:No,1:No,,0.963
611,1:No,1:No,,0.952
612,1:No,1:No,,0.942
613,1:No,1:No,,0.938
614,1:No,1:No,,0.885
615,1:No,1:No,,0.929
616,1:No,1:No,,0.968
617,1:No,1:No,,0.98
618,1:No,1:No,,0.94
619,1:No,1:No,,0.962
620,1:No,1:No,,0.886
621,1:No,1:No,,0.952
622,1:No,1:No,,0.994
623,1:No,1:No,,0.974
624,1:No,1:No,,0.983
625,1:No,1:No,,0.96
626,1:No,1:No,,0.971
627,1:No,1:No,,0.972
628,1:No,1:No,,0.977
629,1:No,1:No,,0.953
630,1:No,1:No,,0.793
631,1:No,1:No,,0.967
632,1:No,1:No,,0.966
633,1:No,1:No,,0.955
634,1:No,1:No,,0.981
635,1:No,1:No,,0.981
636,1:No,1:No,,0.957
637,1:No,1:No,,0.986
638,1:No,1:No,,0.947
639,1:No,1:No,,0.924
640,1:No,1:No,,0.98
641,1:No,1:No,,0.987
642,1:No,1:No,,0.976
643,1:No,1:No,,0.967
644,1:No,1:No,,0.931
645,1:No,1:No,,0.981
646,1:No,1:No,,0.978
647,1:No,1:No,,0.985
648,1:No,1:No,,0.95
649,1:No,1:No,,0.985
650,1:No,1:No,,0.709
651,1:No,1:No,,0.933
652,1:No,1:No,,0.984
653,1:No,1:No,,0.954
654,1:No,1:No,,0.984
655,1:No,1:No,,0.934
656,1:No,1:No,,0.97
657,1:No,1:No,,0.889
658,1:No,1:No,,0.983
659,1:No,1:No,,0.947
660,1:No,1:No,,0.884
661,1:No,1:No,,0.937
662,1:No,1:No,,0.945
663,1:No,1:No,,0.97
664,1:No,1:No,,0.965
665,1:No,1:No,,0.862
666,1:No,1:No,,0.973
667,1:No,1:No,,0.963
668,1:No,1:No,,0.986
669,1:No,1:No,,0.978
670,1:No,1:No,,0.758
671,1:No,1:No,,0.831
672,1:No,1:No,,0.945
673,1:No,1:No,,0.979
674,1:No,1:No,,0.994
675,1:No,1:No,,0.952
676,1:No,1:No,,0.933
677,1:No,1:No,,0.979
678,1:No,1:No,,0.969
679,1:No,1:No,,0.89
680,1:No,1:No,,0.944
681,1:No,1:No,,0.925
682,1:No,1:No,,0.994
683,1:No,1:No,,0.952
684,1:No,1:No,,0.958
685,2:Yes,1:No,+,0.977
686,2:Yes,1:No,+,0.929
687,2:Yes,1:No,+,0.952
688,2:Yes,1:No,+,0.936
689,2:Yes,1:No,+,0.673
690,2:Yes,1:No,+,0.797
691,2:Yes,1:No,+,0.915
692,2:Yes,1:No,+,0.907
693,2:Yes,1:No,+,0.964
694,2:Yes,1:No,+,0.978
695,2:Yes,1:No,+,0.969
696,2:Yes,1:No,+,0.919
697,2:Yes,1:No,+,0.779
698,2:Yes,1:No,+,0.94
699,2:Yes,1:No,+,0.806
700,2:Yes,1:No,+,0.968
701,2:Yes,1:No,+,0.962
702,2:Yes,1:No,+,0.963
703,2:Yes,1:No,+,0.912
704,2:Yes,1:No,+,0.95
705,2:Yes,1:No,+,0.927
706,2:Yes,1:No,+,0.928
707,2:Yes,1:No,+,0.983
708,2:Yes,1:No,+,0.978
709,2:Yes,1:No,+,0.95
710,2:Yes,1:No,+,0.974
711,2:Yes,1:No,+,0.969
712,2:Yes,1:No,+,0.935
713,2:Yes,1:No,+,0.957
714,2:Yes,1:No,+,0.986
715,2:Yes,1:No,+,0.867
716,2:Yes,1:No,+,0.929
717,2:Yes,1:No,+,0.888
718,2:Yes,1:No,+,0.969
719,2:Yes,1:No,+,0.952
720,2:Yes,1:No,+,0.962
721,2:Yes,1:No,+,0.793
722,2:Yes,1:No,+,0.86
723,2:Yes,1:No,+,0.947
724,2:Yes,1:No,+,0.972
725,2:Yes,1:No,+,0.896
726,2:Yes,1:No,+,0.913
727,2:Yes,1:No,+,0.905
728,2:Yes,1:No,+,0.84
729,2:Yes,1:No,+,0.857
730,2:Yes,1:No,+,0.954
731,2:Yes,1:No,+,0.931
732,2:Yes,1:No,+,0.961
733,2:Yes,1:No,+,0.878
734,2:Yes,1:No,+,0.889
735,2:Yes,1:No,+,0.94
736,2:Yes,1:No,+,0.704
737,2:Yes,1:No,+,0.955
738,2:Yes,1:No,+,0.929
739,2:Yes,1:No,+,0.979
740,2:Yes,1:No,+,0.976
741,2:Yes,1:No,+,0.968
742,2:Yes,1:No,+,0.963
743,2:Yes,1:No,+,0.97
744,2:Yes,1:No,+,0.975
745,2:Yes,1:No,+,0.994
746,2:Yes,1:No,+,0.926
747,2:Yes,1:No,+,0.972

