

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
216,1:No,1:No,,0.994
217,1:No,1:No,,0.994
218,1:No,1:No,,0.982
219,1:No,1:No,,0.998
220,1:No,1:No,,1
221,1:No,1:No,,0.999
222,1:No,1:No,,0.974
223,1:No,1:No,,0.997
224,1:No,1:No,,0.981
225,1:No,1:No,,0.997
226,1:No,1:No,,0.989
227,1:No,1:No,,0.976
228,1:No,1:No,,0.994
229,1:No,1:No,,0.998
230,1:No,1:No,,0.869
231,1:No,1:No,,0.999
232,1:No,1:No,,0.811
233,1:No,1:No,,1
234,1:No,1:No,,0.935
235,1:No,1:No,,0.987
236,1:No,1:No,,0.958
237,1:No,1:No,,1
238,1:No,1:No,,0.918
239,1:No,1:No,,0.996
240,1:No,1:No,,0.999
241,1:No,1:No,,0.969
242,1:No,1:No,,0.992
243,1:No,1:No,,0.995
244,1:No,1:No,,0.994
245,1:No,1:No,,0.99
246,1:No,1:No,,1
247,1:No,1:No,,0.994
248,1:No,1:No,,1
249,1:No,1:No,,0.81
250,1:No,1:No,,0.757
251,1:No,1:No,,0.744
252,1:No,1:No,,1
253,1:No,1:No,,0.937
254,1:No,1:No,,0.988
255,1:No,1:No,,0.912
256,1:No,1:No,,0.996
257,1:No,1:No,,0.997
258,1:No,1:No,,0.999
259,1:No,1:No,,0.915
260,1:No,1:No,,0.961
261,1:No,1:No,,0.982
262,1:No,1:No,,0.997
263,1:No,1:No,,0.998
264,1:No,1:No,,0.989
265,1:No,1:No,,0.986
266,1:No,1:No,,0.994
267,1:No,1:No,,1
268,1:No,1:No,,0.994
269,1:No,1:No,,0.921
270,1:No,1:No,,0.966
271,1:No,1:No,,1
272,1:No,1:No,,0.992
273,1:No,1:No,,0.999
274,1:No,1:No,,0.999
275,1:No,1:No,,0.999
276,1:No,1:No,,0.953
277,1:No,1:No,,0.999
278,1:No,1:No,,1
279,1:No,1:No,,0.993
280,1:No,1:No,,0.998
281,1:No,1:No,,0.997
282,1:No,1:No,,0.996
283,1:No,1:No,,0.823
284,1:No,1:No,,0.998
285,1:No,1:No,,0.999
286,1:No,1:No,,0.999
287,1:No,1:No,,0.721
288,1:No,1:No,,0.977
289,1:No,1:No,,0.999
290,1:No,1:No,,0.971
291,1:No,1:No,,1
292,1:No,1:No,,0.996
293,1:No,1:No,,0.993
294,1:No,2:Yes,+,0.722
295,1:No,1:No,,0.999
296,1:No,1:No,,0.997
297,1:No,1:No,,0.736
298,1:No,1:No,,0.997
299,1:No,1:No,,1
300,1:No,1:No,,0.989
301,1:No,1:No,,0.959
302,1:No,1:No,,0.725
303,1:No,1:No,,0.998
304,1:No,1:No,,0.975
305,1:No,1:No,,0.996
306,1:No,1:No,,0.988
307,1:No,1:No,,0.945
308,1:No,1:No,,0.825
309,1:No,2:Yes,+,0.684
310,1:No,1:No,,0.995
311,1:No,1:No,,0.989
312,1:No,1:No,,0.999
313,1:No,1:No,,0.953
314,1:No,1:No,,0.999
315,1:No,1:No,,0.912
316,1:No,1:No,,0.998
317,1:No,1:No,,0.996
318,1:No,1:No,,0.645
319,1:No,1:No,,0.999
320,1:No,1:No,,0.574
321,1:No,1:No,,0.942
322,1:No,1:No,,0.998
323,1:No,1:No,,0.998
324,1:No,1:No,,1
325,1:No,1:No,,0.954
326,1:No,1:No,,0.996
327,1:No,1:No,,1
328,1:No,1:No,,0.947
329,1:No,1:No,,0.996
330,1:No,1:No,,0.96
331,1:No,1:No,,0.836
332,1:No,1:No,,0.997
333,1:No,1:No,,1
334,1:No,1:No,,0.963
335,1:No,1:No,,0.985
336,1:No,1:No,,1
337,1:No,1:No,,0.997
338,1:No,1:No,,0.998
339,1:No,1:No,,0.886
340,1:No,1:No,,0.961
341,1:No,1:No,,0.978
342,1:No,1:No,,0.902
343,1:No,1:No,,0.931
344,1:No,1:No,,0.988
345,1:No,1:No,,0.935
346,1:No,1:No,,0.991
347,1:No,1:No,,0.998
348,1:No,1:No,,1
349,1:No,1:No,,1
350,1:No,1:No,,0.961
351,1:No,1:No,,0.985
352,1:No,1:No,,0.878
353,1:No,1:No,,0.795
354,1:No,1:No,,0.945
355,1:No,1:No,,0.974
356,1:No,1:No,,0.987
357,1:No,1:No,,0.992
358,1:No,1:No,,0.986
359,1:No,1:No,,1
360,1:No,1:No,,0.998
361,1:No,2:Yes,+,0.601
362,1:No,1:No,,0.989
363,1:No,1:No,,0.746
364,1:No,1:No,,0.994
365,1:No,1:No,,0.998
366,1:No,1:No,,0.983
367,1:No,1:No,,0.998
368,1:No,1:No,,0.789
369,1:No,1:No,,1
370,1:No,1:No,,0.858
371,1:No,1:No,,0.952
372,1:No,1:No,,0.998
373,1:No,1:No,,1
374,1:No,1:No,,0.988
375,1:No,1:No,,0.573
376,1:No,1:No,,0.974
377,1:No,1:No,,0.987
378,1:No,1:No,,0.999
379,1:No,2:Yes,+,0.734
380,1:No,1:No,,0.999
381,1:No,1:No,,0.822
382,1:No,1:No,,0.973
383,1:No,1:No,,0.993
384,1:No,1:No,,0.997
385,1:No,1:No,,0.992
386,1:No,1:No,,0.947
387,1:No,1:No,,0.996
388,1:No,1:No,,0.897
389,1:No,1:No,,0.997
390,1:No,1:No,,1
391,1:No,1:No,,0.982
392,1:No,1:No,,0.658
393,1:No,1:No,,0.996
394,1:No,1:No,,0.998
395,1:No,1:No,,0.998
396,1:No,1:No,,0.969
397,1:No,1:No,,0.922
398,1:No,1:No,,0.97
399,1:No,1:No,,0.999
400,1:No,1:No,,0.987
401,1:No,1:No,,1
402,1:No,1:No,,0.981
403,1:No,1:No,,0.987
404,1:No,1:No,,0.992
405,1:No,1:No,,0.999
406,1:No,1:No,,0.999
407,1:No,1:No,,0.943
408,1:No,1:No,,0.997
409,1:No,1:No,,0.999
410,1:No,1:No,,0.968
411,1:No,1:No,,0.962
412,1:No,1:No,,0.994
413,1:No,1:No,,0.978
414,1:No,1:No,,0.993
415,1:No,1:No,,0.994
416,1:No,1:No,,0.999
417,1:No,1:No,,0.983
418,1:No,1:No,,0.988
419,1:No,1:No,,0.96
420,1:No,1:No,,0.975
421,1:No,1:No,,1
422,1:No,1:No,,0.905
423,1:No,1:No,,1
424,1:No,1:No,,0.95
425,1:No,1:No,,1
426,1:No,1:No,,0.994
427,1:No,1:No,,0.997
428,1:No,1:No,,0.996
429,1:No,1:No,,0.995
430,1:No,1:No,,0.984
431,1:No,1:No,,0.948
432,1:No,1:No,,0.996
433,1:No,1:No,,0.995
434,1:No,1:No,,0.998
435,1:No,1:No,,0.997
436,1:No,1:No,,0.995
437,1:No,1:No,,1
438,1:No,1:No,,0.994
439,1:No,1:No,,0.978
440,1:No,1:No,,0.964
441,1:No,1:No,,0.987
442,1:No,2:Yes,+,0.762
443,1:No,1:No,,0.992
444,1:No,1:No,,0.996
445,1:No,1:No,,0.999
446,1:No,1:No,,0.988
447,1:No,1:No,,0.988
448,1:No,1:No,,0.996
449,1:No,1:No,,0.996
450,1:No,1:No,,1
451,1:No,1:No,,0.999
452,1:No,1:No,,1
453,1:No,1:No,,0.995
454,1:No,1:No,,0.916
455,1:No,1:No,,0.895
456,1:No,1:No,,0.995
457,1:No,1:No,,0.995
458,1:No,1:No,,0.976
459,1:No,1:No,,0.707
460,1:No,1:No,,0.983
461,1:No,1:No,,0.983
462,1:No,1:No,,0.986
463,1:No,1:No,,1
464,1:No,1:No,,0.994
465,1:No,1:No,,1
466,1:No,1:No,,1
467,1:No,1:No,,1
468,1:No,1:No,,0.997
469,1:No,1:No,,0.998
470,1:No,1:No,,0.819
471,1:No,1:No,,0.997
472,1:No,1:No,,0.905
473,1:No,1:No,,0.904
474,1:No,1:No,,0.984
475,1:No,1:No,,0.999
476,1:No,1:No,,0.997
477,1:No,1:No,,0.829
478,1:No,1:No,,0.999
479,1:No,1:No,,0.999
480,1:No,1:No,,0.996
481,1:No,1:No,,0.996
482,1:No,1:No,,1
483,1:No,1:No,,0.986
484,1:No,1:No,,0.881
485,1:No,1:No,,0.972
486,1:No,1:No,,0.532
487,1:No,1:No,,0.999
488,1:No,1:No,,1
489,1:No,1:No,,0.98
490,1:No,1:No,,1
491,1:No,1:No,,0.99
492,1:No,1:No,,0.997
493,1:No,1:No,,0.977
494,1:No,1:No,,1
495,1:No,1:No,,1
496,1:No,1:No,,0.999
497,1:No,1:No,,0.999
498,1:No,1:No,,0.999
499,1:No,1:No,,1
500,1:No,1:No,,0.954
501,1:No,1:No,,0.968
502,1:No,1:No,,0.996
503,1:No,1:No,,0.994
504,1:No,1:No,,0.985
505,1:No,1:No,,0.994
506,1:No,1:No,,0.907
507,1:No,1:No,,1
508,1:No,1:No,,1
509,1:No,1:No,,0.973
510,1:No,1:No,,0.872
511,1:No,1:No,,0.974
512,1:No,1:No,,0.999
513,1:No,1:No,,0.994
514,1:No,1:No,,0.906
515,1:No,1:No,,0.975
516,1:No,1:No,,1
517,1:No,1:No,,0.997
518,1:No,1:No,,0.996
519,1:No,1:No,,0.999
520,1:No,1:No,,0.985
521,1:No,1:No,,0.973
522,1:No,1:No,,0.951
523,1:No,1:No,,1
524,1:No,1:No,,0.679
525,1:No,1:No,,0.983
526,1:No,1:No,,0.997
527,1:No,1:No,,0.755
528,1:No,1:No,,0.986
529,1:No,1:No,,0.995
530,1:No,1:No,,0.996
531,1:No,1:No,,0.842
532,1:No,1:No,,0.989
533,1:No,1:No,,0.998
534,1:No,1:No,,1
535,1:No,1:No,,0.738
536,1:No,1:No,,1
537,1:No,1:No,,1
538,1:No,1:No,,0.997
539,1:No,1:No,,0.905
540,1:No,1:No,,0.996
541,1:No,1:No,,0.999
542,1:No,1:No,,0.991
543,1:No,1:No,,0.994
544,1:No,1:No,,0.991
545,1:No,1:No,,0.874
546,1:No,1:No,,1
547,1:No,1:No,,0.978
548,1:No,1:No,,0.986
549,1:No,1:No,,0.999
550,1:No,1:No,,0.726
551,1:No,1:No,,0.997
552,1:No,1:No,,0.994
553,1:No,1:No,,0.995
554,1:No,1:No,,0.78
555,1:No,1:No,,0.998
556,1:No,1:No,,0.964
557,1:No,1:No,,0.999
558,1:No,1:No,,1
559,1:No,1:No,,0.998
560,1:No,1:No,,0.995
561,1:No,1:No,,0.997
562,1:No,1:No,,1
563,1:No,1:No,,0.897
564,1:No,1:No,,0.925
565,1:No,1:No,,0.991
566,1:No,1:No,,0.99
567,1:No,1:No,,1
568,1:No,1:No,,0.996
569,1:No,1:No,,0.993
570,1:No,1:No,,0.998
571,1:No,1:No,,0.997
572,1:No,1:No,,0.996
573,1:No,1:No,,0.956
574,1:No,1:No,,1
575,1:No,1:No,,0.972
576,1:No,1:No,,0.999
577,1:No,1:No,,0.706
578,1:No,1:No,,0.841
579,1:No,1:No,,0.987
580,1:No,1:No,,0.955
581,1:No,1:No,,0.965
582,1:No,1:No,,1
583,1:No,1:No,,0.993
584,1:No,1:No,,0.988
585,1:No,1:No,,1
586,1:No,1:No,,0.999
587,1:No,1:No,,0.996
588,1:No,1:No,,0.958
589,1:No,1:No,,0.984
590,1:No,1:No,,0.827
591,1:No,1:No,,0.995
592,1:No,1:No,,0.997
593,1:No,1:No,,1
594,1:No,1:No,,0.997
595,1:No,1:No,,0.999
596,1:No,1:No,,0.887
597,1:No,1:No,,0.958
598,1:No,1:No,,0.997
599,1:No,1:No,,0.999
600,1:No,1:No,,0.989
601,1:No,1:No,,0.999
602,1:No,1:No,,0.995
603,1:No,1:No,,0.872
604,1:No,1:No,,0.988
605,1:No,1:No,,0.983
606,1:No,1:No,,0.994
607,1:No,1:No,,0.964
608,1:No,1:No,,0.998
609,1:No,1:No,,0.992
610,1:No,1:No,,0.99
611,1:No,1:No,,0.998
612,1:No,1:No,,0.986
613,1:No,1:No,,0.976
614,1:No,1:No,,0.976
615,1:No,1:No,,0.913
616,1:No,1:No,,0.997
617,1:No,1:No,,1
618,1:No,1:No,,0.983
619,1:No,1:No,,0.939
620,1:No,1:No,,0.794
621,1:No,1:No,,0.997
622,1:No,1:No,,0.999
623,1:No,1:No,,1
624,1:No,1:No,,1
625,1:No,1:No,,0.99
626,1:No,1:No,,0.995
627,1:No,1:No,,0.999
628,1:No,1:No,,0.967
629,1:No,1:No,,0.998
630,1:No,1:No,,0.841
631,1:No,1:No,,0.997
632,1:No,1:No,,0.977
633,1:No,1:No,,0.992
634,1:No,1:No,,0.999
635,1:No,1:No,,0.999
636,1:No,1:No,,0.994
637,1:No,1:No,,0.999
638,1:No,1:No,,0.957
639,1:No,1:No,,0.931
640,1:No,1:No,,0.998
641,1:No,1:No,,1
642,1:No,1:No,,0.998
643,1:No,1:No,,0.992
644,1:No,1:No,,0.87
645,1:No,1:No,,0.997
646,1:No,1:No,,0.997
647,1:No,1:No,,0.998
648,1:No,1:No,,0.987
649,1:No,1:No,,0.998
650,1:No,1:No,,0.779
651,1:No,1:No,,0.99
652,1:No,1:No,,1
653,1:No,1:No,,0.986
654,1:No,1:No,,1
655,1:No,1:No,,0.984
656,1:No,1:No,,0.998
657,1:No,1:No,,0.996
658,1:No,1:No,,0.987
659,1:No,1:No,,0.921
660,1:No,1:No,,0.923
661,1:No,1:No,,0.999
662,1:No,1:No,,0.999
663,1:No,1:No,,0.997
664,1:No,1:No,,0.979
665,1:No,1:No,,0.999
666,1:No,1:No,,1
667,1:No,1:No,,0.999
668,1:No,1:No,,0.999
669,1:No,1:No,,0.995
670,1:No,1:No,,0.708
671,1:No,1:No,,0.793
672,1:No,1:No,,1
673,1:No,1:No,,1
674,1:No,1:No,,1
675,1:No,1:No,,0.956
676,1:No,1:No,,0.988
677,1:No,1:No,,0.999
678,1:No,1:No,,0.999
679,1:No,1:No,,0.911
680,1:No,1:No,,1
681,1:No,1:No,,0.994
682,1:No,1:No,,1
683,1:No,1:No,,0.986
684,1:No,1:No,,0.996
685,2:Yes,1:No,+,1
686,2:Yes,1:No,+,0.991
687,2:Yes,1:No,+,0.987
688,2:Yes,1:No,+,0.983
689,2:Yes,2:Yes,,0.833
690,2:Yes,1:No,+,0.865
691,2:Yes,1:No,+,0.926
692,2:Yes,1:No,+,0.997
693,2:Yes,1:No,+,0.999
694,2:Yes,1:No,+,1
695,2:Yes,1:No,+,1
696,2:Yes,1:No,+,0.999
697,2:Yes,1:No,+,0.906
698,2:Yes,1:No,+,0.944
699,2:Yes,1:No,+,0.99
700,2:Yes,1:No,+,1
701,2:Yes,1:No,+,0.998
702,2:Yes,1:No,+,0.981
703,2:Yes,1:No,+,0.969
704,2:Yes,1:No,+,0.995
705,2:Yes,1:No,+,0.965
706,2:Yes,1:No,+,0.967
707,2:Yes,1:No,+,0.999
708,2:Yes,1:No,+,0.997
709,2:Yes,1:No,+,1
710,2:Yes,1:No,+,0.999
711,2:Yes,1:No,+,0.992
712,2:Yes,1:No,+,0.997
713,2:Yes,1:No,+,0.984
714,2:Yes,1:No,+,0.998
715,2:Yes,1:No,+,0.993
716,2:Yes,1:No,+,0.981
717,2:Yes,1:No,+,0.762
718,2:Yes,1:No,+,1
719,2:Yes,1:No,+,0.969
720,2:Yes,1:No,+,0.98
721,2:Yes,1:No,+,0.73
722,2:Yes,1:No,+,0.804
723,2:Yes,1:No,+,0.993
724,2:Yes,1:No,+,0.998
725,2:Yes,1:No,+,0.93
726,2:Yes,1:No,+,0.871
727,2:Yes,1:No,+,0.982
728,2:Yes,1:No,+,0.969
729,2:Yes,1:No,+,0.992
730,2:Yes,1:No,+,0.989
731,2:Yes,1:No,+,0.911
732,2:Yes,1:No,+,0.994
733,2:Yes,1:No,+,0.859
734,2:Yes,1:No,+,0.949
735,2:Yes,1:No,+,0.977
736,2:Yes,1:No,+,0.609
737,2:Yes,1:No,+,0.999
738,2:Yes,1:No,+,0.939
739,2:Yes,1:No,+,0.998
740,2:Yes,1:No,+,0.979
741,2:Yes,1:No,+,0.976
742,2:Yes,1:No,+,0.997
743,2:Yes,1:No,+,0.992
744,2:Yes,1:No,+,0.997
745,2:Yes,1:No,+,1
746,2:Yes,1:No,+,0.998
747,2:Yes,1:No,+,1

