

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
136,1:No,1:No,,0.991
137,1:No,1:No,,0.977
138,1:No,1:No,,0.94
139,1:No,1:No,,0.99
140,1:No,1:No,,1
141,1:No,1:No,,1
142,1:No,1:No,,1
143,1:No,1:No,,1
144,1:No,1:No,,0.528
145,1:No,1:No,,1
146,1:No,1:No,,1
147,1:No,1:No,,0.999
148,1:No,2:Yes,+,0.971
149,1:No,1:No,,1
150,1:No,1:No,,0.999
151,1:No,1:No,,1
152,1:No,1:No,,0.87
153,1:No,1:No,,1
154,1:No,1:No,,1
155,1:No,1:No,,0.999
156,1:No,1:No,,0.999
157,1:No,2:Yes,+,0.705
158,1:No,1:No,,1
159,1:No,2:Yes,+,0.865
160,1:No,1:No,,0.999
161,1:No,2:Yes,+,0.643
162,1:No,1:No,,0.999
163,1:No,1:No,,0.796
164,1:No,2:Yes,+,0.68
165,1:No,1:No,,1
166,1:No,1:No,,0.805
167,1:No,1:No,,0.988
168,1:No,1:No,,0.978
169,1:No,1:No,,0.996
170,1:No,1:No,,0.998
171,1:No,1:No,,0.998
172,1:No,1:No,,0.82
173,1:No,1:No,,1
174,1:No,2:Yes,+,0.661
175,1:No,1:No,,1
176,1:No,1:No,,1
177,1:No,1:No,,1
178,1:No,1:No,,1
179,1:No,1:No,,0.584
180,1:No,1:No,,0.99
181,1:No,1:No,,1
182,1:No,1:No,,0.894
183,1:No,1:No,,1
184,1:No,1:No,,1
185,1:No,1:No,,1
186,1:No,1:No,,1
187,1:No,2:Yes,+,0.964
188,1:No,1:No,,1
189,1:No,1:No,,0.993
190,1:No,1:No,,0.778
191,1:No,2:Yes,+,0.764
192,1:No,1:No,,0.998
193,1:No,1:No,,1
194,1:No,1:No,,1
195,1:No,1:No,,0.997
196,1:No,1:No,,1
197,1:No,1:No,,1
198,1:No,1:No,,0.987
199,1:No,1:No,,1
200,1:No,1:No,,0.78
201,1:No,1:No,,1
202,1:No,2:Yes,+,0.67
203,1:No,1:No,,1
204,1:No,1:No,,1
205,1:No,1:No,,1
206,1:No,1:No,,1
207,1:No,1:No,,1
208,1:No,1:No,,1
209,1:No,1:No,,1
210,1:No,1:No,,1
211,1:No,2:Yes,+,0.776
212,1:No,1:No,,1
213,1:No,1:No,,1
214,1:No,1:No,,1
215,1:No,1:No,,0.997
216,1:No,1:No,,0.991
217,1:No,1:No,,1
218,1:No,1:No,,1
219,1:No,1:No,,1
220,1:No,1:No,,0.997
221,1:No,1:No,,1
222,1:No,1:No,,1
223,1:No,1:No,,0.988
224,1:No,1:No,,0.992
225,1:No,1:No,,0.998
226,1:No,1:No,,1
227,1:No,2:Yes,+,0.971
228,1:No,1:No,,1
229,1:No,1:No,,0.996
230,1:No,1:No,,0.925
231,1:No,1:No,,0.999
232,1:No,1:No,,0.999
233,1:No,1:No,,1
234,1:No,1:No,,0.942
235,1:No,1:No,,0.819
236,1:No,1:No,,0.994
237,1:No,1:No,,1
238,1:No,1:No,,0.897
239,1:No,1:No,,0.994
240,1:No,1:No,,0.999
241,1:No,1:No,,0.953
242,1:No,1:No,,1
243,1:No,1:No,,0.998
244,1:No,1:No,,0.927
245,1:No,1:No,,0.989
246,1:No,1:No,,0.997
247,1:No,1:No,,0.865
248,1:No,1:No,,1
249,1:No,1:No,,1
250,1:No,1:No,,0.998
251,1:No,2:Yes,+,0.981
252,1:No,1:No,,1
253,1:No,1:No,,0.939
254,1:No,1:No,,1
255,1:No,1:No,,0.709
256,1:No,1:No,,1
257,1:No,1:No,,1
258,1:No,1:No,,1
259,1:No,2:Yes,+,0.869
260,1:No,1:No,,0.92
261,1:No,1:No,,0.968
262,1:No,1:No,,0.997
263,1:No,1:No,,0.912
264,1:No,1:No,,0.999
265,1:No,1:No,,0.998
266,1:No,1:No,,1
267,1:No,1:No,,1
268,1:No,1:No,,1
269,1:No,1:No,,0.852
270,1:No,2:Yes,+,0.65
271,1:No,1:No,,1
272,1:No,1:No,,0.998
273,1:No,1:No,,1
274,1:No,1:No,,1
275,1:No,1:No,,1
276,1:No,1:No,,0.587
277,1:No,1:No,,1
278,1:No,1:No,,1
279,1:No,1:No,,1
280,1:No,1:No,,1
281,1:No,1:No,,1
282,1:No,1:No,,1
283,1:No,2:Yes,+,0.943
284,1:No,1:No,,1
285,1:No,1:No,,1
286,1:No,1:No,,1
287,1:No,2:Yes,+,0.769
288,1:No,1:No,,1
289,1:No,1:No,,0.999
290,1:No,1:No,,1
291,1:No,1:No,,1
292,1:No,1:No,,1
293,1:No,1:No,,1
294,1:No,1:No,,0.907
295,1:No,1:No,,1
296,1:No,1:No,,0.977
297,1:No,1:No,,0.999
298,1:No,1:No,,1
299,1:No,1:No,,0.693
300,1:No,2:Yes,+,0.968
301,1:No,1:No,,1
302,1:No,1:No,,1
303,1:No,1:No,,1
304,1:No,2:Yes,+,0.975
305,1:No,1:No,,1
306,1:No,1:No,,0.999
307,1:No,1:No,,0.998
308,1:No,1:No,,1
309,1:No,2:Yes,+,0.988
310,1:No,1:No,,0.985
311,1:No,1:No,,0.995
312,1:No,1:No,,1
313,1:No,1:No,,0.999
314,1:No,1:No,,1
315,1:No,2:Yes,+,0.986
316,1:No,1:No,,0.996
317,1:No,1:No,,1
318,1:No,2:Yes,+,0.57
319,1:No,1:No,,1
320,1:No,1:No,,0.999
321,1:No,1:No,,0.999
322,1:No,1:No,,1
323,1:No,1:No,,1
324,1:No,1:No,,0.999
325,1:No,1:No,,0.788
326,1:No,1:No,,1
327,1:No,1:No,,0.999
328,1:No,1:No,,0.984
329,1:No,1:No,,1
330,1:No,2:Yes,+,0.975
331,1:No,1:No,,1
332,1:No,1:No,,1
333,1:No,1:No,,1
334,1:No,1:No,,1
335,1:No,1:No,,0.989
336,1:No,1:No,,1
337,1:No,1:No,,1
338,1:No,1:No,,0.995
339,1:No,1:No,,1
340,1:No,2:Yes,+,0.822
341,1:No,1:No,,1
342,1:No,1:No,,1
343,1:No,1:No,,0.995
344,1:No,1:No,,0.999
345,1:No,1:No,,1
346,1:No,1:No,,1
347,1:No,1:No,,1
348,1:No,1:No,,1
349,1:No,1:No,,1
350,1:No,1:No,,1
351,1:No,1:No,,0.988
352,1:No,1:No,,0.998
353,1:No,2:Yes,+,0.502
354,1:No,1:No,,0.976
355,1:No,1:No,,1
356,1:No,1:No,,0.995
357,1:No,1:No,,0.897
358,1:No,1:No,,0.982
359,1:No,1:No,,1
360,1:No,1:No,,1
361,1:No,2:Yes,+,0.643
362,1:No,1:No,,1
363,1:No,2:Yes,+,0.751
364,1:No,1:No,,1
365,1:No,1:No,,0.998
366,1:No,1:No,,0.941
367,1:No,1:No,,1
368,1:No,1:No,,1
369,1:No,1:No,,1
370,1:No,1:No,,0.999
371,1:No,1:No,,1
372,1:No,1:No,,0.985
373,1:No,1:No,,1
374,1:No,1:No,,0.999
375,1:No,1:No,,0.932
376,1:No,1:No,,1
377,1:No,1:No,,0.991
378,1:No,1:No,,0.999
379,1:No,1:No,,0.913
380,1:No,1:No,,0.999
381,1:No,1:No,,1
382,1:No,1:No,,0.998
383,1:No,1:No,,0.973
384,1:No,1:No,,1
385,1:No,1:No,,1
386,1:No,2:Yes,+,0.965
387,1:No,1:No,,0.999
388,1:No,1:No,,0.707
389,1:No,1:No,,1
390,1:No,1:No,,1
391,1:No,1:No,,0.998
392,1:No,1:No,,0.99
393,1:No,1:No,,0.995
394,1:No,1:No,,1
395,1:No,1:No,,1
396,1:No,1:No,,1
397,1:No,1:No,,0.995
398,1:No,1:No,,0.993
399,1:No,1:No,,1
400,1:No,1:No,,0.656
401,1:No,1:No,,1
402,1:No,1:No,,1
403,1:No,1:No,,1
404,1:No,1:No,,0.836
405,1:No,1:No,,1
406,1:No,1:No,,1
407,1:No,2:Yes,+,0.537
408,1:No,1:No,,1
409,1:No,1:No,,0.991
410,1:No,1:No,,0.996
411,1:No,2:Yes,+,0.773
412,1:No,1:No,,0.929
413,1:No,1:No,,0.91
414,1:No,1:No,,1
415,1:No,1:No,,0.999
416,1:No,1:No,,0.999
417,1:No,1:No,,0.999
418,1:No,1:No,,1
419,1:No,2:Yes,+,0.845
420,1:No,1:No,,0.999
421,1:No,1:No,,1
422,1:No,2:Yes,+,0.739
423,1:No,1:No,,1
424,1:No,1:No,,0.723
425,1:No,1:No,,1
426,1:No,1:No,,1
427,1:No,1:No,,0.752
428,1:No,1:No,,0.717
429,1:No,1:No,,1
430,1:No,1:No,,0.999
431,1:No,1:No,,1
432,1:No,1:No,,1
433,1:No,1:No,,0.99
434,1:No,2:Yes,+,0.823
435,1:No,1:No,,0.999
436,1:No,1:No,,1
437,1:No,1:No,,0.999
438,1:No,1:No,,0.955
439,1:No,2:Yes,+,0.957
440,1:No,1:No,,0.835
441,1:No,1:No,,0.999
442,1:No,1:No,,0.524
443,1:No,1:No,,1
444,1:No,1:No,,1
445,1:No,1:No,,1
446,1:No,1:No,,0.992
447,1:No,1:No,,0.998
448,1:No,1:No,,1
449,1:No,1:No,,0.988
450,1:No,1:No,,1
451,1:No,1:No,,1
452,1:No,1:No,,1
453,1:No,1:No,,0.977
454,1:No,1:No,,0.998
455,1:No,1:No,,0.974
456,1:No,1:No,,1
457,1:No,1:No,,1
458,1:No,1:No,,1
459,1:No,1:No,,1
460,1:No,1:No,,0.99
461,1:No,1:No,,1
462,1:No,1:No,,1
463,1:No,1:No,,1
464,1:No,1:No,,0.909
465,1:No,1:No,,1
466,1:No,1:No,,0.999
467,1:No,1:No,,1
468,1:No,1:No,,0.979
469,1:No,1:No,,1
470,1:No,2:Yes,+,0.674
471,1:No,1:No,,1
472,1:No,1:No,,1
473,1:No,1:No,,1
474,1:No,1:No,,0.995
475,1:No,1:No,,1
476,1:No,1:No,,1
477,1:No,1:No,,0.55
478,1:No,1:No,,1
479,1:No,1:No,,1
480,1:No,1:No,,0.991
481,1:No,1:No,,0.997
482,1:No,1:No,,1
483,1:No,1:No,,0.991
484,1:No,1:No,,1
485,1:No,2:Yes,+,0.953
486,1:No,2:Yes,+,0.995
487,1:No,1:No,,0.999
488,1:No,1:No,,1
489,1:No,1:No,,0.988
490,1:No,1:No,,1
491,1:No,1:No,,1
492,1:No,1:No,,1
493,1:No,2:Yes,+,0.708
494,1:No,1:No,,1
495,1:No,1:No,,1
496,1:No,1:No,,1
497,1:No,1:No,,1
498,1:No,1:No,,1
499,1:No,1:No,,1
500,1:No,2:Yes,+,0.864
501,1:No,1:No,,0.742
502,1:No,1:No,,0.997
503,1:No,1:No,,0.999
504,1:No,1:No,,0.693
505,1:No,1:No,,1
506,1:No,1:No,,1
507,1:No,1:No,,1
508,1:No,1:No,,1
509,1:No,1:No,,0.997
510,1:No,2:Yes,+,0.999
511,1:No,1:No,,0.999
512,1:No,1:No,,1
513,1:No,1:No,,0.994
514,1:No,1:No,,1
515,1:No,1:No,,1
516,1:No,1:No,,1
517,1:No,1:No,,0.714
518,1:No,1:No,,1
519,1:No,1:No,,1
520,1:No,1:No,,0.964
521,1:No,1:No,,0.853
522,1:No,1:No,,0.943
523,1:No,1:No,,1
524,1:No,1:No,,0.938
525,1:No,1:No,,1
526,1:No,1:No,,1
527,1:No,1:No,,0.982
528,1:No,1:No,,1
529,1:No,1:No,,0.808
530,1:No,1:No,,1
531,1:No,2:Yes,+,0.984
532,1:No,1:No,,0.989
533,1:No,1:No,,0.999
534,1:No,1:No,,1
535,1:No,2:Yes,+,0.863
536,1:No,1:No,,1
537,1:No,1:No,,1
538,1:No,1:No,,1
539,1:No,1:No,,1
540,1:No,1:No,,1
541,1:No,1:No,,0.999
542,1:No,1:No,,0.987
543,1:No,1:No,,0.999
544,1:No,1:No,,0.862
545,1:No,1:No,,0.961
546,1:No,1:No,,1
547,1:No,2:Yes,+,0.719
548,1:No,1:No,,1
549,1:No,1:No,,1
550,1:No,1:No,,0.942
551,1:No,1:No,,1
552,1:No,1:No,,0.9
553,1:No,1:No,,1
554,1:No,1:No,,1
555,1:No,1:No,,1
556,1:No,1:No,,0.997
557,1:No,1:No,,1
558,1:No,1:No,,1
559,1:No,1:No,,0.999
560,1:No,1:No,,1
561,1:No,1:No,,0.993
562,1:No,1:No,,1
563,1:No,2:Yes,+,0.687
564,1:No,1:No,,1
565,1:No,1:No,,0.999
566,1:No,1:No,,0.992
567,1:No,1:No,,1
568,1:No,1:No,,1
569,1:No,1:No,,1
570,1:No,1:No,,0.992
571,1:No,1:No,,1
572,1:No,1:No,,1
573,1:No,1:No,,1
574,1:No,1:No,,1
575,1:No,1:No,,1
576,1:No,1:No,,1
577,1:No,1:No,,1
578,1:No,1:No,,0.87
579,1:No,1:No,,1
580,1:No,1:No,,1
581,1:No,1:No,,0.837
582,1:No,1:No,,1
583,1:No,1:No,,1
584,1:No,1:No,,1
585,1:No,1:No,,1
586,1:No,1:No,,1
587,1:No,1:No,,1
588,1:No,1:No,,0.873
589,1:No,1:No,,0.747
590,1:No,1:No,,0.993
591,1:No,1:No,,0.996
592,1:No,1:No,,1
593,1:No,1:No,,1
594,1:No,1:No,,0.997
595,1:No,1:No,,1
596,1:No,2:Yes,+,0.54
597,1:No,1:No,,0.827
598,1:No,1:No,,0.99
599,1:No,1:No,,1
600,1:No,1:No,,0.989
601,1:No,1:No,,1
602,1:No,1:No,,1
603,1:No,2:Yes,+,0.974
604,1:No,1:No,,1
605,1:No,1:No,,0.959
606,1:No,1:No,,1
607,1:No,1:No,,0.998
608,1:No,1:No,,1
609,1:No,1:No,,0.921
610,1:No,1:No,,1
611,1:No,1:No,,1
612,1:No,1:No,,0.993
613,1:No,1:No,,0.524
614,1:No,1:No,,0.995
615,1:No,1:No,,0.999
616,1:No,1:No,,1
617,1:No,1:No,,1
618,1:No,1:No,,1
619,1:No,1:No,,0.979
620,1:No,2:Yes,+,0.878
621,1:No,2:Yes,+,0.595
622,1:No,1:No,,1
623,1:No,1:No,,1
624,1:No,1:No,,1
625,1:No,1:No,,1
626,1:No,1:No,,1
627,1:No,1:No,,1
628,1:No,1:No,,1
629,1:No,1:No,,1
630,1:No,1:No,,0.527
631,1:No,1:No,,0.995
632,1:No,1:No,,0.999
633,1:No,1:No,,0.993
634,1:No,1:No,,1
635,1:No,1:No,,1
636,1:No,1:No,,1
637,1:No,1:No,,1
638,1:No,2:Yes,+,0.555
639,1:No,1:No,,0.982
640,1:No,1:No,,1
641,1:No,1:No,,1
642,1:No,1:No,,1
643,1:No,1:No,,1
644,1:No,1:No,,0.946
645,1:No,1:No,,1
646,1:No,1:No,,0.998
647,1:No,1:No,,1
648,1:No,1:No,,1
649,1:No,1:No,,1
650,1:No,2:Yes,+,0.958
651,1:No,1:No,,1
652,1:No,1:No,,1
653,1:No,1:No,,1
654,1:No,1:No,,1
655,1:No,1:No,,1
656,1:No,1:No,,1
657,1:No,1:No,,1
658,1:No,1:No,,1
659,1:No,1:No,,1
660,1:No,1:No,,0.997
661,1:No,1:No,,1
662,1:No,1:No,,1
663,1:No,1:No,,0.935
664,1:No,1:No,,1
665,1:No,1:No,,1
666,1:No,1:No,,1
667,1:No,1:No,,1
668,1:No,1:No,,1
669,1:No,1:No,,1
670,1:No,1:No,,0.993
671,1:No,1:No,,0.994
672,1:No,1:No,,1
673,1:No,1:No,,1
674,1:No,1:No,,1
675,1:No,1:No,,0.999
676,1:No,1:No,,0.999
677,1:No,1:No,,1
678,1:No,1:No,,1
679,1:No,1:No,,0.997
680,1:No,1:No,,1
681,1:No,1:No,,1
682,1:No,1:No,,1
683,1:No,1:No,,0.997
684,1:No,1:No,,1
685,2:Yes,1:No,+,0.994
686,2:Yes,1:No,+,1
687,2:Yes,1:No,+,0.998
688,2:Yes,1:No,+,0.986
689,2:Yes,1:No,+,0.903
690,2:Yes,2:Yes,,0.989
691,2:Yes,1:No,+,1
692,2:Yes,1:No,+,1
693,2:Yes,1:No,+,0.999
694,2:Yes,1:No,+,1
695,2:Yes,1:No,+,1
696,2:Yes,1:No,+,1
697,2:Yes,1:No,+,0.718
698,2:Yes,2:Yes,,0.86
699,2:Yes,2:Yes,,0.582
700,2:Yes,1:No,+,1
701,2:Yes,1:No,+,0.999
702,2:Yes,1:No,+,1
703,2:Yes,2:Yes,,0.512
704,2:Yes,1:No,+,0.991
705,2:Yes,1:No,+,1
706,2:Yes,1:No,+,1
707,2:Yes,1:No,+,0.997
708,2:Yes,1:No,+,1
709,2:Yes,1:No,+,1
710,2:Yes,1:No,+,1
711,2:Yes,1:No,+,1
712,2:Yes,1:No,+,1
713,2:Yes,1:No,+,1
714,2:Yes,1:No,+,1
715,2:Yes,1:No,+,0.989
716,2:Yes,1:No,+,0.909
717,2:Yes,1:No,+,0.94
718,2:Yes,1:No,+,1
719,2:Yes,1:No,+,0.739
720,2:Yes,1:No,+,0.997
721,2:Yes,1:No,+,1
722,2:Yes,1:No,+,0.999
723,2:Yes,1:No,+,1
724,2:Yes,1:No,+,0.988
725,2:Yes,1:No,+,1
726,2:Yes,1:No,+,1
727,2:Yes,1:No,+,0.996
728,2:Yes,1:No,+,0.939
729,2:Yes,1:No,+,1
730,2:Yes,1:No,+,1
731,2:Yes,1:No,+,0.999
732,2:Yes,1:No,+,0.979
733,2:Yes,2:Yes,,0.659
734,2:Yes,1:No,+,1
735,2:Yes,1:No,+,0.999
736,2:Yes,2:Yes,,0.994
737,2:Yes,1:No,+,0.999
738,2:Yes,1:No,+,1
739,2:Yes,1:No,+,0.999
740,2:Yes,1:No,+,1
741,2:Yes,1:No,+,0.998
742,2:Yes,1:No,+,1
743,2:Yes,1:No,+,0.999
744,2:Yes,1:No,+,0.993
745,2:Yes,1:No,+,1
746,2:Yes,1:No,+,1
747,2:Yes,1:No,+,1

