

=== Predictions on test data ===

inst#,actual,predicted,error,prediction
175,1:No,1:No,,0.999
176,1:No,1:No,,1
177,1:No,1:No,,0.999
178,1:No,1:No,,0.997
179,1:No,1:No,,0.999
180,1:No,1:No,,0.998
181,1:No,1:No,,0.999
182,1:No,1:No,,0.999
183,1:No,1:No,,0.998
184,1:No,1:No,,0.999
185,1:No,1:No,,0.998
186,1:No,1:No,,1
187,1:No,1:No,,0.998
188,1:No,1:No,,0.999
189,1:No,1:No,,0.999
190,1:No,1:No,,0.998
191,1:No,1:No,,0.996
192,1:No,1:No,,0.995
193,1:No,1:No,,0.986
194,1:No,1:No,,0.999
195,1:No,1:No,,0.996
196,1:No,1:No,,0.999
197,1:No,1:No,,1
198,1:No,1:No,,0.999
199,1:No,1:No,,0.977
200,1:No,1:No,,0.996
201,1:No,1:No,,1
202,1:No,1:No,,0.997
203,1:No,1:No,,1
204,1:No,1:No,,1
205,1:No,1:No,,1
206,1:No,1:No,,0.998
207,1:No,1:No,,0.998
208,1:No,1:No,,0.998
209,1:No,1:No,,0.998
210,1:No,1:No,,0.999
211,1:No,1:No,,0.992
212,1:No,1:No,,0.982
213,1:No,1:No,,0.995
214,1:No,1:No,,0.999
215,1:No,1:No,,0.997
216,1:No,1:No,,0.999
217,1:No,1:No,,0.998
218,1:No,1:No,,0.999
219,1:No,1:No,,0.999
220,1:No,1:No,,0.999
221,1:No,1:No,,0.999
222,1:No,1:No,,0.994
223,1:No,1:No,,0.998
224,1:No,1:No,,0.999
225,1:No,1:No,,1
226,1:No,1:No,,0.999
227,1:No,1:No,,0.998
228,1:No,1:No,,0.998
229,1:No,1:No,,0.999
230,1:No,1:No,,0.997
231,1:No,1:No,,0.999
232,1:No,1:No,,0.99
233,1:No,1:No,,1
234,1:No,1:No,,0.997
235,1:No,1:No,,0.993
236,1:No,1:No,,0.998
237,1:No,1:No,,0.999
238,1:No,1:No,,0.992
239,1:No,1:No,,0.999
240,1:No,1:No,,0.999
241,1:No,1:No,,0.998
242,1:No,1:No,,0.999
243,1:No,1:No,,0.999
244,1:No,1:No,,0.998
245,1:No,1:No,,0.999
246,1:No,1:No,,0.999
247,1:No,1:No,,0.995
248,1:No,1:No,,0.999
249,1:No,1:No,,0.998
250,1:No,1:No,,0.997
251,1:No,1:No,,0.99
252,1:No,1:No,,0.999
253,1:No,1:No,,0.999
254,1:No,1:No,,0.999
255,1:No,1:No,,0.997
256,1:No,1:No,,0.995
257,1:No,1:No,,0.998
258,1:No,1:No,,1
259,1:No,1:No,,0.999
260,1:No,1:No,,0.972
261,1:No,1:No,,0.999
262,1:No,1:No,,0.999
263,1:No,1:No,,0.999
264,1:No,1:No,,0.999
265,1:No,1:No,,0.999
266,1:No,1:No,,0.999
267,1:No,1:No,,0.998
268,1:No,1:No,,1
269,1:No,1:No,,0.997
270,1:No,1:No,,0.999
271,1:No,1:No,,0.991
272,1:No,1:No,,0.999
273,1:No,1:No,,0.998
274,1:No,1:No,,0.999
275,1:No,1:No,,0.999
276,1:No,1:No,,0.998
277,1:No,1:No,,0.998
278,1:No,1:No,,1
279,1:No,1:No,,0.999
280,1:No,1:No,,1
281,1:No,1:No,,0.999
282,1:No,1:No,,0.998
283,1:No,1:No,,0.949
284,1:No,1:No,,0.998
285,1:No,1:No,,0.999
286,1:No,1:No,,0.991
287,1:No,1:No,,0.999
288,1:No,1:No,,0.998
289,1:No,1:No,,0.996
290,1:No,1:No,,0.992
291,1:No,1:No,,0.999
292,1:No,1:No,,1
293,1:No,1:No,,1
294,1:No,1:No,,0.981
295,1:No,1:No,,1
296,1:No,1:No,,0.999
297,1:No,1:No,,0.997
298,1:No,1:No,,0.999
299,1:No,1:No,,0.996
300,1:No,1:No,,0.999
301,1:No,1:No,,0.998
302,1:No,1:No,,0.996
303,1:No,1:No,,0.998
304,1:No,1:No,,0.999
305,1:No,1:No,,0.999
306,1:No,1:No,,0.999
307,1:No,1:No,,0.991
308,1:No,1:No,,0.996
309,1:No,1:No,,0.989
310,1:No,1:No,,1
311,1:No,1:No,,0.999
312,1:No,1:No,,1
313,1:No,1:No,,0.911
314,1:No,1:No,,0.997
315,1:No,1:No,,0.999
316,1:No,1:No,,0.999
317,1:No,1:No,,0.993
318,1:No,1:No,,0.984
319,1:No,1:No,,0.999
320,1:No,1:No,,0.992
321,1:No,1:No,,0.998
322,1:No,1:No,,0.999
323,1:No,1:No,,0.992
324,1:No,1:No,,0.999
325,1:No,1:No,,0.998
326,1:No,1:No,,0.998
327,1:No,1:No,,1
328,1:No,1:No,,0.999
329,1:No,1:No,,0.999
330,1:No,1:No,,0.999
331,1:No,1:No,,0.855
332,1:No,1:No,,0.999
333,1:No,1:No,,0.999
334,1:No,1:No,,0.996
335,1:No,1:No,,0.999
336,1:No,1:No,,0.999
337,1:No,1:No,,0.998
338,1:No,1:No,,0.999
339,1:No,1:No,,0.997
340,1:No,1:No,,0.994
341,1:No,1:No,,0.998
342,1:No,1:No,,0.981
343,1:No,1:No,,0.999
344,1:No,1:No,,0.999
345,1:No,1:No,,0.998
346,1:No,1:No,,0.998
347,1:No,1:No,,0.999
348,1:No,1:No,,0.999
349,1:No,1:No,,0.998
350,1:No,1:No,,0.991
351,1:No,1:No,,0.996
352,1:No,1:No,,0.999
353,1:No,1:No,,0.999
354,1:No,1:No,,0.999
355,1:No,1:No,,0.929
356,1:No,1:No,,0.999
357,1:No,1:No,,0.999
358,1:No,1:No,,0.999
359,1:No,1:No,,0.999
360,1:No,1:No,,0.999
361,1:No,1:No,,0.992
362,1:No,1:No,,0.997
363,1:No,1:No,,0.994
364,1:No,1:No,,0.999
365,1:No,1:No,,0.999
366,1:No,1:No,,0.997
367,1:No,1:No,,0.999
368,1:No,1:No,,0.996
369,1:No,1:No,,1
370,1:No,1:No,,0.993
371,1:No,1:No,,0.994
372,1:No,1:No,,1
373,1:No,1:No,,0.999
374,1:No,1:No,,0.999
375,1:No,1:No,,0.99
376,1:No,1:No,,0.994
377,1:No,1:No,,0.999
378,1:No,1:No,,0.999
379,1:No,1:No,,0.994
380,1:No,1:No,,0.999
381,1:No,1:No,,0.997
382,1:No,1:No,,0.996
383,1:No,1:No,,0.999
384,1:No,1:No,,0.999
385,1:No,1:No,,0.998
386,1:No,1:No,,0.998
387,1:No,1:No,,0.999
388,1:No,1:No,,0.999
389,1:No,1:No,,0.999
390,1:No,1:No,,0.999
391,1:No,1:No,,0.994
392,1:No,1:No,,0.994
393,1:No,1:No,,0.997
394,1:No,1:No,,0.999
395,1:No,1:No,,0.996
396,1:No,1:No,,0.99
397,1:No,1:No,,0.99
398,1:No,1:No,,0.996
399,1:No,1:No,,0.999
400,1:No,1:No,,0.999
401,1:No,1:No,,1
402,1:No,1:No,,0.999
403,1:No,1:No,,0.999
404,1:No,1:No,,0.999
405,1:No,1:No,,0.997
406,1:No,1:No,,0.999
407,1:No,1:No,,0.999
408,1:No,1:No,,0.993
409,1:No,1:No,,0.999
410,1:No,1:No,,0.999
411,1:No,1:No,,0.999
412,1:No,1:No,,0.998
413,1:No,1:No,,0.999
414,1:No,1:No,,0.996
415,1:No,1:No,,0.999
416,1:No,1:No,,0.998
417,1:No,1:No,,0.996
418,1:No,1:No,,0.996
419,1:No,1:No,,0.999
420,1:No,1:No,,0.999
421,1:No,1:No,,0.999
422,1:No,1:No,,0.998
423,1:No,1:No,,0.999
424,1:No,1:No,,0.992
425,1:No,1:No,,0.999
426,1:No,1:No,,0.999
427,1:No,1:No,,0.999
428,1:No,1:No,,0.998
429,1:No,1:No,,0.998
430,1:No,1:No,,0.999
431,1:No,1:No,,0.993
432,1:No,1:No,,0.999
433,1:No,1:No,,1
434,1:No,1:No,,0.999
435,1:No,1:No,,0.999
436,1:No,1:No,,0.999
437,1:No,1:No,,1
438,1:No,1:No,,0.999
439,1:No,1:No,,0.999
440,1:No,1:No,,0.998
441,1:No,1:No,,0.999
442,1:No,1:No,,0.989
443,1:No,1:No,,1
444,1:No,1:No,,0.999
445,1:No,1:No,,0.999
446,1:No,1:No,,0.999
447,1:No,1:No,,0.999
448,1:No,1:No,,0.973
449,1:No,1:No,,0.999
450,1:No,1:No,,0.999
451,1:No,1:No,,1
452,1:No,1:No,,1
453,1:No,1:No,,0.999
454,1:No,1:No,,0.999
455,1:No,1:No,,0.994
456,1:No,1:No,,0.993
457,1:No,1:No,,0.999
458,1:No,1:No,,0.999
459,1:No,1:No,,0.997
460,1:No,1:No,,0.999
461,1:No,1:No,,0.999
462,1:No,1:No,,1
463,1:No,1:No,,1
464,1:No,1:No,,0.999
465,1:No,1:No,,0.999
466,1:No,1:No,,1
467,1:No,1:No,,1
468,1:No,1:No,,0.999
469,1:No,1:No,,0.996
470,1:No,1:No,,0.998
471,1:No,1:No,,0.994
472,1:No,1:No,,0.997
473,1:No,1:No,,0.998
474,1:No,1:No,,1
475,1:No,1:No,,0.999
476,1:No,1:No,,1
477,1:No,1:No,,0.996
478,1:No,1:No,,0.997
479,1:No,1:No,,0.998
480,1:No,1:No,,0.999
481,1:No,1:No,,0.998
482,1:No,1:No,,0.996
483,1:No,1:No,,0.999
484,1:No,1:No,,0.983
485,1:No,1:No,,0.999
486,1:No,1:No,,0.995
487,1:No,1:No,,0.999
488,1:No,1:No,,0.997
489,1:No,1:No,,0.999
490,1:No,1:No,,1
491,1:No,1:No,,0.999
492,1:No,1:No,,0.999
493,1:No,1:No,,0.999
494,1:No,1:No,,0.999
495,1:No,1:No,,0.997
496,1:No,1:No,,0.999
497,1:No,1:No,,0.999
498,1:No,1:No,,1
499,1:No,1:No,,1
500,1:No,1:No,,0.999
501,1:No,1:No,,0.999
502,1:No,1:No,,0.995
503,1:No,1:No,,0.999
504,1:No,1:No,,0.997
505,1:No,1:No,,0.999
506,1:No,1:No,,0.997
507,1:No,1:No,,0.999
508,1:No,1:No,,0.998
509,1:No,1:No,,0.998
510,1:No,1:No,,0.997
511,1:No,1:No,,0.999
512,1:No,1:No,,0.999
513,1:No,1:No,,0.999
514,1:No,1:No,,0.997
515,1:No,1:No,,0.996
516,1:No,1:No,,1
517,1:No,1:No,,0.998
518,1:No,1:No,,0.999
519,1:No,1:No,,0.999
520,1:No,1:No,,0.999
521,1:No,1:No,,0.997
522,1:No,1:No,,0.995
523,1:No,1:No,,0.995
524,1:No,1:No,,0.997
525,1:No,1:No,,0.999
526,1:No,1:No,,0.999
527,1:No,1:No,,0.995
528,1:No,1:No,,0.999
529,1:No,1:No,,0.999
530,1:No,1:No,,0.999
531,1:No,1:No,,0.996
532,1:No,1:No,,0.997
533,1:No,1:No,,0.999
534,1:No,1:No,,0.997
535,1:No,1:No,,0.996
536,1:No,1:No,,1
537,1:No,1:No,,0.999
538,1:No,1:No,,0.999
539,1:No,1:No,,0.993
540,1:No,1:No,,0.999
541,1:No,1:No,,0.987
542,1:No,1:No,,0.999
543,1:No,1:No,,0.998
544,1:No,1:No,,0.999
545,1:No,1:No,,0.995
546,1:No,1:No,,0.999
547,1:No,1:No,,0.999
548,1:No,1:No,,0.997
549,1:No,1:No,,1
550,1:No,1:No,,0.998
551,1:No,1:No,,0.997
552,1:No,1:No,,0.982
553,1:No,1:No,,0.999
554,1:No,1:No,,0.996
555,1:No,1:No,,0.998
556,1:No,1:No,,0.993
557,1:No,1:No,,0.999
558,1:No,1:No,,0.997
559,1:No,1:No,,0.999
560,1:No,1:No,,0.999
561,1:No,1:No,,0.998
562,1:No,1:No,,1
563,1:No,1:No,,0.996
564,1:No,1:No,,0.985
565,1:No,1:No,,0.999
566,1:No,1:No,,1
567,1:No,1:No,,0.999
568,1:No,1:No,,0.999
569,1:No,1:No,,0.996
570,1:No,1:No,,0.999
571,1:No,1:No,,0.998
572,1:No,1:No,,1
573,1:No,1:No,,0.999
574,1:No,1:No,,1
575,1:No,1:No,,0.984
576,1:No,1:No,,0.989
577,1:No,1:No,,0.998
578,1:No,1:No,,0.999
579,1:No,1:No,,0.999
580,1:No,1:No,,0.997
581,1:No,1:No,,0.996
582,1:No,1:No,,0.998
583,1:No,1:No,,0.997
584,1:No,1:No,,0.999
585,1:No,1:No,,1
586,1:No,1:No,,0.995
587,1:No,1:No,,0.984
588,1:No,1:No,,0.997
589,1:No,1:No,,0.999
590,1:No,1:No,,0.999
591,1:No,1:No,,0.996
592,1:No,1:No,,0.999
593,1:No,1:No,,1
594,1:No,1:No,,0.999
595,1:No,1:No,,0.999
596,1:No,1:No,,0.995
597,1:No,1:No,,0.998
598,1:No,1:No,,0.998
599,1:No,1:No,,1
600,1:No,1:No,,0.996
601,1:No,1:No,,0.999
602,1:No,1:No,,0.992
603,1:No,1:No,,0.987
604,1:No,1:No,,0.999
605,1:No,1:No,,0.999
606,1:No,1:No,,0.996
607,1:No,1:No,,0.999
608,1:No,1:No,,1
609,1:No,1:No,,0.999
610,1:No,1:No,,0.999
611,1:No,1:No,,0.996
612,1:No,1:No,,0.999
613,1:No,1:No,,0.996
614,1:No,1:No,,0.996
615,1:No,1:No,,0.998
616,1:No,1:No,,0.999
617,1:No,1:No,,1
618,1:No,1:No,,0.989
619,1:No,1:No,,0.998
620,1:No,1:No,,0.991
621,1:No,1:No,,0.998
622,1:No,1:No,,0.999
623,1:No,1:No,,0.999
624,1:No,1:No,,1
625,1:No,1:No,,0.999
626,1:No,1:No,,0.998
627,1:No,1:No,,0.999
628,1:No,1:No,,0.999
629,1:No,1:No,,0.998
630,1:No,1:No,,0.996
631,1:No,1:No,,0.998
632,1:No,1:No,,0.999
633,1:No,1:No,,0.996
634,1:No,1:No,,0.999
635,1:No,1:No,,1
636,1:No,1:No,,0.997
637,1:No,1:No,,1
638,1:No,1:No,,0.998
639,1:No,1:No,,0.993
640,1:No,1:No,,1
641,1:No,1:No,,1
642,1:No,1:No,,0.999
643,1:No,1:No,,0.999
644,1:No,1:No,,0.994
645,1:No,1:No,,0.999
646,1:No,1:No,,0.999
647,1:No,1:No,,1
648,1:No,1:No,,0.995
649,1:No,1:No,,0.999
650,1:No,1:No,,0.981
651,1:No,1:No,,0.999
652,1:No,1:No,,1
653,1:No,1:No,,0.997
654,1:No,1:No,,1
655,1:No,1:No,,0.997
656,1:No,1:No,,0.999
657,1:No,1:No,,0.995
658,1:No,1:No,,1
659,1:No,1:No,,0.996
660,1:No,1:No,,0.999
661,1:No,1:No,,0.999
662,1:No,1:No,,0.991
663,1:No,1:No,,1
664,1:No,1:No,,0.998
665,1:No,1:No,,0.993
666,1:No,1:No,,0.999
667,1:No,1:No,,0.999
668,1:No,1:No,,1
669,1:No,1:No,,0.999
670,1:No,1:No,,0.99
671,1:No,1:No,,0.995
672,1:No,1:No,,0.986
673,1:No,1:No,,0.999
674,1:No,1:No,,1
675,1:No,1:No,,0.999
676,1:No,1:No,,0.991
677,1:No,1:No,,1
678,1:No,1:No,,0.999
679,1:No,1:No,,0.993
680,1:No,1:No,,0.989
681,1:No,1:No,,0.991
682,1:No,1:No,,1
683,1:No,1:No,,0.999
684,1:No,1:No,,0.998
685,2:Yes,1:No,+,0.999
686,2:Yes,1:No,+,0.993
687,2:Yes,1:No,+,0.999
688,2:Yes,1:No,+,0.995
689,2:Yes,1:No,+,0.838
690,2:Yes,1:No,+,0.998
691,2:Yes,1:No,+,0.998
692,2:Yes,1:No,+,0.978
693,2:Yes,1:No,+,0.999
694,2:Yes,1:No,+,0.999
695,2:Yes,1:No,+,0.998
696,2:Yes,1:No,+,0.976
697,2:Yes,1:No,+,0.995
698,2:Yes,1:No,+,0.998
699,2:Yes,1:No,+,0.999
700,2:Yes,1:No,+,0.998
701,2:Yes,1:No,+,0.999
702,2:Yes,1:No,+,0.999
703,2:Yes,1:No,+,0.997
704,2:Yes,1:No,+,0.996
705,2:Yes,1:No,+,0.995
706,2:Yes,1:No,+,0.997
707,2:Yes,1:No,+,0.999
708,2:Yes,1:No,+,0.999
709,2:Yes,1:No,+,0.999
710,2:Yes,1:No,+,1
711,2:Yes,1:No,+,1
712,2:Yes,1:No,+,0.999
713,2:Yes,1:No,+,0.998
714,2:Yes,1:No,+,0.999
715,2:Yes,1:No,+,0.995
716,2:Yes,1:No,+,0.999
717,2:Yes,1:No,+,0.998
718,2:Yes,1:No,+,0.999
719,2:Yes,1:No,+,0.998
720,2:Yes,1:No,+,0.999
721,2:Yes,1:No,+,0.994
722,2:Yes,1:No,+,0.995
723,2:Yes,1:No,+,0.998
724,2:Yes,1:No,+,0.999
725,2:Yes,1:No,+,0.983
726,2:Yes,1:No,+,0.996
727,2:Yes,1:No,+,0.999
728,2:Yes,1:No,+,0.999
729,2:Yes,1:No,+,0.995
730,2:Yes,1:No,+,0.999
731,2:Yes,1:No,+,0.996
732,2:Yes,1:No,+,0.998
733,2:Yes,1:No,+,0.994
734,2:Yes,1:No,+,0.988
735,2:Yes,1:No,+,0.997
736,2:Yes,1:No,+,0.857
737,2:Yes,1:No,+,0.996
738,2:Yes,1:No,+,0.991
739,2:Yes,1:No,+,1
740,2:Yes,1:No,+,0.999
741,2:Yes,1:No,+,0.997
742,2:Yes,1:No,+,0.999
743,2:Yes,1:No,+,0.999
744,2:Yes,1:No,+,0.999
745,2:Yes,1:No,+,1
746,2:Yes,1:No,+,0.981
747,2:Yes,1:No,+,0.997

